commodity,year,country,quantity,value,kept,located
Coffee — Raw,1875,Germany,1008,4683,1,1
Coffee — Raw,1875,Hayti And St Domingo,77274,298472,1,1
Coffee — Raw,1875,Holland,3000,15629,1,1
Coffee — Raw,1875,Madras,121860,632248,1,1
Coffee — Raw,1875,Other Countries,4185,20203,1,0
Coffee — Raw,1875,Philippine Islands,11314,48443,1,1
Coffee — Raw,1875,Portugal,4455,18915,1,1
Coffee — Raw,1875,Spanish West India Islands,6607,26750,1,1
Coffee — Raw,1875,Straits Settlements,19988,85136,1,1
Coffee — Raw,1875,Turkey,1674,9470,1,1
Coffee — Raw,1875,United States Of America,10075,40815,1,1
Coffee — Raw,1875,United States Of Colombia,14646,59657,1,1
Coffee — Raw,1875,Venezuela,2162,10014,1,1
Coffee — Raw,1875,Western Africa (Foreign,6066,21494,1,1
Coffee — Raw,1876,Aden,9657,51395,1,1
Coffee — Raw,1876,Belgium,2854,12681,1,1
Coffee — Raw,1876,Bengal And Burmah,2020,10015,1,1
Coffee — Raw,1876,Bombay,25637,130925,1,1
Coffee — Raw,1876,Brazil,198930,811455,1,1
Coffee — Raw,1876,British Honduras,6221,27886,1,1
Coffee — Raw,1876,British Possessions In South Africa,2561,10544,1,1
Coffee — Raw,1876,British West India Islands,63392,282992,1,1
Coffee — Raw,1876,Cape Of Good Hope,2561,10544,1,1
Coffee — Raw,1876,Central America,128262,605906,1,1
Coffee — Raw,1876,Ceylon,504992,2550688,1,1
Coffee — Raw,1876,Egypt,421,2187,1,1
Coffee — Raw,1876,France,17551,83662,1,1
Coffee — Raw,1876,From All Countries,0,116,1,0
Coffee — Raw,1876,From Germany,0,5,1,0
Coffee — Raw,1876,Germany,7222,32486,1,1
Coffee — Raw,1876,Hayti And St Domingo,69318,254950,1,1
Coffee — Raw,1876,Holland,668,2890,1,1
Coffee — Raw,1876,Madras,166120,846766,1,1
Coffee — Raw,1876,Mexico,12445,53834,1,1
Coffee — Raw,1876,Other Countries,6470,28142,1,0
Coffee — Raw,1876,Philippine Islands,5588,21089,1,1
Coffee — Raw,1876,Portugal,1670,9211,1,1
Coffee — Raw,1876,Spanish West India Islands,29970,138734,1,1
Coffee — Raw,1876,Straits Settlements,32510,129954,1,1
Coffee — Raw,1876,Turkey,1655,8922,1,1
Coffee — Raw,1876,United States Of America,27451,106737,1,1
Coffee — Raw,1876,United States Of Colombia,20160,125991,1,1
Coffee — Raw,1876,Venezuela,2629,10915,1,1
Coffee — Raw,1876,Western Africa (Foreign,6865,23833,1,1
Coffee — Raw,1877,Aden,16753,88446,1,1
Coffee — Raw,1877,Algeria,2080,7500,1,1
Coffee — Raw,1877,Belgium,2199,9909,1,1
Coffee — Raw,1877,Bengal And Burmah,525,2845,1,1
Coffee — Raw,1877,Bombay,25893,131066,1,1
Coffee — Raw,1877,Brazil,187211,778936,1,1
Coffee — Raw,1877,British Honduras,7285,33884,1,1
Coffee — Raw,1877,British Possessions In South Africa,2057,9720,1,1
Coffee — Raw,1877,British West India Islands,67838,324773,1,1
Coffee — Raw,1877,Cape Of Good Hope,2057,9720,0,1
Coffee — Raw,1877,Central America,228659,1102700,1,1
Coffee — Raw,1877,Ceylon,779754,3942664,1,1
Coffee — Raw,1877,Collodion From All Countries,0,162,1,0
Coffee — Raw,1877,Egypt,1111,5844,1,1
Coffee — Raw,1877,Ether Sulphuric From All Countries,0,1259,1,0
Coffee — Raw,1877,Ethyl Iodide Of From Germany,0,1,1,0
Coffee — Raw,1877,France,6903,35089,1,1
Coffee — Raw,1877,Germany,12832,60110,1,1
Coffee — Raw,1877,Hayti And St Domingo,33987,138838,1,1
Coffee — Raw,1877,Holland,1341,6331,1,1
Coffee — Raw,1877,Madras,133514,684131,1,1
Coffee — Raw,1877,Mexico,3645,12483,1,1
Coffee — Raw,1877,Other Countries,4041,18360,1,0
Coffee — Raw,1877,Philippine Islands,9911,40928,1,1
Coffee — Raw,1877,Portugal,8672,35563,1,1
Coffee — Raw,1877,Spanish West India Islands,5890,28772,1,1
Coffee — Raw,1877,Straits Settlements,20704,80706,1,1
Coffee — Raw,1877,Turkey,9195,44856,1,1
Coffee — Raw,1877,United States Of America,14458,56809,1,1
Coffee — Raw,1877,United States Of Colombia,11875,52822,1,1
Coffee — Raw,1877,Venezuela,1967,9010,1,1
Coffee — Raw,1877,Western Africa (Foreign,7982,26335,1,1
Coffee — Raw,1878,Aden,12998,68413,1,1
Coffee — Raw,1878,Belgium,13949,54412,1,1
Coffee — Raw,1878,Bengal And Burmah,756,3821,1,1
Coffee — Raw,1878,Brazil,201232,819597,1,1
Coffee — Raw,1878,British Honduras,5014,23473,1,1
Coffee — Raw,1878,British Possessions In South Africa,9470,34005,1,1
Coffee — Raw,1878,British West India Islands,56574,271100,1,1
Coffee — Raw,1878,Cape Of Good Hope,9470,34005,1,1
Coffee — Raw,1878,Central America,155514,733724,1,1
Coffee — Raw,1878,Ceylon,506058,2508893,1,1
Coffee — Raw,1878,France,9434,39874,1,1
Coffee — Raw,1878,Germany,9081,41382,1,1
Coffee — Raw,1878,Greece,4936,7769,1,1
Coffee — Raw,1878,Hayti And St Domingo,25573,90941,1,1
Coffee — Raw,1878,Holland,1129,5291,1,1
Coffee — Raw,1878,Madras,156703,793027,1,1
Coffee — Raw,1878,Mexico,1462,6411,1,1
Coffee — Raw,1878,Other Countries,4453,20642,1,0
Coffee — Raw,1878,Philippine Islands,3007,11838,1,1
Coffee — Raw,1878,Portugal,3562,12316,1,1
Coffee — Raw,1878,Spanish West India Islands,2838,12916,1,1
Coffee — Raw,1878,Straits Settlements,14095,54543,1,1
Coffee — Raw,1878,Turkey,5138,23597,1,1
Coffee — Raw,1878,United States Of America,25823,92480,1,1
Coffee — Raw,1878,United States Of Colombia,16320,72047,1,1
Coffee — Raw,1878,Venezuela,4855,21876,1,1
Coffee — Raw,1878,Western Africa (Foreign,10425,30966,1,1
Coffee — Raw,1879,Aden,20432,104631,1,1
Coffee — Raw,1879,Austrian Territories,0,65108,1,1
Coffee — Raw,1879,Belgium,0,526625,1,1
Coffee — Raw,1879,Bengal And Burmah,3705,16363,1,1
Coffee — Raw,1879,Bombay,28934,138922,1,1
Coffee — Raw,1879,Brazil,256049,890152,1,1
Coffee — Raw,1879,British Honduras,10866,48242,1,1
Coffee — Raw,1879,British Possessions In South Africa,122,304,1,1
Coffee — Raw,1879,British West India Islands,72238,326684,1,1
Coffee — Raw,1879,Cape Of Good Hope,122,304,0,1
Coffee — Raw,1879,Central America,260527,1147975,1,1
Coffee — Raw,1879,Ceylon,624474,3001705,1,1
Coffee — Raw,1879,Denmark,0,71945,1,1
Coffee — Raw,1879,France,101085,470476,1,1
Coffee — Raw,1879,Germany,0,1456616,1,1
Coffee — Raw,1879,Hayti And St Domingo,7030,22373,1,1
Coffee — Raw,1879,Holland,0,1984894,1,1
Coffee — Raw,1879,Italy,0,281939,1,1
Coffee — Raw,1879,Madras,158273,755019,1,1
Coffee — Raw,1879,Mauritius,6776,25064,1,1
Coffee — Raw,1879,Mexico,4470,17469,1,1
Coffee — Raw,1879,Norway,0,79317,1,1
Coffee — Raw,1879,Other Countries,0,142347,1,0
Coffee — Raw,1879,Portugal,12727,41846,1,1
Coffee — Raw,1879,Spanish West India Islands,15643,65403,1,1
Coffee — Raw,1879,Straits Settlements,4900,14505,1,1
Coffee — Raw,1879,Sweden,0,271764,1,1
Coffee — Raw,1879,Turkey,2020,9708,0,1
Coffee — Raw,1879,Turkey Proper,0,95742,1,1
Coffee — Raw,1879,United States Of America,20763,86084,1,1
Coffee — Raw,1879,United States Of Colombia,20196,82024,1,1
Coffee — Raw,1879,Venezuela,2178,7957,1,1
Coffee — Raw,1879,West Coast Of Africa (Foreign,7807,19453,1,0
Coffee — Raw,1880,Aden,13754,67069,1,1
Coffee — Raw,1880,Australia,0,921,1,1
Coffee — Raw,1880,Belgium,7818,27146,1,1
Coffee — Raw,1880,Bengal And Burmah,1206,5719,0,1
Coffee — Raw,1880,Bombay,75895,361436,0,1
Coffee — Raw,1880,Brazil,258453,985914,1,1
Coffee — Raw,1880,British East Indies,0,10421,1,1
Coffee — Raw,1880,British Guiana,0,231100,1,1
Coffee — Raw,1880,British Honduras,3449,14505,1,1
Coffee — Raw,1880,British Possessions In South Africa,4332,13026,1,1
Coffee — Raw,1880,British West India Islands,70423,335109,1,1
Coffee — Raw,1880,Central America,209418,932128,1,1
Coffee — Raw,1880,Ceylon,539757,2571546,0,1
Coffee — Raw,1880,China,5388,1996,1,1
Coffee — Raw,1880,Dutch Guiana,0,5267,1,1
Coffee — Raw,1880,France,12539,51970,1,1
Coffee — Raw,1880,Germany,8900,31755,1,1
Coffee — Raw,1880,Hayti And St Domingo,9589,30315,1,1
Coffee — Raw,1880,Holland,14963,74991,1,1
Coffee — Raw,1880,Madras,154614,768820,0,1
Coffee — Raw,1880,Malt Foreign From All Countries,0,1526,1,0
Coffee — Raw,1880,Mauritius,6279,22891,1,1
Coffee — Raw,1880,Mexico,2744,10675,1,1
Coffee — Raw,1880,Other Countries,11700,46368,1,0
Coffee — Raw,1880,Plums French And Pruneloes From France Other Countries,13029327,0,0,0
Coffee — Raw,1880,Portugal,5172,16817,1,1
Coffee — Raw,1880,Prunes From France Other Countries,362501129,0,0,0
Coffee — Raw,1880,Spanish West India Islands,15815,68435,1,1
Coffee — Raw,1880,Straits Settlements,28899,100343,0,1
Coffee — Raw,1880,United States Of America,46812,167793,1,1
Coffee — Raw,1880,United States Of Colombia,17126,70582,1,1
Coffee — Raw,1880,Venezuela,3817,15553,1,1
Coffee — Raw,1880,Western Africa (Foreign,22945,64224,1,1
Coffee — Raw,1881,Aden,10484,51839,1,1
Coffee — Raw,1881,All Countries,0,6474,1,0
Coffee — Raw,1881,Belgium,7741,25237,1,1
Coffee — Raw,1881,Bengal And Burmah,1534,6898,1,1
Coffee — Raw,1881,Brandy From Germany,0,14735,1,0
Coffee — Raw,1881,Brazil,265208,830469,1,1
Coffee — Raw,1881,British East Indies,0,8388,0,1
Coffee — Raw,1881,British Guiana,0,233209,1,1
Coffee — Raw,1881,British Possessions In South Africa,4701,13976,1,1
Coffee — Raw,1881,British West India Islands,58601,197318,1,1
Coffee — Raw,1881,Central America,207415,795529,1,1
Coffee — Raw,1881,Ceylon,331582,1524746,1,1
Coffee — Raw,1881,China,0,8045680,1,1
Coffee — Raw,1881,France,18173,66171,1,1
Coffee — Raw,1881,Geneva From Holland,0,48088,1,0
Coffee — Raw,1881,Germany,7352,28577,1,1
Coffee — Raw,1881,Hayti And St Domingo,5359,16029,1,1
Coffee — Raw,1881,Holland,2869,11616,1,1
Coffee — Raw,1881,Japan,0,57941,1,1
Coffee — Raw,1881,Madras,130537,588746,1,1
Coffee — Raw,1881,Of Silver Gilt Or Ungilt From Holland,0,4738,1,0
Coffee — Raw,1881,Other Countries,13904,50172,1,0
Coffee — Raw,1881,Philippine Islands,10520,43997,1,1
Coffee — Raw,1881,Plate Of Gold From All Countries,0,2145,1,0
Coffee — Raw,1881,Portugal,3585,13362,1,1
Coffee — Raw,1881,Soap Transparent In The Manufacture Of Which Spirit Has Been Used From Holland,0,4206,1,0
Coffee — Raw,1881,Spanish West India Islands,21053,85631,1,1
Coffee — Raw,1881,Spirits Rum From Mauritius,0,9104,1,0
Coffee — Raw,1881,Straits Settlements,15910,45396,1,1
Coffee — Raw,1881,Turkey,0,49723,1,1
Coffee — Raw,1881,Unenumerated Not Sweetened Or Mixed From Germany,0,55149,1,0
Coffee — Raw,1881,United States Of America,47965,154803,1,1
Coffee — Raw,1881,United States Of Colombia,20875,80778,1,1
Coffee — Raw,1881,Western Africa (Foreign,24685,58663,1,1
Coffee — Raw,1882,Aden,14712,70573,1,1
Coffee — Raw,1882,Argentine Republic,1925,6426,1,1
Coffee — Raw,1882,Belgium,5214,18882,1,1
Coffee — Raw,1882,Bengal,1113,4283,1,1
Coffee — Raw,1882,Bombay,28302,124697,1,1
Coffee — Raw,1882,Brazil,230049,635299,1,1
Coffee — Raw,1882,British West India Islands,50994,183052,1,1
Coffee — Raw,1882,Central America,285160,1135522,1,1
Coffee — Raw,1882,Ceylon,380658,1632628,1,1
Coffee — Raw,1882,France,13396,47562,1,1
Coffee — Raw,1882,Germany,16355,62957,1,1
Coffee — Raw,1882,Hayti And St Domingo,2907,5685,1,1
Coffee — Raw,1882,Holland,5238,18899,1,1
Coffee — Raw,1882,Madras,204484,891630,1,1
Coffee — Raw,1882,Mexico,1913,6555,1,1
Coffee — Raw,1882,Other Countries,5109,17611,1,0
Coffee — Raw,1882,Philippine Islands,7279,18592,1,1
Coffee — Raw,1882,Portugal,8421,21755,1,1
Coffee — Raw,1882,Spanish West India Islands,3005,12403,1,1
Coffee — Raw,1882,Straits Settlements,6272,17990,1,1
Coffee — Raw,1882,Turkey,2252,10769,1,1
Coffee — Raw,1882,United States Of America,38470,121888,1,1
Coffee — Raw,1882,United States Of Colombia,25398,94340,1,1
Coffee — Raw,1882,West Coast Of Africa (Foreign,25338,41538,1,0
Coffee — Raw,1883,Aden,12292,58433,1,1
Coffee — Raw,1883,Belgium,12502,47473,1,1
Coffee — Raw,1883,Bengal And Burmah,927,4250,1,1
Coffee — Raw,1883,Bombay,49045,219358,1,1
Coffee — Raw,1883,Brazil,407154,1107843,1,1
Coffee — Raw,1883,British Possessions In South Africa,1679,4592,1,1
Coffee — Raw,1883,British West India Islands,47533,131499,1,1
Coffee — Raw,1883,Central America,192522,752028,1,1
Coffee — Raw,1883,Ceylon,227848,1007210,1,1
Coffee — Raw,1883,China,5594,12711,1,1
Coffee — Raw,1883,Ecuador,1532,6141,1,1
Coffee — Raw,1883,Egypt,602,2045,1,1
Coffee — Raw,1883,France,36162,110071,1,1
Coffee — Raw,1883,Germany,66942,241237,1,1
Coffee — Raw,1883,Hayti And St Domingo,4757,11425,1,1
Coffee — Raw,1883,Holland,19189,73818,1,1
Coffee — Raw,1883,Italy,339,1403,1,1
Coffee — Raw,1883,Java,395,1612,1,1
Coffee — Raw,1883,Madras,141182,623596,1,1
Coffee — Raw,1883,Mexico,3798,9985,1,1
Coffee — Raw,1883,Other Countries,927,3277,1,0
Coffee — Raw,1883,Philippine Islands,35071,95175,1,1
Coffee — Raw,1883,Portugal,16211,39200,1,1
Coffee — Raw,1883,Spain,260,637,1,1
Coffee — Raw,1883,Spanish West India Islands,11262,45411,1,1
Coffee — Raw,1883,Straits Settlements,2689,6952,1,1
Coffee — Raw,1883,Turkey,291,1219,1,1
Coffee — Raw,1883,United States Of America,56997,182490,1,1
Coffee — Raw,1883,United States Of Colombia,24070,86654,1,1
Coffee — Raw,1883,Venezuela,491,1768,1,1
Coffee — Raw,1883,West Coast Of Africa (Foreign,26871,46922,1,0
Coffee — Raw,1884,Aden,17091,72512,1,1
Coffee — Raw,1884,Belgium,4122,13537,1,1
Coffee — Raw,1884,Bengal And Burmah,251,592,1,1
Coffee — Raw,1884,Bombay,50585,186392,1,1
Coffee — Raw,1884,Brazil,189476,489814,1,1
Coffee — Raw,1884,British Possessions In South Africa,7678,21793,1,1
Coffee — Raw,1884,British West India Islands,12315,37923,1,1
Coffee — Raw,1884,Central America,285358,908714,1,1
Coffee — Raw,1884,Ceylon,251146,975816,1,1
Coffee — Raw,1884,China,3026,8082,1,1
Coffee — Raw,1884,Ecuador,2485,9518,1,1
Coffee — Raw,1884,Foreign,35194,61163,1,0
Coffee — Raw,1884,France,19092,56357,1,1
Coffee — Raw,1884,Germany,13915,41853,1,1
Coffee — Raw,1884,Hayti And St Domingo,1732,3941,1,1
Coffee — Raw,1884,Holland,7421,25606,1,1
Coffee — Raw,1884,Islands,1364,4805,1,0
Coffee — Raw,1884,Madras,174392,616687,1,1
Coffee — Raw,1884,Malta,1315,3185,1,1
Coffee — Raw,1884,Mexico,1470,4441,1,1
Coffee — Raw,1884,Other Countries,2059,6488,1,0
Coffee — Raw,1884,Philippine Islands,6991,19990,1,1
Coffee — Raw,1884,Portugal,3014,7165,1,1
Coffee — Raw,1884,Straits Settlements,2650,7185,1,1
Coffee — Raw,1884,United States Of America,26382,76501,1,1
Coffee — Raw,1884,United States Of Colombia,17129,57750,1,1
Coffee — Raw,1885,Aden,14926,56096,1,1
Coffee — Raw,1885,Belgium,2995,8619,1,1
Coffee — Raw,1885,Bengal,61,257,1,1
Coffee — Raw,1885,Bombay,18954,66451,1,1
Coffee — Raw,1885,Brazil,187526,474943,1,1
Coffee — Raw,1885,British East Indies,484050,1724515,0,1
Coffee — Raw,1885,British Possessions In South Africa,3412,9307,1,1
Coffee — Raw,1885,British West India Islands,33348,93821,1,1
Coffee — Raw,1885,Central America,223348,713511,1,1
Coffee — Raw,1885,Ceylon,246784,929812,1,1
Coffee — Raw,1885,Channel Islands,252,1030,1,1
Coffee — Raw,1885,Ecuador,1493,5680,1,1
Coffee — Raw,1885,France,23639,66251,1,1
Coffee — Raw,1885,Germany,1578,3772,1,1
Coffee — Raw,1885,Hayti And St Domingo,2812,6406,1,1
Coffee — Raw,1885,Holland,8496,29252,1,1
Coffee — Raw,1885,Hong Kong,496,1270,1,1
Coffee — Raw,1885,Islands,15741,58391,1,0
Coffee — Raw,1885,Madras,162731,558906,1,1
Coffee — Raw,1885,Other British Possessions,506,893,1,0
Coffee — Raw,1885,Other Foreign Countries,1637,4136,1,0
Coffee — Raw,1885,Philippine Islands,3943,9620,1,1
Coffee — Raw,1885,Portugal,2777,5419,1,1
Coffee — Raw,1885,Straits Settlements,2580,6702,1,1
Coffee — Raw,1885,United States Of America,30593,94709,1,1
Coffee — Raw,1885,United States Of Colombia,8707,31583,1,1
Coffee — Raw,1885,Western Africa (Foreign,34927,55828,1,1
Coffee — Raw,1886,Aden,15188,55854,1,1
Coffee — Raw,1886,Belgium,5471,14485,1,1
Coffee — Raw,1886,Bengal,222,838,1,1
Coffee — Raw,1886,Bombay,27027,96304,1,1
Coffee — Raw,1886,Brazil,185327,493485,1,1
Coffee — Raw,1886,British West India Islands,27288,72824,1,1
Coffee — Raw,1886,Burmah,1,3,1,1
Coffee — Raw,1886,Central America,235871,806914,1,1
Coffee — Raw,1886,Ceylon,155538,579216,1,1
Coffee — Raw,1886,Channel Islands,271,1184,1,1
Coffee — Raw,1886,Ecuador,3209,10593,1,1
Coffee — Raw,1886,France,43772,128460,1,1
Coffee — Raw,1886,Germany,5883,16191,1,1
Coffee — Raw,1886,Hayti And St Domingo,2024,3968,1,1
Coffee — Raw,1886,Holland,9003,32893,1,1
Coffee — Raw,1886,Hong Kong,3348,11396,1,1
Coffee — Raw,1886,Java,522,1579,1,1
Coffee — Raw,1886,Madras,199989,722897,1,1
Coffee — Raw,1886,Malta,2399,6003,1,1
Coffee — Raw,1886,Mexico,2600,8293,1,1
Coffee — Raw,1886,Other British Possessions,318,1326,1,0
Coffee — Raw,1886,Other Foreign Countries,959,2717,1,0
Coffee — Raw,1886,Philippine Islands,7586,22362,1,1
Coffee — Raw,1886,Portugal,1319,3298,1,1
Coffee — Raw,1886,Straits Settlements,4956,14944,1,1
Coffee — Raw,1886,United States Of America,32161,98276,1,1
Coffee — Raw,1886,United States Of Colombia,19163,61207,1,1
Coffee — Raw,1886,Venezuela,405,1415,1,1
Coffee — Raw,1886,Western Africa (Foreign,14723,26100,1,1
Coffee — Raw,1887,Aden,19135,84748,1,1
Coffee — Raw,1887,Austrian Territories,869,3595,1,1
Coffee — Raw,1887,Belgium,7097,29159,1,1
Coffee — Raw,1887,Bengal,169,757,1,1
Coffee — Raw,1887,Bombay,22702,99227,1,1
Coffee — Raw,1887,Brazil,301590,1096395,1,1
Coffee — Raw,1887,British Possessions In South Africa,3087,9847,1,1
Coffee — Raw,1887,British West India Islands,23857,95802,1,1
Coffee — Raw,1887,Burmah,4,21,1,1
Coffee — Raw,1887,Central America,244791,1062843,1,1
Coffee — Raw,1887,Ceylon,133872,578104,1,1
Coffee — Raw,1887,Channel Islands,487,1894,1,1
Coffee — Raw,1887,Ecuador,1368,4945,1,1
Coffee — Raw,1887,Egypt,790,3898,1,1
Coffee — Raw,1887,France,44851,179045,1,1
Coffee — Raw,1887,Germany,15403,66660,1,1
Coffee — Raw,1887,Holland,2221,9082,1,1
Coffee — Raw,1887,Hong Kong,718,2476,1,1
Coffee — Raw,1887,Madras,107937,473690,1,1
Coffee — Raw,1887,Malta,3561,12289,1,1
Coffee — Raw,1887,Other British Possessions,141,590,1,0
