article_group,article,country,unit,flow,year,quantity,value,source,q_tier,v_tier,q_rank,v_rank
SPICES,"Cane, and other sorts : Total of",British East Indies : Hong Kong,Cwts,import,1885,14679.0,5644.0,subentry,B,B,2,2
TALLOW AND STEARINE,,Australasia : West Australia,Cwts,import,1885,333.0,612.0,subentry,B,B,2,2
TALLOW AND STEARINE,,Australasia : South Australia,Cwts,import,1885,15393.0,25618.0,subentry,B,B,2,2
TALLOW AND STEARINE,,Australasia : Victoria,Cwts,import,1885,86306.0,135229.0,subentry,B,B,2,2
TALLOW AND STEARINE,,Australasia : New South Wales,Cwts,import,1885,147899.0,222414.0,subentry,B,B,2,2
TALLOW AND STEARINE,,Australasia : Queensland,Cwts,import,1885,20997.0,31142.0,subentry,B,B,2,2
TALLOW AND STEARINE,,Australasia : Tasmania,Cwts,import,1885,125.0,250.0,subentry,B,C,2,3
TALLOW AND STEARINE,,Australasia : New Zealand,Cwts,import,1885,137958.0,206667.0,subentry,B,C,2,3
TALLOW AND STEARINE,,Australasia : Falkland Islands,Cwts,import,1885,3989.0,6089.0,subentry,B,B,2,2
TALLOW AND STEARINE,,Australasia : Other British Possessions,Cwts,import,1885,2558.0,3769.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn Teak,British East Indies : Bombay and Scinde,Loads,import,1885,3364.0,45547.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn Teak,British East Indies : Madras,Loads,import,1885,1.0,8.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn Teak,British East Indies : Bengal,Loads,import,1885,1751.0,25615.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn Teak,British East Indies : Burmah,Loads,import,1885,37354.0,503934.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn Teak,British East Indies : Ceylon,Loads,import,1885,103.0,1440.0,subentry,B,C,2,3
WOOD AND TIMBER,Hewn Teak,British East Indies : Other British Possessions,Loads,import,1885,80.0,1180.0,subentry,B,B,2,2
CANDLES OF ALL SORTS,,Australasia : (New South Wales),Cwts,import,1886,6.0,12.0,subentry,B,B,2,2
CAOUTCHOUC,,West Africa : French,,import,1886,280.0,2295.0,subentry,B,B,2,2
CAOUTCHOUC,,West Africa : Portuguese,,import,1886,4844.0,51841.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : Portuguese,,import,1886,1369.0,13212.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : Native States,,import,1886,3157.0,26265.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : United States of Columbia,,import,1886,529.0,5045.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : West Africa Settlements,,import,1886,10669.0,98561.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : Gold Coast (including Lagos),,import,1886,11223.0,77205.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Bombay and Scinde,,import,1886,11936.0,111221.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Madras,,import,1886,36.0,300.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Bengal,,import,1886,5023.0,46577.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Burmah,,import,1886,619.0,6072.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Straits Settlements,,import,1886,6050.0,47185.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Ceylon,,import,1886,2.0,13.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Other British Possessions,,import,1886,106.0,1134.0,subentry,B,B,2,2
COPPER,Regulus and Precipitate,Australasia : (Queensland),Tons,import,1886,38.0,2098.0,subentry,B,B,2,2
MEAL AND FLOUR,Oatmeal and Groats,Australasia : (New Zealand),,import,1886,960.0,520.0,subentry,B,B,2,2
DRUGS,Opium,British East Indies : (Bombay and Scinde),Lbs,import,1886,12420.0,6924.0,subentry,B,B,2,2
DRUGS,Opium,British East Indies : Hong Kong,Lbs,import,1886,3948.0,2060.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Bombay and Scinde,,import,1886,10742.0,133845.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Madras,,import,1886,22170.0,417203.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Bengal,,import,1886,44519.0,1132158.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Ceylon,,import,1886,169.0,3000.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Other British Possessions,,import,1886,8.0,47.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING","Madder, Madder Root, Garancine and Munjeet",British East Indies : (Bengal),Cwts,import,1886,67.0,80.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Shumach,British East Indies : (Bengal),Tons,import,1886,11.0,231.0,subentry,B,B,2,2
"FLAX, DRESSED OR UNDRESSED",,Australasia : (New Zealand),Cwts,import,1886,3561.0,3340.0,subentry,B,B,2,2
"FLAX, DRESSED OR UNDRESSED",Tow or Codilla of,Australasia : (New Zealand),Cwts,import,1886,185.0,180.0,subentry,B,B,2,2
GUM,Kowrie,British East Indies : (Bengal),Cwts,import,1886,7.0,29.0,subentry,B,B,2,2
GUM,Kowrie,Australasia : (New Zealand),Cwts,import,1886,44271.0,132256.0,subentry,B,B,2,2
"HEMP, DRESSED OR UNDRESSED",,Australasia : (New Zealand),Cwts,import,1886,6494.0,5813.0,subentry,B,B,2,2
"HEMP, DRESSED OR UNDRESSED","Tow, or Codilla of",Australasia : (New Zealand),Cwts,import,1886,5.0,4.0,subentry,B,B,2,2
IRON,Pig and Puddled,Australasia : (Victoria),Tons,import,1886,50.0,200.0,subentry,B,B,2,2
IVORY,,East Coast of Africa : Portuguese,,import,1886,126.0,4612.0,subentry,B,B,2,2
IVORY,,East Coast of Africa : Native States,,import,1886,365.0,19689.0,subentry,B,B,2,2
JUTE,,British East Indies : Bombay and Scinde,Cwts,import,1886,270.0,162.0,subentry,B,B,2,2
JUTE,,Australasia : (Victoria),Cwts,import,1886,2139.0,1176.0,subentry,B,B,2,2
METAL,"Unenumerated, Unwrought",British East India : (Ceylon),Tons,import,1886,3.0,40.0,subentry,B,B,2,2
"MUTTON, FRESH",,Australasia : Victoria,Cwts,import,1886,32949.0,65505.0,subentry,B,B,2,2
"MUTTON, FRESH",,Australasia : New South Wales,Cwts,import,1886,4762.0,8480.0,subentry,B,B,2,2
"MUTTON, FRESH",,Australasia : New Zealand,Cwts,import,1886,346565.0,768424.0,subentry,B,B,2,2
"MUTTON, FRESH",,Australasia : Falkland Islands,Cwts,import,1886,17952.0,40011.0,subentry,B,B,2,2
"MUTTON, FRESH",,Australasia : Other British Possessions,Cwts,import,1886,95.0,197.0,subentry,B,B,2,2
NUTS AND KERNELS,,India : Native Islands in the India Seas (except Borneo),,import,1886,225.0,3350.0,subentry,B,B,2,2
NUTS AND KERNELS,,India : Islands in the Pacific (except Fiji),,import,1886,3441.0,51861.0,subentry,B,B,2,2
OIL,Castor,British East Indies : Bombay and Scinde,Cwts,import,1886,1094.0,1417.0,subentry,B,B,2,2
OIL,Castor,British East Indies : Madras,Cwts,import,1886,10239.0,13751.0,subentry,B,B,2,2
OIL,Castor,British East Indies : Bengal,Cwts,import,1886,96199.0,133253.0,subentry,B,B,2,2
OIL,,West Africa : French,,import,1886,8261.0,8304.0,subentry,B,B,2,2
OIL,,West Africa : Fernando Po,,import,1886,1493.0,1547.0,subentry,B,B,2,2
OIL,,West Africa : Portuguese,,import,1886,72.0,75.0,subentry,B,B,2,2
OIL,,West Africa : Not designated,,import,1886,498761.0,500834.0,subentry,B,B,2,2
OIL,,West Africa : West Africa Settlements,,import,1886,5442.0,5542.0,subentry,B,B,2,2
OIL,,Australasia : (New Zealand),,import,1886,25.0,20.0,subentry,B,B,2,2
PARAFFINE,,British East Indies : (Burmah),Cwts,import,1886,5374.0,8019.0,subentry,B,B,2,2
PITCH,,Australasia : (New Zealand),Cwts,import,1886,17.0,5.0,subentry,B,B,2,2
PITCH,,Australasia : British West India Islands,Cwts,import,1886,3030.0,493.0,subentry,B,B,2,2
COTTON,Flax or Linseed,British East Indies : Bombay and Scinde,,import,1886,248113.0,530685.0,subentry,B,B,2,2
COTTON,Flax or Linseed,British East Indies : Bengal,,import,1886,1412827.0,2863560.0,subentry,B,B,2,2
COTTON,Flax or Linseed,British East Indies : Other British Possessions,,import,1886,270.0,540.0,subentry,B,B,2,2
TALLOW AND STEARINE,,Australasia : West Australia,Cwts,import,1886,203.0,280.0,subentry,B,B,2,2
TIN,Ore of,British East Indies : Straits Settlements,,import,1886,8.0,250.0,subentry,B,B,2,2
VEGETABLES. RAW : UNENUMERATED,VINEGAR,British East Indies : (Ceylon),Gallons,import,1886,18.0,4.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn : Teak,British East Indies : Bombay and Scinde,Loads,import,1886,193.0,2408.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn : Teak,British East Indies : Bengal,Loads,import,1886,1492.0,18875.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn : Teak,British East Indies : Burmah,Loads,import,1886,29370.0,366235.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn : Teak,British East Indies : Straits Settlements,Loads,import,1886,21.0,223.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn : Teak,British East Indies : Ceylon,Loads,import,1886,97.0,650.0,subentry,B,B,2,2
WOOD AND TIMBER,Staves,British East Indies : (Burmah),Loads,import,1886,2.0,12.0,subentry,B,B,2,2
FURNITURE AND HARDWOODS,Mahogany,British East Indies : (Bengal),Tons,import,1886,8.0,160.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : West Australia,Lbs,import,1886,5786218.0,210465.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : South Australia,Lbs,import,1886,48207321.0,1723081.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : Victoria,Lbs,import,1886,93889887.0,4047388.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : New South Wales,Lbs,import,1886,134929740.0,5259359.0,subentry,B,C,2,3
WOOL,Sheep or Lambs',Australasia : Queensland,Lbs,import,1886,25951804.0,1077701.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : Tasmania,Lbs,import,1886,5451900.0,214215.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : New Zealand,Lbs,import,1886,87208560.0,3079217.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : Falkland Islands,Lbs,import,1886,2499000.0,52905.0,subentry,B,C,2,3
WOOL,Sheep or Lambs',Australasia : Other British Possessions,Lbs,import,1886,91247.0,2566.0,subentry,B,B,2,2
ARMS AND AMMUNITION,"Swords, Cutlasses, Matchets,   Bayonets",British East Indies : (Bombay and Scinde),Cwts,import,1887,6.0,48.0,subentry,B,B,2,2
CAOUTCHOUC,,West Africa : French,,import,1887,1015.0,9696.0,subentry,B,B,2,2
CAOUTCHOUC,,West Africa : Portuguese,,import,1887,5324.0,54678.0,subentry,B,B,2,2
CAOUTCHOUC,,West Africa : Not particularly design- nated,,import,1887,16936.0,137856.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : Portuguese,,import,1887,2694.0,26202.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : Native,,import,1887,2208.0,20605.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : West Africa Settlements,,import,1887,16276.0,151855.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : Gold Coast (including Lagos),,import,1887,10723.0,73020.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Bombay and Scinde,,import,1887,11668.0,109725.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Bengal,,import,1887,5144.0,57630.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Burmah,,import,1887,1278.0,15745.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Straits Settlements,,import,1887,9503.0,79287.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Ceylon,,import,1887,8.0,69.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : British West Indies,,import,1887,478.0,4704.0,subentry,B,B,2,2
CAOUTCHOUC,,British East Indies : Other British Possessions,,import,1887,70.0,95.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Bombay and Scinde,Cwts,import,1887,2423.0,11984.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Madras,Cwts,import,1887,10783.0,55742.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Bengal,Cwts,import,1887,2844.0,13518.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Straits Settlements,Cwts,import,1887,125.0,598.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Ceylon,Cwts,import,1887,105282.0,431379.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : British West India Islands,Cwts,import,1887,175.0,3112.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Bombay and Scinde,Cwts,import,1887,3290.0,56486.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Madras,Cwts,import,1887,18818.0,312590.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Bengal,Cwts,import,1887,46749.0,1078792.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Ceylon,Cwts,import,1887,48.0,960.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Hong Kong,Cwts,import,1887,410.0,3009.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Indigo,British East Indies : Other British Possessions,Cwts,import,1887,31.0,852.0,subentry,B,B,2,2
"FLAX, DRESSED OR UNDRESSED",,Australasia : (New Zealand),Cwts,import,1887,3987.0,4697.0,subentry,B,B,2,2
"FLAX, DRESSED OR UNDRESSED",Tow or Codilla of,Australasia : (New Zealand),Cwts,import,1887,95.0,100.0,subentry,B,C,2,3
GUTTA PERCHA,,British East Indies : (Straits Settlements),Cwts,import,1887,22313.0,142136.0,subentry,B,B,2,2
GUTTA PERCHA,,British East Indies : British Guiana,Cwts,import,1887,1109.0,8781.0,subentry,B,B,2,2
GUTTA PERCHA,,British East Indies : Other British Possessions,Cwts,import,1887,4.0,16.0,subentry,B,B,2,2
IVORY,,West Africa : Portuguese,,import,1887,59.0,2490.0,subentry,B,B,2,2
IVORY,,East Africa : Portuguese,,import,1887,50.0,2010.0,subentry,B,B,2,2
IVORY,,East Africa : Native States,,import,1887,40.0,1710.0,subentry,B,B,2,2
IVORY,,East Africa : West Africa Settlements,,import,1887,71.0,2957.0,subentry,B,B,2,2
IVORY,,East Africa : The Gold Coast (including Lagos),,import,1887,216.0,9578.0,subentry,B,B,2,2
OIL,Fish : Train or Blubber,Whale Fisheries : Northern,Tuns,import,1887,716.0,11361.0,subentry,B,C,2,3
OIL,Castor,British East Indies : Bombay and Scinde,Cwts,import,1887,2244.0,2758.0,subentry,B,B,2,2
OIL,Castor,British East Indies : Madras,Cwts,import,1887,17816.0,23679.0,subentry,B,B,2,2
OIL,Castor,British East Indies : Bengal,Cwts,import,1887,51078.0,63681.0,subentry,B,B,2,2
OIL,,West Africa : French,,import,1887,9508.0,8589.0,subentry,B,B,2,2
OIL,,West Africa : Portuguese,,import,1887,1392.0,1192.0,subentry,B,B,2,2
OIL,,West Africa : Not particularly design- nated,,import,1887,496801.0,467808.0,subentry,B,B,2,2
OIL,,West Africa : West Africa Settlements,,import,1887,5040.0,4600.0,subentry,B,B,2,2
OIL,,West Africa : The Gold Coast (including Lagos),,import,1887,343073.0,343873.0,subentry,B,B,2,2
PARAFFINE,,British East Indies : (Burmah),Cwts,import,1887,4050.0,4754.0,subentry,B,C,2,3
RICE,,British East Indies : Bombay and Scinde,Cwts,import,1887,65.0,29.0,subentry,B,B,2,2
RICE,,British East Indies : Madras,Cwts,import,1887,41672.0,14500.0,subentry,B,B,2,2
RICE,,British East Indies : Bengal,Cwts,import,1887,916758.0,361492.0,subentry,B,B,2,2
RICE,,British East Indies : Burmah,Cwts,import,1887,3202650.0,1088458.0,subentry,B,B,2,2
RICE,,British East Indies : Straits Settlements,Cwts,import,1887,118133.0,38721.0,subentry,B,B,2,2
RICE,,British East Indies : Hong Kong,Cwts,import,1887,20491.0,10677.0,subentry,B,B,2,2
ROSIN,SAGO and SAGO FLOUR,British East Indies : Bombay and Scinde,Cwts,import,1887,50.0,30.0,subentry,B,B,2,2
ROSIN,SAGO and SAGO FLOUR,British East Indies : Straits Settlements,Cwts,import,1887,443600.0,192993.0,subentry,B,B,2,2
ROSIN,SAGO and SAGO FLOUR,British East Indies : Other British Possessions,Cwts,import,1887,210.0,175.0,subentry,B,B,2,2
COTTON,Flax or Linseed,British East Indies : Bombay and Scinde,,import,1887,123733.0,246725.0,subentry,B,B,2,2
COTTON,Flax or Linseed,British East Indies : Madras,,import,1887,546.0,1092.0,subentry,B,B,2,2
COTTON,Flax or Linseed,British East Indies : Bengal,,import,1887,1204836.0,2254773.0,subentry,B,B,2,2
COTTON,Flax or Linseed,British East Indies : Other British Possessions,,import,1887,258.0,558.0,subentry,B,B,2,2
COTTON,Rape,British East Indies : Bombay and Scinde,Quarters,import,1887,14044.0,24494.0,subentry,B,B,2,2
COTTON,Rape,British East Indies : Madras,Quarters,import,1887,7643.0,13011.0,subentry,B,B,2,2
COTTON,Rape,British East Indies : Bengal,Quarters,import,1887,103345.0,172005.0,subentry,B,B,2,2
SEEDS,"Unenumerated, for expressing oil therefrom",East Coast of Africa : Por- tuguese,Quarters,import,1887,1356.0,2191.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn : Teak,British East Indies : Bombay and Scinde,Loads,import,1887,367.0,4082.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn : Teak,British East Indies : Bengal,Loads,import,1887,1080.0,13179.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn : Teak,British East Indies : Burmah,Loads,import,1887,19323.0,199718.0,subentry,B,B,2,2
WOOD AND TIMBER,Hewn : Teak,British East Indies : Straits Settlements,Loads,import,1887,8.0,90.0,subentry,B,B,2,2
WOOL,Goats' Wool or Hair,British East Indies : (Bombay and Scinde),Lbs,import,1887,1109073.0,8708.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : West Australia,Lbs,import,1887,5311235.0,229069.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : Victoria,Lbs,import,1887,96288952.0,4697152.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : New South Wales,Lbs,import,1887,115897538.0,5260408.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : Queensland,Lbs,import,1887,27626968.0,1214644.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : New Zealand,Lbs,import,1887,91054719.0,3900798.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : British West India Islands,Lbs,import,1887,57220.0,1560.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : Falkland Islands,Lbs,import,1887,2908621.0,77061.0,subentry,B,B,2,2
WOOL,Sheep or Lambs',Australasia : Other British Possessions,Lbs,import,1887,33731.0,384.0,subentry,B,B,2,2
CAOUTCHOUC,,West Africa : French,,import,1888,1391.0,11243.0,subentry,B,B,2,2
CAOUTCHOUC,,West Africa : Portuguese,,import,1888,2898.0,24283.0,subentry,B,B,2,2
CAOUTCHOUC,,West Africa : Not particularly design- nated,,import,1888,19543.0,131212.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : Portuguese,,import,1888,2791.0,26400.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : Native States,,import,1888,2149.0,18713.0,subentry,B,B,2,2
CAOUTCHOUC,,East Africa : Gold Coast (including Lagos),,import,1888,6573.0,42970.0,subentry,B,B,2,2
COTTON,Raw,British East Indies : Bombay and Scinde,Cwts,import,1888,1108250.0,2285785.0,subentry,B,B,2,2
COTTON,Raw,British East Indies : Madras,Cwts,import,1888,238445.0,455027.0,subentry,B,B,2,2
COTTON,Raw,British East Indies : Bengal,Cwts,import,1888,169862.0,322169.0,subentry,B,B,2,2
COTTON,Raw,British East Indies : Burmah,Cwts,import,1888,11.0,21.0,subentry,B,B,2,2
COTTON,Raw,British East Indies : Straits Settlements,Cwts,import,1888,290.0,581.0,subentry,B,B,2,2
COTTON,Raw,British East Indies : Ceylon,Cwts,import,1888,3131.0,6898.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Bombay and Scinde,Cwts,import,1888,4096.0,14971.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Madras,Cwts,import,1888,14570.0,56388.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Bengal,Cwts,import,1888,2107.0,8425.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Ceylon,Cwts,import,1888,104634.0,355896.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : British West India Islands,Cwts,import,1888,22.0,671.0,subentry,B,B,2,2
DRUGS,"Bark, Peruvian",British East Indies : Other British Possessions,Cwts,import,1888,61.0,362.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Cutch and Gambier,British East Indies : Bombay and Scinde,Tons,import,1888,757.0,20514.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Cutch and Gambier,British East Indies : Madras,Tons,import,1888,66.0,1629.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Cutch and Gambier,British East Indies : Bengal,Tons,import,1888,2889.0,77175.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Cutch and Gambier,British East Indies : Burmah,Tons,import,1888,6899.0,185042.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Cutch and Gambier,British East Indies : Straits Settlements,Tons,import,1888,16567.0,396000.0,subentry,B,B,2,2
"DYE STUFFS, AND SUBSTANCES USED IN TANNING",Cutch and Gambier,British East Indies : Ceylon,Tons,import,1888,56.0,1120.0,subentry,B,B,2,2
