volume,year,article_group,article,unit,row_seq,country,cell,printed_subtotal,ratio
as_1890,1890,SKINS and FURS,"Foreign, Dressed in the United Kingdom",No,4174,France,119581.0,62140.0,1.92
as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,,28668,Cape of Good Hope,217773.0,113333.0,1.92
as_1898,1897,HATS,West Africa,Dozens,24735,Belgium,16035.0,8347.0,1.92
as_1873,1873,SILK MANUFACTURES,Unenumerated,,2296,Holland,50858.0,26616.0,1.91
as_1879,1879,COPPER,Unenumerated (Coal),,510,Turkey,168862.0,88474.0,1.91
as_1886,1886,PAPER,"Pasteboard, Millboard, &c. (including Playing Cards)",,2807,Australasia,35741.0,18687.0,1.91
as_1894,1894,SKINS and FURS,"Foreign, Dressed in the United   Kingdom",No,5302,France,167476.0,87837.0,1.91
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,,30516,British East Indies : Bombay,41119.0,21525.0,1.91
as_1897,1895,ALKALI,,Cwts,68,Austrian Territories,7254.0,3813.0,1.9
as_1884,1884,BLEACHING MATERIALS,,,245,Russia,38670.0,20443.0,1.89
as_1897,1896,"FISH, FRESH and CURED",Herrings,Barrels,21510,Russia,244781.0,129576.0,1.89
as_1898,1895,ALKALI,,Cwts,67,Austrian Territories,7264.0,3843.0,1.89
tn_1871,1870,BLEACHING MATERIALS,,BLEACHING MATERIALS :,368,Russia,16289.0,8632.0,1.89
as_1872,1872,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,No,84,British Possessions in South Africa,8048.0,4290.0,1.88
as_1879,1879,"MANURE, Unenumerated",,,1642,Russia,48370.0,25716.0,1.88
as_1880,1880,COTTON MANUFACTURES,Thread for Sewing,,899,Spain and Canaries,68872.0,36548.0,1.88
as_1883,1883,Meal and Flour,COTTON TWIST and YARN,,555,Denmark,179918.0,95936.0,1.88
as_1885,1885,WOOL,"Foreign, dressed in the United Kingdom",,3360,Spain,15472.0,8230.0,1.88
as_1892,1892,"CARRIAGES, &c.","Railway Waggon, Trucks, &c., and parts thereof for Ballast, Minerals, or Merchandise",,1085,Turkey,7616.0,4043.0,1.88
as_1897,1893,CHEESE,East Africa,,10344,Norway,32244.0,17118.0,1.88
as_1898,1894,HATS,West Africa,Dozens,24762,Spanish West India Islands,15250.0,8111.0,1.88
as_1898,1898,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",,46179,British East Indies : British Burmah,3745.0,1995.0,1.88
tn_1871,1870,MEAL and FLOUR,"Handkerchiefs and Shawls, Printed or Dyed",,1318,Hamburg,11453.0,6092.0,1.88
as_1872,1872,MACHINERY and Mill Work,"Steam Engines or Parts of Steam Engines, other Descriptions",,1776,Germany,377488.0,201579.0,1.87
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,515,Gibraltar,288286.0,154266.0,1.87
as_1888,1888,"ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)",,,1515,Australasia,11585.0,6197.0,1.87
as_1897,1895,CHEESE,East Africa,,10366,Belgium,72694.0,38975.0,1.87
as_1897,1894,COTTON MANUFACTURES,South Africa,,17745,Cape of Good Hope,151332.0,81061.0,1.87
as_1898,1898,ALKALI,,Cwts,105,Egypt,8932.0,4780.0,1.87
as_1898,1898,"ANIMALS, Living",Stallions,Number,999,Cape of Good Hope,996.0,532.0,1.87
as_1898,1896,HATS,West Africa,Dozens,24764,Spanish West India Islands,15696.0,8391.0,1.87
as_1898,1896,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43736,British East Indies : Straits Settlements,11613.0,6205.0,1.87
as_1899,1896,HATS,West Africa,Dozens,24763,Cuba and Porto Rico,15696.0,8391.0,1.87
as_1899,1899,HATS,West Africa,Dozens,24736,Belgium,1535.0,823.0,1.87
tn_1871,1870,MEAL and FLOUR,COTTON TWIST and YARN (British),,1205,Bengal and Pegu,1220450.0,653946.0,1.87
as_1873,1873,"COALS, CINDERS, &c.","Fuel, Manufactures",,507,Spain,47494.0,25508.0,1.86
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,499,Philippine Islands,286830.0,154266.0,1.86
as_1878,1878,WOOLLEN and WORSTED MANUFACTURES,"Worsted Stuffs, of Wool mixed with other Materials",,2403,Australia,461945.0,248684.0,1.86
as_1885,1885,SILK MANUFACTURES,Broad Stuffs,,3059,France,72618.0,39016.0,1.86
as_1897,1894,ALKALI,,Cwts,72,Greece,10767.0,5778.0,1.86
as_1898,1894,ALKALI,,Cwts,71,Greece,10767.0,5778.0,1.86
as_1878,1878,WOOL,Sheep and Lambs' (British),,2273,Belgium,45344.0,24503.0,1.85
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,697,Holland,275243.0,149080.0,1.85
as_1881,1881,HEMP,British Dressed,,1206,France,1536.0,830.0,1.85
as_1886,1886,GLASS,"Plate, Rough or Silvered (includ-     ing Looking Glasses or Mirrors)",Square Feet,1307,United States of America,156053.0,84314.0,1.85
as_1887,1887,IMPLEMENTS and Tools,Agricultural,,1764,Other British Possessions,10635.0,5751.0,1.85
as_1888,1888,PLATED and GILT WARES,"SALTPETRE, British Prepared",,3704,"Portugal, Azores, and Madeira",9987.0,5402.0,1.85
as_1897,1895,CHEESE,East Africa,,10331,Northern Ports,72229.0,38975.0,1.85
as_1897,1893,Slates,West Africa,,42607,Newfoundland,19200.0,10400.0,1.85
as_1898,1898,CARRIAGES,"Railway Carriages for Passengers, and parts thereof",Railway Waggons,8461,West Africa : Lagos,2639.0,1425.0,1.85
as_1898,1896,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43756,Australasia : Victoria,11465.0,6205.0,1.85
as_1879,1879,"CLAY, unmanufactured",,,394,France,34560.0,18778.0,1.84
as_1880,1880,"Books, Printed",,,293,British West India Islands and British Guiana,58488.0,31807.0,1.84
as_1892,1892,Iron,Tin Plates and Sheets,Tons,3319,British North America,225790.0,123044.0,1.84
as_1897,1895,ALKALI,,Cwts,18,Norway,7020.0,3813.0,1.84
as_1897,1897,IMPLEMENTS AND TOOLS,Possessions in Indian Seas,,31218,United States of America : On the Atlantic,211512.0,114742.0,1.84
tn_1871,1870,MEAL and FLOUR,"Handkerchiefs and Shawls, Printed or Dyed",,1326,Egypt,11185.0,6092.0,1.84
tn_1871,1870,"STATIONERY, other than Paper","Slate, by Tale",,4998,Schleswig-Holstein,14429.0,7846.0,1.84
as_1880,1880,"ILLDWARRES and CUTLERY, Unenumerated",,,1141,Canada,134057.0,73087.0,1.83
as_1897,1895,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8241,British East Indies : New South Wales,54268.0,29623.0,1.83
as_1897,1894,"COAL, CINDERS, &c.",South Africa,,11756,Cape of Good Hope,141479.0,77267.0,1.83
as_1886,1886,"OIL, other than Essential or Medicinal","OIL and FLOOR CLOTH, including India Rubber Cloth",,2697,Pacific,65431.0,36008.0,1.82
as_1888,1888,SILK MANUFACTURES,Other Kinds,,3849,United States of America,34871.0,19144.0,1.82
as_1897,1897,LEAD,"Wrought, Boots and Shoes",Doz. Pts,32993,Holland,3723.0,2043.0,1.82
as_1897,1893,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",West Africa,—,40142,United States of America,22222.0,12222.0,1.82
as_1898,1898,CHEESE,,Cwts,9884,France,222.0,122.0,1.82
as_1898,1896,"COAL, CINDERS, &c.",West Africa,,11582,Cape of Good Hope,209413.0,115140.0,1.82
as_1898,1898,Gold,Silver,Oz. Troy,39857,Cape of Good Hope,346.0,190.0,1.82
as_1899,1895,"COAL, CINDERS, &c.",West Africa,,11430,Cape of Good Hope,189584.0,104027.0,1.82
as_1899,1896,"COAL, CINDERS, &c.",West Africa,,11431,Cape of Good Hope,209413.0,115140.0,1.82
as_1892,1892,Iron,Tin Plates and Sheets,Tons,3298,United States of America : Atlantic,3456105.0,1907172.0,1.81
as_1897,1897,"SILK MANUFACTURES, WHOLLY OF SILK","Handkerchiefs, Scarfs, and Shawls",,40696,West Africa : British East Indies,26617.0,14722.0,1.81
as_1897,1897,"SILK MANUFACTURES, WHOLLY OF SILK",South Africa,,41504,British East Indies : Borneo,47400.0,26200.0,1.81
as_1898,1898,ALKALI,,Cwts,75,Greece,8632.0,4780.0,1.81
as_1899,1899,"COAL, CINDERS, &c.",West Africa,,11205,Portuguese Possessions,258963.0,143073.0,1.81
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,483,Belgium,278437.0,154266.0,1.8
as_1879,1879,"COALS, CINDERS, &c.","Fuel, Manufactured",,447,France,57650.0,32066.0,1.8
as_1879,1879,WOOLLEN and WORSTED MANUFACTURES,"Broad Cloths, Coatings, Duffs, &c., Plain, all Wool",Yards,2235,Germany,1410900.0,785800.0,1.8
as_1898,1898,Gold,Silver,Oz. Troy,39852,Channel Islands,342.0,190.0,1.8
as_1898,1898,"TOBACCO AND SNUFF, MANUFACTURED IN THE UNITED KINGDOM","Cavendish or Negrohead, Manufactured in Bond from Unmanufactured Tobacco",Lbs,44213,Belgium,5760.0,3203.0,1.8
as_1898,1898,WOOD AND TIMBER,"Worsted Tissues, Coatings, Broad, mixed with other Materials",Yards,47957,Cape of Good Hope,8753.0,4871.0,1.8
as_1873,1873,COTTON YARN and TWIST,,,651,Japan,428530.0,239977.0,1.79
as_1876,1876,COTTON MANUFACTURES,Lace and Patent Net,,604,Spain and Canaries,114229.0,63788.0,1.79
as_1880,1880,"Books, Printed",,,285,British Possessions in South Africa,56883.0,31807.0,1.79
as_1897,1897,CHEESE,South Africa,,10827,Germany,38299.0,21450.0,1.79
as_1898,1898,Gold,Silver,Oz. Troy,39872,Australasia,340.0,190.0,1.79
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,744,British West India Islands and British Guiana,265861.0,149080.0,1.78
as_1883,1883,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,,2194,United States: Atlantic Pacific,162594.0,91379.0,1.78
tn_1871,1870,MEAL and FLOUR,Lace and Patent Net,,1345,Spain and the Canaries,92742.0,52148.0,1.78
as_1878,1878,PICTURES,,,1824,Holland,21050.0,11926.0,1.77
as_1883,1883,Meal and Flour,COTTON TWIST and YARN,,580,Straits Settlements,169425.0,95936.0,1.77
as_1885,1885,"OIL, other than Essential or Medicinal",Seed,,2616,Sweden and Norway,73290.0,41431.0,1.77
as_1886,1886,"OIL, other than Essential or Medicinal","OIL and FLOOR CLOTH, including India Rubber Cloth",,2690,Belgium,63808.0,36008.0,1.77
as_1897,1893,ALKALI,,Cwts,91,Turkey : Asiatic,10415.0,5873.0,1.77
as_1897,1895,ALKALI,,Cwts,83,Roumania,6746.0,3813.0,1.77
as_1898,1897,"COAL, CINDERS, &c.",West Africa,,11583,Cape of Good Hope,223629.0,126247.0,1.77
as_1899,1897,"COAL, CINDERS, &c.",West Africa,,11432,Cape of Good Hope,223629.0,126247.0,1.77
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1478,Denmark,98376.0,55618.0,1.77
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1490,Philippine Islands,98677.0,55618.0,1.77
tn_1871,1870,PICTURES,PLUMBAGO (Foreign),,4215,Holland,3362.0,1903.0,1.77
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,494,Morocco,271937.0,154266.0,1.76
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,506,Central America,272164.0,154266.0,1.76
as_1879,1879,"MANURE, Unenumerated",,,1643,Sweden and Norway,45330.0,25716.0,1.76
as_1884,1884,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,2319,Bengal and Burmah,43371.0,24616.0,1.76
as_1897,1896,COPPER,South Africa,,13548,British East Indies : Bengal,65959.0,37414.0,1.76
as_1899,1895,Gold,Silver,Oz. Troy,40798,France,50732.0,28797.0,1.76
tn_1871,1870,QUICKSILVER,,Lbs,4292,New Granada,14505.0,8263.0,1.76
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,529,British West India Islands and British       Guiana,269558.0,154266.0,1.75
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,604,Holland,324148.0,185638.0,1.75
as_1898,1895,ALKALI,,Cwts,82,Roumania,6740.0,3843.0,1.75
as_1898,1898,"HIDES, Raw",,Cwts,25194,Canada,93735.0,53545.0,1.75
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1488,Turkey Proper,97182.0,55618.0,1.75
tn_1871,1870,PICTURES,PLUMBAGO (Foreign),,4214,Hamburg,3338.0,1903.0,1.75
as_1878,1878,WOOLLEN and WORSTED MANUFACTURES,"Worsted Stuffs, of Wool mixed with other Materials",,2404,British North America,431809.0,248684.0,1.74
as_1882,1882,COTTON MANUFACTURES,Thread for Sewing,Lbs,867,Brazil,156679.0,90247.0,1.74
as_1890,1890,BLEACHING MATERIALS,,Cwts,426,Russia,43504.0,25074.0,1.74
as_1892,1892,COPPER,Unenumerated,Cwts,1429,Sweden and Norway,39592.0,22724.0,1.74
as_1897,1896,CHEESE,South Africa,,10826,Germany,39146.0,22531.0,1.74
as_1897,1895,"FISH, FRESH and CURED",Herrings,Barrels,21509,Russia,256716.0,147267.0,1.74
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,,28666,Cape of Good Hope,278850.0,160060.0,1.74
as_1897,1897,LEAD,Pig,Tons,32553,Northern Ports,2294.0,1317.0,1.74
as_1897,1897,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,,39103,Australasia : West Australia,36925.0,21222.0,1.74
as_1873,1873,LINEN and JUTE MANUFACTURES,Sail Cloth and Sails,,1653,Sweden and Norway,49891.0,28906.0,1.73
as_1886,1886,BLEACHING MATERIALS,,Cwts,345,Germany,38146.0,22022.0,1.73
as_1888,1888,"IRON,","Steel, Cast in Ingots and Blooms",Tons,2535,United States of America : Pacific,38123.0,21986.0,1.73
as_1890,1890,BLEACHING MATERIALS,,Cwts,428,Germany,43253.0,25074.0,1.73
as_1894,1894,BLEACHING MATERIALS,,Cwts,525,Russia,51295.0,29615.0,1.73
as_1899,1896,IMPLEMENTS AND TOOLS,West Africa,,31336,Cape of Good Hope,227355.0,131531.0,1.73
tn_1871,1870,BRIMSTONE,,,485,British Possessions in South Africa,3887.0,2251.0,1.73
tn_1871,1870,BRIMSTONE,,,488,Australia,3890.0,2251.0,1.73
as_1873,1873,"COALS, CINDERS, &c.","Fuel, Manufactures",,508,Italy,43834.0,25508.0,1.72
as_1894,1894,POTATOES,RAGS (except Woollen) and other Materials for making Paper,Tons,5001,Holland,12688.0,7365.0,1.72
as_1880,1880,"ILLDWARRES and CUTLERY, Unenumerated",,,1121,Foreign West Indies,125253.0,73087.0,1.71
as_1897,1896,CHEESE,South Africa,,10841,France,38626.0,22531.0,1.71
as_1897,1897,COTTON MANUFACTURES,South Africa,,17748,Cape of Good Hope,171501.0,100565.0,1.71
as_1881,1881,EARTHEN and CHINA WARE,Red Pottery and Brown Stone Ware,,898,Sweden and Norway,4948.0,2917.0,1.7
as_1881,1881,"MANURE, Unenumerated",,,1974,Sweden and Norway,62826.0,37025.0,1.7
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,7012,Mauritius and Dependencies,743.0,437.0,1.7
tn_1871,1870,COPPER,Mixed or Yellow Metal for Sheathing,Cwts,1006,Chili,3001.0,1765.0,1.7
tn_1871,1870,PICTURES,PLUMBAGO (Foreign),,4216,Belgium,3230.0,1903.0,1.7
as_1877,1877,COTTON MANUFACTURES,"Piece Goods, Plain",,607,Australia,1122783.0,666221.0,1.69
as_1890,1890,LINEN YARN,,,3016,Holland,78274.0,46346.0,1.69
as_1897,1897,CHEESE,South Africa,,10832,Holland,36319.0,21450.0,1.69
as_1897,1896,COTTON MANUFACTURES,South Africa,,17747,Cape of Good Hope,195779.0,115773.0,1.69
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,,30581,Australasia : New Zealand,36288.0,21525.0,1.69
as_1872,1872,MACHINERY and Mill Work,Not being Steam Engines ; Other descrip- tions,,1813,Spain and Canaries,188810.0,112123.0,1.68
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,576,Madras,434789.0,258222.0,1.68
as_1883,1883,IRON,factory,,1241,China,38642.0,23007.0,1.68
as_1894,1894,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",,2362,Holland,410328.0,244259.0,1.68
as_1897,1897,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,Provisions,39693,Niger Protectorate,7011.0,4175.0,1.68
as_1899,1898,HATS,West Africa,Dozens,24735,Belgium,15141.0,9026.0,1.68
as_1899,1897,Slates,"Grindstones, Millstones, and Other Sorts of Stone",Tons,44051,Russia,14345.0,8528.0,1.68
as_1873,1873,"CORDAGE, CABLES, and ROPES of HEMP or like MATERIAL",,,600,Australia,61202.0,36579.0,1.67
as_1884,1884,"CHEMICAL PRODUCTS or Preparations, not specially enumerated",,,405,Belgium,94101.0,56279.0,1.67
as_1894,1894,POTATOES,RAGS (except Woollen) and other Materials for making Paper,Tons,5000,Germany,12292.0,7365.0,1.67
as_1897,1896,CHEESE,South Africa,,10831,Holland,37616.0,22531.0,1.67
as_1898,1898,ALKALI,,Cwts,85,Roumania,7961.0,4780.0,1.67
as_1898,1898,HATS,West Africa,Dozens,24736,Belgium,15111.0,9025.0,1.67
as_1880,1880,COPPER,"Unwrought, in Ingots, Cakes, or Slabs",Cwts,563,Russia,50176.0,30243.0,1.66
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,729,Uruguay,247537.0,149080.0,1.66
as_1885,1885,WOOL,"Foreign, dressed in the United Kingdom",,3361,Italy,13692.0,8230.0,1.66
as_1887,1887,BLEACHING MATERIALS,,,343,Germany,32490.0,19537.0,1.66
as_1897,1894,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8240,British East Indies : New South Wales,36533.0,22017.0,1.66
as_1897,1893,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,Provisions,39694,Cape of Good Hope,39573.0,23793.0,1.66
as_1899,1899,IMPLEMENTS AND TOOLS,Bedsteads,,30661,Australasia : Victoria,4243.0,2555.0,1.66
as_1873,1873,LINEN and JUTE MANUFACTURES,"Checked, Printed, or Dyed, and Damasks and Diapers",,1643,United States: Atlantic,72042.0,43793.0,1.65
as_1873,1873,SILK MANUFACTURES,Unenumerated,,2307,British North America,43852.0,26616.0,1.65
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,723,United States of Colombia,246481.0,149080.0,1.65
as_1893,1893,BLEACHING MATERIALS,,Cwts,495,Russia,55230.0,33379.0,1.65
as_1897,1897,ALKALI,,Cwts,35,Holland,2552.0,1550.0,1.65
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,7066,Australasia : Victoria,722.0,437.0,1.65
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,579,Ceylon,422579.0,258222.0,1.64
as_1879,1879,"CORDAGE, CABLES, and ROPES of HEMP or like MATERIAL",,,540,British North America,28260.0,17234.0,1.64
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,704,Greece,244261.0,149080.0,1.64
as_1883,1883,GLASS,"HABERDASHERY and MILLINERY, in- cluding Embroidery and Needle- work",,1053,Foreign West Indies,426171.0,260391.0,1.64
as_1891,1891,"CARRIAGES, &c.","Railway Waggons, Trucks, &c., and parts thereof for Ballast, Minerals, or Merchandise",,567,Spain,49134.0,29943.0,1.64
as_1898,1897,ALKALI,,Cwts,89,Turkey : European,2537.0,1550.0,1.64
as_1898,1894,"ARMS, AMMUNITION, &c.",,,3006,Canada,7591.0,4625.0,1.64
as_1898,1898,Gold,Silver,Oz. Troy,39867,British East Indies,311.0,190.0,1.64
as_1899,1895,"WINE, BRITISH MADE",,Gallons,45205,United States of America,5552.0,3394.0,1.64
as_1874,1874,LINEN and JUTE MANUFACTURES,Sail Cloth and Sails,,1600,British North America,46188.0,28314.0,1.63
as_1878,1878,TELEGRAPHIC WIRES AND APPARATUS,,,2150,Other Countries,134811.0,82679.0,1.63
as_1879,1879,"COALS, CINDERS, &c.",Coke and Cinders,,442,Spain,76480.0,46921.0,1.63
as_1879,1879,TELEGRAPHIC WIRES AND APPARATUS,,,2118,Germany,97660.0,59965.0,1.63
as_1885,1885,"METALS, Unenumerated and Manufactures thereof",,,2584,United States of America : Atlantic,150745.0,92388.0,1.63
as_1889,1889,LINEN MANUFACTURES,Thread for Sewing,Lbs,3062,United States of America : Atlantic,131959.0,81105.0,1.63
as_1897,1893,ALKALI,,Cwts,66,Austrian Territories,9587.0,5873.0,1.63
as_1897,1896,COPPER,South Africa,,13543,British East Indies : Madras,60937.0,37414.0,1.63
as_1897,1896,EARTHEN AND CHINA WARE,South Africa,,20790,Cape of Good Hope,13360.0,8211.0,1.63
as_1897,1897,"HARDWARES AND CUTLERY, Un- enumerated",South Africa,,24618,Natal,17072.0,10473.0,1.63
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,6997,Niger Protectorate,711.0,437.0,1.63
as_1874,1874,"ARMS, AMMUNITION, and MILITARY STORES",Gunpowder,,73,Western Africa (Foreign),65850.0,40612.0,1.62
as_1878,1878,"TIN, Unwrought",,,2153,Russia,85740.0,52913.0,1.62
as_1878,1878,"TIN, Unwrought",,,2178,Russia,85740.0,52913.0,1.62
as_1878,1878,"TIN, Unwrought",,,2203,Russia,85740.0,52913.0,1.62
as_1897,1896,"HARDWARES AND CUTLERY, Un- enumerated",South Africa,,24617,Natal,18108.0,11177.0,1.62
as_1898,1898,ALKALI,,Cwts,95,Turkey : Asiatic,7745.0,4780.0,1.62
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,6613,Lagos,706.0,437.0,1.62
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,629,United States of Colombia,298015.0,185638.0,1.61
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,740,Ceylon,240357.0,149080.0,1.61
as_1892,1892,BLEACHING MATERIALS,,Cwts,848,Russia,58666.0,36534.0,1.61
as_1897,1897,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,,39053,Natal,34226.0,21222.0,1.61
as_1897,1895,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,Provisions,39696,Cape of Good Hope,47149.0,29235.0,1.61
tn_1871,1870,GLASS,"Window and German Sheet, including Shades and Cylinders, Plain (British)",,1941,British North America,10771.0,6682.0,1.61
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25994,Guiana,232.0,145.0,1.6
as_1874,1874,LINEN and JUTE MANUFACTURES,Sail Cloth and Sails,,1583,Sweden and Norway,45101.0,28314.0,1.59
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,537,Germany,410425.0,258222.0,1.59
as_1878,1878,IRON,"Steel, Bar, of all Kinds",Tons,1387,France,105940.0,66470.0,1.59
as_1885,1885,DYE STUFF,Other Sorts: Unenumerated,,1107,France,25870.0,16299.0,1.59
as_1888,1888,ZINC or SPELTER,Unmanufactured,,4670,Germany,136727.0,86060.0,1.59
as_1897,1895,CEMENT,Dutch,,9756,United States of America : On the Pacific,59393.0,37434.0,1.59
as_1873,1873,"COALS, CINDERS, &c.",Coke and Cinders,,497,Spain,142261.0,90122.0,1.58
as_1873,1873,COPPER,"Mixed, or Yellow Metal, for Sheathing",,550,British India: Bombay and Scinde,92890.0,58925.0,1.58
as_1881,1881,"PRINTS, ENGRAVINGS, DRAWINGS, &c.",,,2242,Australasia,39839.0,25152.0,1.58
as_1885,1885,DYE STUFF,Other Sorts: Unenumerated,,1104,Germany,25740.0,16299.0,1.58
as_1885,1885,WOOL,"Foreign, dressed in the United Kingdom",,3359,France,12963.0,8230.0,1.58
as_1897,1893,ALKALI,,Cwts,16,Norway,9270.0,5873.0,1.58
as_1897,1896,COPPER,South Africa,,13568,British East Indies : Hong Kong,59234.0,37414.0,1.58
