volume,label,raw,parsed_as,col,of,last_column
tn_1899,Portugal - - - - -,"9,53",953,10,10,1
tn_1899,Spain - - - - -,"375,13",37513,10,10,1
tn_1899,Total from Foreign Countries - - - - -,"473,22",47322,10,10,1
tn_1899,From Channel Islands - - - - -,"63,97",6397,10,10,1
tn_1899,Total from British Possessions - - - - -,"70,29",7029,10,10,1
tn_1899,TOTAL - - - - -,"549,51",54951,10,10,1
tn_1899,From Germany - - - - -,"4,91",491,8,8,1
tn_1899,Spain - - - - -,"50,44",5044,10,10,1
tn_1899,Italy - - - - -,"373,13",37313,10,10,1
tn_1899,Total from Foreign Countries - - - - -,"438,86",43886,10,10,1
tn_1899,TOTAL - - - - -,"439,25",43925,10,10,1
tn_1899,From Germany - - - - -,"1,55",155,3,3,1
tn_1899,Holland - - - - -,"3,22",322,5,5,1
tn_1899,Belgium - - - - -,"7,32",732,5,5,1
tn_1899,France - - - - -,"134,24",13424,5,5,1
tn_1899,Spain - - - - -,"149,40",14940,5,5,1
tn_1899,Italy - - - - -,"29,93",2993,5,5,1
tn_1899,"Turkey, European - - - - -","7,54",754,3,3,1
tn_1899,"Turkey, Asiatic - - - - -","12,70",1270,5,5,1
tn_1899,United States of America - - - - -,"6,71",671,5,5,1
tn_1899,Chile - - - - -,"11,63",1163,3,3,1
tn_1899,Brazil - - - - -,"77,35",7735,5,5,1
tn_1899,Other Foreign Countries - - - - -,"2,99",299,5,5,1
tn_1899,Total from Foreign Countries - - - - -,"496,53",49653,5,5,1
tn_1899,From Germany,"17,36",1736,10,10,1
tn_1899,""" Holland","71,56",7156,10,10,1
tn_1899,""" Belgium","4,39",439,10,10,1
tn_1899,""" France","118,79",11879,10,10,1
tn_1899,""" Portugal","6,29",629,10,10,1
tn_1899,""" Azores","68,67",6867,10,10,1
tn_1899,""" Madeira","30,69",3069,10,10,1
tn_1899,""" Spain","143,32",14332,10,10,1
tn_1899,""" Italy","1,55",155,6,6,1
tn_1899,""" United States of America","2,15",215,10,10,1
tn_1899,From Channel Islands,"24,85",2485,10,10,1
tn_1899,""" British West India Islands","1,12",112,10,10,1
tn_1899,""" Other British Possessions","1,31",131,8,8,1
tn_1899,""" Italy","1,24",124,7,7,1
tn_1899,""" Turkey, Asiatic","131,57",13157,10,10,1
tn_1899,""" Egypt","3,33",333,10,10,1
tn_1899,""" Morocco","2,33",233,9,9,1
tn_1899,""" Persia","2,25",225,10,10,1
tn_1899,""" United States of America","54,18",5418,10,10,1
tn_1899,""" Other Foreign Countries","5,65",565,2,2,1
tn_1899,Total from Foreign Countries,"221,37",22137,10,10,1
tn_1899,From Gibraltar,"10,81",1081,9,9,1
tn_1899,Bombay,"9,45",945,10,10,1
tn_1899,""" Canada","1,49",149,7,7,1
tn_1899,Total from British Possessions,"22,28",2228,10,10,1
tn_1899,TOTAL,"244,69",24469,10,10,1
tn_1899,""" Natal - - - - -","1,19",119,2,2,1
tn_1899,""" British East Indies - - - - -","10,19",1019,2,2,1
tn_1899,West Australia - - - - -,"15,20",1520,5,5,1
tn_1899,South Australia - - - - -,"70,5",705,3,3,1
tn_1899,Victoria - - - - -,"9,22",922,4,4,1
tn_1899,New South Wales - - - - -,"165,18",16518,5,5,1
tn_1899,""" Other British Possessions - - - - -","2,52",252,1,1,1
tn_1899,Total from British Possessions - - - - -,"27,52",2752,6,6,1
tn_1899,TOTAL - - - - -,"27,52",2752,8,8,1
tn_1899,From Germany - - - - -,"2,22",222,8,8,1
tn_1899,""" France - - - - -","31,73",3173,10,10,1
tn_1899,""" Austrian Territories - - - - -","11,22",1122,10,10,1
tn_1899,""" "" Asiatic - - - - -","4,87",487,10,10,1
tn_1899,""" Egypt - - - - -","12,22",1222,10,10,1
tn_1899,""" Persia - - - - -","12,12",1212,10,10,1
tn_1899,""" Other Foreign Countries - - - - -","2,55",255,6,6,1
tn_1899,Total from Foreign Countries - - - - -,"5,72",572,10,10,1
tn_1899,Niger Protectorate - - - - -,"1,52",152,7,7,1
tn_1899,""" Aden and Dependencies - - - - -","9,23",923,10,10,1
tn_1899,Bombay - - - - -,"22,73",2273,10,10,1
tn_1899,Madras - - - - -,"1,57",157,1,1,1
tn_1899,South Australia - - - - -,"2,11",211,6,6,1
tn_1899,Total from British Possessions - - - - -,"31,62",3162,10,10,1
tn_1899,TOTAL - - - - -,"129,15",12915,10,10,1
tn_1899,Other British Possessions - - - - -,"1,73",173,2,2,1
tn_1899,Total from British Possessions - - - - -,"21,27",2127,10,10,1
tn_1899,TOTAL - - - - -,"213,52",21352,10,10,1
tn_1899,Northern Ports - - - - -,"36,32",3632,5,5,1
tn_1899,Holland - - - - -,"1,61",161,5,5,1
tn_1899,Belgium - - - - -,"1,92",192,5,5,1
tn_1899,France - - - - -,"1,22",122,5,5,1
tn_1899,China - - - - -,"6,26",626,5,5,1
tn_1899,United States of America - - - - -,"6,32",632,5,5,1
tn_1899,Uruguay - - - - -,"1,27",127,2,2,1
tn_1899,Total from Foreign Countries - - - - -,"23,38",2338,5,5,1
tn_1899,Total from British Possessions - - - - -,"1,35",135,5,5,1
tn_1899,TOTAL - - - - -,"24,63",2463,5,5,1
tn_1899,From Germany - - - - -,"7,36",736,5,5,1
tn_1899,Belgium - - - - -,"5,23",523,4,4,1
tn_1899,Other Foreign Countries - - - - -,"1,93",193,2,2,1
tn_1899,Total from Foreign Countries - - - - -,"11,73",1173,5,5,1
tn_1899,TOTAL - - - - -,"11,73",1173,5,5,1
tn_1899,„ Uruguay - - - - -,"2,24",224,2,2,1
tn_1899,„ Argentine Republic - - - - -,"4,12",412,7,7,1
tn_1899,„ Other Foreign Countries - - - - -,"5,76",576,5,5,1
tn_1899,Total from Foreign Countries - - -,"379,28",37928,10,10,1
tn_1899,Sierra Leone - - - - -,"1,22",122,9,9,1
tn_1899,„ Cape of Good Hope - - - - -,"432,52",43252,10,10,1
tn_1899,„ Natal - - - - -,"202,92",20292,10,10,1
tn_1899,„ Aden and Dependencies - - - - -,"1,51",151,7,7,1
tn_1899,Bombay - - - - -,"33,55",3355,10,10,1
tn_1899,Madras - - - - -,"14,22",1422,10,10,1
tn_1899,Bengal - - - - -,"245,73",24573,10,10,1
tn_1899,Burmah - - - - -,"25,95",2595,10,10,1
tn_1899,Straits Settlements - - - - -,"94,11",9411,10,10,1
tn_1899,New South Wales - - - - -,"24,77",2477,10,10,1
tn_1899,„ British West India Islands - - - - -,"1,19",119,4,4,1
tn_1899,Total from British Possessions - - -,"1,024,32",102432,10,10,1
tn_1899,TOTAL - - - - -,"1,451,26",145126,10,10,1
tn_1899,Total from Foreign Countries,"37,63",3763,10,10,1
tn_1899,TOTAL,"37,63",3763,10,10,1
tn_1899,From Germany,"13,63",1363,2,2,1
tn_1899,Holland,"12,79",1279,2,2,1
tn_1899,Belgium,"13,25",1325,2,2,1
tn_1899,France,"27,31",2731,2,2,1
tn_1899,United States of America,"543,65",54365,2,2,1
tn_1899,Other Foreign Countries,"1,23",123,2,2,1
tn_1899,Total from Foreign Countries,"611,23",61123,2,2,1
tn_1899,Total from British Possessions,"1,49",149,2,2,1
tn_1899,TOTAL,"612,64",61264,2,2,1
tn_1899,From Russia,"2,73",273,2,2,1
tn_1899,Sweden,"47,63",4763,2,2,1
tn_1899,Denmark,"27,39",2739,2,2,1
tn_1899,Germany,"213,23",21323,2,2,1
tn_1899,Holland,"82,41",8241,2,2,1
tn_1899,Belgium,"120,23",12023,2,2,1
tn_1899,France,"191,22",19122,2,2,1
tn_1899,United States of America,"2,017,26",201726,2,2,1
tn_1899,Other Foreign Countries,"6,06",606,2,2,1
tn_1899,Total from Foreign Countries,"2,708,63",270863,2,2,1
tn_1899,From Canada,"34,27",3427,2,2,1
tn_1899,Other British Possessions,"2,59",259,2,2,1
tn_1899,Total from British Possessions,"37,23",3723,2,2,1
tn_1899,TOTAL,"2,745,55",274555,2,2,1
tn_1899,From Russia,"3,20",320,10,10,1
tn_1899,Sweden,"180,09",18009,10,10,1
tn_1899,Norway,"62,30",6230,10,10,1
tn_1899,Denmark,"4,31",431,10,10,1
tn_1899,Germany,"482,04",48204,10,10,1
tn_1899,Holland,"896,25",89625,10,10,1
tn_1899,Belgium,"593,61",59361,10,10,1
tn_1899,France,"60,09",6009,10,10,1
tn_1899,Italy,"3,31",331,9,9,1
tn_1899,United States of America,"632,62",63262,10,10,1
tn_1899,Other Foreign Countries,"1,58",158,10,10,1
tn_1899,Total from Foreign Countries,"2,950,63",295063,10,10,1
tn_1899,Canada,"47,14",4714,10,10,1
tn_1899,Total from British Possessions,"48,44",4844,10,10,1
tn_1899,TOTAL,"2,999,06",299906,10,10,1
tn_1899,Portuguese Possessions - - - - -,"1,32",132,5,5,1
tn_1899,German Possessions - - - - -,"4,25",425,3,3,1
tn_1899,Liberia * - - - - -,"2,24",224,2,2,1
tn_1899,„ Philippine and Ladrone Islands - - - - -,"15,62",1562,9,9,1
tn_1899,„ China - - - - -,"1,17",117,2,2,1
tn_1899,„ Islands in the Pacific - - - - -,"17,73",1773,10,10,1
tn_1899,„ United States of America - - - - -,"2,36",236,5,5,1
tn_1899,„ Other Foreign Countries - - - - -,"1,42",142,4,4,1
tn_1899,Total from Foreign Countries - - - - -,"73,53",7353,10,10,1
tn_1899,Gambia - - - - -,"12,23",1223,5,5,1
tn_1899,Sierra Leone - - - - -,"47,25",4725,10,10,1
tn_1899,The Gold Coast - - - - -,"3,43",343,7,7,1
tn_1899,Lagos - - - - -,"172,23",17223,10,10,1
tn_1899,Niger Protectorate - - - - -,"72,52",7252,10,10,1
tn_1899,Bombay - - - - -,"3,33",333,4,4,1
tn_1899,Madras - - - - -,"37,65",3765,8,8,1
tn_1899,Straits Settlements - - - - -,"14,73",1473,8,8,1
tn_1899,Ceylon - - - - -,"57,65",5765,7,7,1
tn_1899,New South Wales - - - - -,"99,15",9915,10,10,1
tn_1899,Queensland - - - - -,"2,45",245,2,2,1
tn_1899,New Zealand - - - - -,"3,89",389,8,8,1
tn_1899,„ Other British Possessions - - - - -,"1,20",120,1,1,1
tn_1899,Total from British Possessions - - - - -,"623,47",62347,10,10,1
tn_1899,TOTAL - - - - -,"694,93",69493,10,10,1
tn_1899,""" France . . . . .","1,25",125,6,6,1
tn_1899,Total from Foreign Countries . . . . .,"9,2,614",92614,1,5,0
tn_1899,„ Germany . . . . .,"37,23",3723,8,8,1
tn_1899,„ Holland . . . . .,"63,96",6396,8,8,1
tn_1899,„ Belgium . . . . .,"83,58",8358,8,8,1
tn_1899,„ France . . . . .,"51,24",5124,8,8,1
tn_1899,„ Japan . . . . .,"13,68",1368,8,8,1
tn_1899,„ United States of America . . . . .,"31,93",3193,8,8,1
tn_1899,„ Other Foreign Countries . . . . .,"1,04",104,1,1,1
tn_1899,Total from Foreign Countries . . . . .,"299,20",29920,8,8,1
tn_1899,Total from British Possessions . . . . .,"1,95",195,3,3,1
tn_1899,TOTAL . . . . .,"301,27",30127,8,8,1
tn_1899,„ Sweden . . . . .,"5,06",506,10,10,1
tn_1899,„ Germany . . . . .,"55,06",5506,10,10,1
tn_1899,„ Holland . . . . .,"463,00",46300,10,10,1
tn_1899,„ Belgium . . . . .,"6,03",603,10,10,1
tn_1899,„ Austrian Territories . . . . .,"10,18",1018,10,10,1
tn_1899,„ United States of America . . . . .,"55,53",5553,9,9,1
tn_1899,Total from Foreign Countries . . . . .,"602,23",60223,10,10,1
tn_1899,TOTAL . . . . .,"602,32",60232,10,10,1
tn_1899,„ Norway - - - - -,"2,72",272,5,5,1
tn_1899,„ Denmark - - - - -,"4,72",472,5,5,1
tn_1899,„ Germany - - - - -,"17,22",1722,5,5,1
tn_1899,„ Holland - - - - -,"41,77",4177,5,5,1
tn_1899,„ Belgium - - - - -,"127,22",12722,5,5,1
tn_1899,„ France - - - - -,"217,72",21772,5,5,1
tn_1899,„ United States of America - - - - -,"33,92",3392,5,5,1
tn_1899,Total from Foreign Countries - - - - -,"615,71",61571,5,5,1
tn_1899,From Australasia - - - - -,"8,72",872,4,4,1
tn_1899,„ Canada - - - - -,"12,52",1252,3,3,1
tn_1899,Total from British Possessions - - - - -,"21,72",2172,5,5,1
tn_1899,TOTAL - - - - -,"637,42",63742,5,5,1
tn_1899,„ Belgium - - - - -,"6,52",652,5,5,1
tn_1899,„ France - - - - -,"3,52",352,5,5,1
tn_1899,„ United States of America - - - - -,"1,02",102,4,4,1
tn_1899,„ Brazil - - - - -,"2,22",222,3,3,1
tn_1899,„ Other Foreign Countries - - - - -,"1,12",112,4,4,1
tn_1899,Total from Foreign Countries - - - - -,"12,22",1222,5,5,1
tn_1899,From British East Indies - - - - -,"1,40",140,5,5,1
tn_1899,„ Australasia - - - - -,"1,02",102,5,5,1
tn_1899,Total from British Possessions - - - - -,"1,52",152,5,5,1
tn_1899,TOTAL - - - - -,"17,22",1722,5,5,1
tn_1899,„ Holland - - - - -,"203,22",20322,5,5,1
tn_1899,„ Belgium - - - - -,"41,22",4122,5,5,1
tn_1899,„ France - - - - -,"32,27",3227,5,5,1
tn_1899,„ United States of America - - - - -,"6,42",642,5,5,1
tn_1899,Total from Foreign Countries - - - - -,"408,22",40822,5,5,1
tn_1899,TOTAL - - - - -,"408,22",40822,5,5,1
tn_1899,TOTAL . . . . .,"1,01,743",101743,1,10,0
tn_1899,Total from British Possessions - - - - -,"22,04",2204,2,10,0
tn_1899,"Cork, Manufactured","8,2547",82547,2,2,1
tn_1899,Oatmeal and Groats,"13,2910",132910,3,4,0
tn_1899,„ Portugal - - - - -,"13,68",1368,10,10,1
tn_1899,„ Spain - - - - -,"107,63",10763,10,10,1
tn_1899,Total to Foreign Countries - - - - -,"57,25",5725,10,10,1
tn_1899,""" Germany - - - - -","1,92",192,3,3,1
tn_1899,„ Other British Possessions - - - - -,"1,25",125,2,2,1
tn_1899,Total to British Possessions - - -,"5,32",532,8,8,1
tn_1899,TOTAL - - - - -,"13,22",1322,10,10,1
tn_1899,TOTAL - - - - -,"1,22",122,7,7,1
tn_1899,„ Holland - - - - -,"1,45",145,6,6,1
tn_1899,„ Germany - - - - -,"1,39",139,7,7,1
tn_1899,„ Belgium - - - - -,"132,22",13222,5,5,1
tn_1899,„ France - - - - -,"5,39",539,8,8,1
tn_1899,„ Spain - - - - -,"15,22",1522,5,5,1
tn_1899,„ Italy - - - - -,"2,22",222,7,7,1
tn_1899,„ Roumania - - - - -,"6,47",647,1,1,1
tn_1899,„ Egypt - - - - -,"13,92",1392,4,4,1
tn_1899,„ United States of America - - - - -,"76,23",7623,4,4,1
tn_1899,„ Chile - - - - -,"16,45",1645,2,2,1
tn_1899,„ Brazil - - - - -,"21,73",2173,6,6,1
tn_1899,„ Argentine Republic - - - - -,"17,66",1766,4,4,1
tn_1899,Total to British Possessions - - -,"5,85",585,5,5,1
tn_1899,""" Italy - - - - -","2,34",234,5,5,1
tn_1899,""" British West India Islands - - - - -","3,05",305,10,10,1
tn_1899,TOTAL - - - - -,"22,27",2227,10,10,1
tn_1899,""" Portugal - - - - -","17,30",1730,10,10,1
tn_1899,""" Egypt - - - - -","4,22",422,6,6,1
tn_1899,""" East Africa: Portuguese Possessions - - - - -","1,25",125,2,2,1
tn_1899,To Channel Islands - - - - -,"2,26",226,5,5,1
tn_1899,""" Gibraltar - - - - -","5,57",557,10,10,1
tn_1899,""" Malta and Gozo - - - - -","4,59",459,9,9,1
tn_1899,„ Morocco - - - - -,"23,72",2372,10,10,1
tn_1899,„ East Africa : Portuguese Possessions - -,"61,23",6123,10,10,1
tn_1899,„ China - - - - -,"21,22",2122,10,10,1
tn_1899,On the Atlantic - - - - -,"2,25",225,10,10,1
tn_1899,„ Costa Rica - - - - -,"4,23",423,10,10,1
tn_1899,„ Republic of Colombia - - - - -,"3,24",324,10,10,1
tn_1899,„ Peru - - - - -,"2,45",245,10,10,1
tn_1899,„ Chile - - - - -,"4,18",418,10,10,1
tn_1899,„ Brazil - - - - -,"1,22",122,10,10,1
tn_1899,„ Argentine Republic - - - - -,"1,25",125,9,9,1
tn_1899,Total to Foreign Countries - - - - -,"131,12",13112,10,10,1
tn_1899,To Channel Islands - - - - -,"3,27",327,10,10,1
tn_1899,„ Gibraltar - - - - -,"2,14",214,10,10,1
tn_1899,„ Malta and Gozo - - - - -,"1,54",154,10,10,1
tn_1899,Sierra Leone - - - - -,"1,21",121,9,9,1
tn_1899,The Gold Coast - - - - -,"1,24",124,9,9,1
tn_1899,„ Cape of Good Hope - - - - -,"32,45",3245,10,10,1
tn_1899,„ Natal - - - - -,"21,23",2123,10,10,1
tn_1899,British Burmah - - - - -,"21,72",2172,1,1,1
tn_1899,Straits Settlements - - - - -,"4,28",428,4,4,1
tn_1899,Victoria - - - - -,"4,32",432,1,1,1
tn_1899,",, Italy - - - - -","1,42",142,3,3,1
tn_1899,",, Rumania - - - - -","1,13",113,1,1,1
tn_1899,",, Egypt - - - - -","2,25",225,4,4,1
tn_1899,Total to Foreign Countries - - - - -,"562,43",56243,1,5,0
tn_1899,„ Republic of Colombia - - - - -,"1,64",164,5,5,1
tn_1899,„ Peru - - - - -,"1,22",122,10,10,1
tn_1899,„ Chile - - - - -,"11,93",1193,10,10,1
tn_1899,„ Brazil - - - - -,"17,30",1730,10,10,1
tn_1899,„ Argentine Republic - - - - -,"21,51",2151,10,10,1
tn_1899,To Channel Islands - - - - -,"2,76",276,10,10,1
tn_1899,„ Gibraltar - - - - -,"1,27",127,9,9,1
tn_1899,The Gold Coast - - - - -,"3,39",339,10,10,1
tn_1899,Lagos - - - - -,"1,75",175,4,4,1
tn_1899,Niger Protectorate - - - - -,"1,41",141,1,1,1
tn_1899,„ Cape of Good Hope - - - - -,"24,04",2404,10,10,1
tn_1899,„ Natal - - - - -,"11,97",1197,10,10,1
tn_1899,„ Hong Kong - - - - -,"3,06",306,10,10,1
tn_1899,Total to Foreign Countries - - - - -,"39,1641,100",391641100,2,10,0
tn_1899,Bombay,"33,35",3335,5,5,1
tn_1899,Madras,"14,53",1453,5,5,1
tn_1899,Bengal,"23,23",2323,5,5,1
tn_1899,British-Burmah,"9,75",975,5,5,1
tn_1899,Straits Settlements,"12,22",1222,5,5,1
tn_1899,Ceylon,"17,93",1793,5,5,1
tn_1899,Hong Kong,"5,15",515,5,5,1
tn_1899,West Australia,"17,23",1723,5,5,1
tn_1899,South Australia,"32,21",3221,5,5,1
tn_1899,Victoria,"123,77",12377,5,5,1
tn_1899,New South Wales,"132,22",13222,5,5,1
tn_1899,Queensland,"25,7",257,5,5,1
tn_1899,Tasmania,"14,59",1459,5,5,1
tn_1899,New Zealand,"115,53",11553,5,5,1
tn_1899,Canada,"123,44",12344,5,5,1
tn_1899,Newfoundland,"5,25",525,5,5,1
tn_1899,Bermudas,"4,25",425,5,5,1
tn_1899,British West India Islands,"79,51",7951,5,5,1
tn_1899,Guiana,"14,95",1495,5,5,1
tn_1899,Falkland Islands,"3,51",351,5,5,1
tn_1899,Northern Ports,"61,91",6191,10,10,1
tn_1899,Southern Ports,"14,79",1479,10,10,1
tn_1899,Sweden,"33,12",3312,10,10,1
tn_1899,Norway,"22,29",2229,10,10,1
tn_1899,Denmark,"15,34",1534,10,10,1
tn_1899,Germany,"129,29",12929,10,10,1
tn_1899,Holland,"106,62",10662,10,10,1
tn_1899,Belgium,"84,22",8422,10,10,1
tn_1899,France,"52,02",5202,10,10,1
tn_1899,Portugal,"14,56",1456,10,10,1
tn_1899,Spain,"22,37",2237,10,10,1
tn_1899,Italy,"11,67",1167,10,10,1
tn_1899,Austrian Territories,"12,49",1249,9,9,1
tn_1899,Greece,"4,52",452,6,6,1
tn_1899,Roumania,"4,56",456,9,9,1
tn_1899,",, Australasia - - - - -","15,76",1576,10,10,1
tn_1899,Bengal - - - - -,"3,43",343,5,5,1
tn_1899,British Burmah - - - - -,"1,42",142,1,1,1
tn_1899,Straits Settlements - - - - -,"1,76",176,5,5,1
tn_1899,„ Hong Kong - - - - -,"5,32",532,5,5,1
tn_1899,Victoria - - - - -,"1,54",154,4,4,1
tn_1899,New South Wales - - - - -,"1,67",167,3,3,1
tn_1899,New Zealand - - - - -,"1,13",113,4,4,1
tn_1899,„ Canada - - - - -,"1,15",115,3,3,1
tn_1899,Total to British Possessions - - - - -,"23,22",2322,10,10,1
tn_1899,TOTAL - - - - -,"53,24",5324,10,10,1
tn_1899,To Russia - - - - -,"79,23",7923,10,10,1
tn_1899,„ Sweden - - - - -,"154,19",15419,10,10,1
tn_1899,„ Norway - - - - -,"27,27",2727,10,10,1
tn_1899,„ Denmark - - - - -,"55,24",5524,10,10,1
tn_1899,„ Germany - - - - -,"2,05",205,4,4,1
tn_1899,„ Portugal - - - - -,"1,05",105,6,6,1
tn_1899,„ Spain - - - - -,"12,42",1242,10,10,1
tn_1899,„ Italy - - - - -,"14,37",1437,4,4,1
tn_1899,„ Bulgaria - - - - -,"31,58",3158,7,7,1
tn_1899,„ Roumania - - - - -,"85,13",8513,8,8,1
tn_1899,„ Turkey - - - - -,"9,84",984,8,8,1
tn_1899,„ Egypt - - - - -,"149,25",14925,10,10,1
tn_1899,„ East Africa : Portuguese Possessions - - - - -,"55,34",5534,10,10,1
tn_1899,„ China - - - - -,"51,26",5126,7,7,1
tn_1899,„ Japan - - - - -,"13,25",1325,10,10,1
tn_1899,„ Mexico - - - - -,"24,54",2454,10,10,1
tn_1899,""" British East Indies . . . . .","24,30",2430,5,5,1
tn_1899,""" Spain . . . . .","25,21",2521,5,5,1
tn_1899,To Cape of Good Hope . . . . .,"55,92",5592,5,5,1
tn_1899,""" Natal . . . . .","5,56",556,3,3,1
tn_1899,Bengal . . . . .,"202,21",20221,5,5,1
tn_1899,""" Other British Possessions . . . . .","43,56",4356,5,5,1
tn_1899,Southern Ports . . . . .,"48,89",4889,5,5,1
tn_1899,""" Sweden . . . . .","13,85",1385,5,5,1
tn_1899,""" Denmark . . . . .","14,63",1463,5,5,1
tn_1899,""" Germany . . . . .","135,62",13562,5,5,1
tn_1899,""" Holland . . . . .","4,41",441,5,5,1
tn_1899,Holland,"1,92",192,5,5,1
tn_1899,Spain,"1,43",143,5,5,1
tn_1899,United States of America,"7,21",721,5,5,1
tn_1899,Brazil,"1,55",155,5,5,1
tn_1899,Argentine Republic,"1,25",125,2,2,1
tn_1899,Total to Foreign Countries,"42,23",4223,5,5,1
tn_1899,To The Gold Coast,"2,11",211,5,5,1
tn_1899,Cape of Good Hope,"6,03",603,5,5,1
tn_1899,Natal,"1,61",161,4,4,1
tn_1899,British East Indies,"27,21",2721,5,5,1
tn_1899,Australasia,"15,03",1503,5,5,1
tn_1899,British West India Islands,"4,81",481,5,5,1
tn_1899,Total to British Possessions,"65,55",6555,5,5,1
tn_1899,TOTAL,"108,51",10851,5,5,1
tn_1899,To Russia,"3,43",343,5,5,1
tn_1899,Sweden,"3,23",323,5,5,1
tn_1899,Norway,"4,25",425,5,5,1
tn_1899,Denmark,"10,55",1055,5,5,1
tn_1899,Germany,"20,78",2078,5,5,1
tn_1899,Holland,"43,67",4367,5,5,1
tn_1899,Belgium,"31,72",3172,5,5,1
tn_1899,France,"15,55",1555,5,5,1
tn_1899,Portugal,"1,18",118,5,5,1
tn_1899,„ Newfoundland,"4,51",451,5,5,1
tn_1899,„ Bermudas,"3,01",301,5,5,1
tn_1899,„ British West India Islands,"17,22",1722,5,5,1
tn_1899,„ „ Honduras,"1,51",151,5,5,1
tn_1899,„ „ Guiana,"3,13",313,5,5,1
tn_1899,„ Other British Possessions,"6,11",611,5,5,1
tn_1899,Total to British Possessions,"872,82",87282,5,5,1
tn_1899,TOTAL,"1,512,66",151266,5,5,1
tn_1899,„ Germany,"7,53",753,10,10,1
tn_1899,„ Holland,"37,5",375,5,5,1
tn_1899,„ Belgium,"27,1",271,6,6,1
tn_1899,„ France,"72,3",723,10,10,1
tn_1899,„ United States of America,"5,97",597,8,8,1
tn_1899,„ Other Foreign Countries,"16,21",1621,5,5,1
tn_1899,Total to Foreign Countries,"24,69",2469,10,10,1
tn_1899,„ British East Indies,"3,67",367,6,6,1
tn_1899,„ Australasia,"17,58",1758,7,7,1
tn_1899,„ Canada,"3,52",352,5,5,1
tn_1899,„ Other British Possessions,"1,82",182,6,6,1
tn_1899,Total to British Possessions,"34,51",3451,10,10,1
tn_1899,To Germany,"7,75",775,10,10,1
tn_1899,„ France,"4,00",400,10,10,1
tn_1899,„ Austrian Territories,"1,57",157,10,10,1
tn_1899,„ United States of America,"7,24",724,10,10,1
tn_1899,„ Other Foreign Countries,"12,52",1252,10,10,1
tn_1899,Total to Foreign Countries,"36,93",3693,10,10,1
tn_1899,To Channel Islands,"3,42",342,10,10,1
tn_1899,„ Cape of Good Hope,"3,46",346,9,9,1
tn_1899,„ Natal,"1,25",125,8,8,1
tn_1899,„ British East Indies,"5,11",511,10,10,1
tn_1899,„ Australasia,"5,41",541,10,10,1
tn_1899,„ Other British Possessions,"2,61",261,10,10,1
tn_1899,Total to British Possessions,"1,90",190,10,10,1
tn_1899,TOTAL,"3,82",382,10,10,1
tn_1899,Total to Foreign Countries,"87,46",8746,5,5,1
tn_1899,Total to British Possessions,"43,55",4355,5,5,1
tn_1899,TOTAL,"133,53",13353,5,5,1
tn_1899,„ Germany,"21,54",2154,5,5,1
tn_1899,„ Turkey,"3,77",377,5,5,1
tn_1899,„ Italy . . . . .,"1,75",175,4,4,1
tn_1899,„ East Africa: Portuguese Possessions . . . . .,"2,89",289,5,5,1
tn_1899,To Canada - - - - -,"24,33",2433,5,5,1
tn_1899,„ Newfoundland - - - - -,"2,70",270,5,5,1
tn_1899,„ British West India Islands. - - - - -,"2,57",257,5,5,1
tn_1899,„ „ Guiana - - - - -,"5,67",567,5,5,1
tn_1899,„ Other British Possessions - - - - -,"3,54",354,5,5,1
tn_1899,Total to British Possessions - - - - -,"531,53",53153,5,5,1
tn_1899,To Denmark - - - - -,"33,33",3333,10,10,1
tn_1899,„ Germany - - - - -,"116,14",11614,10,10,1
tn_1899,„ Austrian Territories - - - - -,"1,31",131,8,8,1
tn_1899,„ Other Foreign Countries - - - - -,"67,5",675,10,10,1
tn_1899,Total to Foreign Countries - - - - -,"157,75",15775,10,10,1
tn_1899,To Channel Islands - - - - -,"6,18",618,10,10,1
tn_1899,„ Cape of Good Hope - - - - -,"5,72",572,10,10,1
tn_1899,„ Australasia - - - - -,"14,72",1472,10,10,1
tn_1899,„ Other British Possessions - - - - -,"1,33",133,9,9,1
tn_1899,Total to British Possessions - - - - -,"28,35",2835,10,10,1
tn_1899,TOTAL - - - - -,"177,11",17711,10,10,1
tn_1899,To Russia - - - - -,"15,51",1551,10,10,1
tn_1899,„ Sweden - - - - -,"3,57",357,8,8,1
tn_1899,„ Norway - - - - -,"3,72",372,10,10,1
tn_1899,„ Denmark - - - - -,"1,53",153,5,5,1
tn_1899,„ Germany - - - - -,"11,54",1154,10,10,1
tn_1899,„ Holland - - - - -,"3,17",317,6,6,1
tn_1899,„ Belgium - - - - -,"2,59",259,5,5,1
tn_1899,„ France - - - - -,"5,96",596,6,6,1
tn_1899,„ United States of America - - - - -,"33,57",3357,10,10,1
tn_1899,„ Brazil - - - - -,"1,75",175,4,4,1
tn_1899,„ Argentine Republic - - - - -,"1,57",157,7,7,1
tn_1899,„ Other Foreign Countries - - - - -,"4,67",467,8,8,1
tn_1899,Total to Foreign Countries - - - - -,"92,24",9224,10,10,1
tn_1899,To Cape of Good Hope - - - - -,"2,56",256,5,5,1
tn_1899,„ British East Indies - - - - -,"2,92",292,5,5,1
tn_1899,„ Australasia - - - - -,"11,59",1159,9,9,1
tn_1899,„ Canada - - - - -,"9,51",951,10,10,1
tn_1899,„ Other British Possessions - - - - -,"2,44",244,6,6,1
tn_1899,Total to British Possessions - - - - -,"29,32",2932,10,10,1
