volume	fiscal_year	seq	offset	family	inherited	title	intertext_len	n_header_rows	n_body_rows	cells_hist	span_hist	header	first_row
oocihm.9_08052_1_1	1866-67	919	2475373	warehouse	1	CIGARS.	11	2	3	[[12, 3]]	[[12, 3]]	LOWER CANADA. | No. at $1 per M. || No. at $1 per M. | No. at $2 per M. | No. | No. at $4 per M. | No. at $5 per M. | No. $1 per M. | No. at $2 per M. | No. at $3 per M. | No. at $4 per M. | No. at $5 per M. | No. at $1 per M.	Montreal..... |  |  |  | 16,600 |  |  | 79,000 | 517,800 | 182,200 | 34,300 | 
oocihm.9_08052_1_1	1866-67	920	2476415	warehouse	0	Remaining in Warehouse from last year, Placed in Warehouse, Taken from Warehouse, for the Fiscal Year ending on the 30th June, 1867.	134	3	28	[[15, 28]]	[[15, 28]]	WAREHOUSE FOR EXCISE DUTY. | EX WAREHOUSE FOR EXPORTATION, &c. | REMAINING IN WAREHOUSE. || Tobacco. | Snuff. | Tobacco. | Sn'ff. | Tobacco. | Snuff. || Lbs. at 5 cts. | Lbs. at 15 cts. | Lbs. at 2 cts. | Lbs. at 10 cts. | DUTY. | Lbs. at 10 cts. | Lbs. at 5 cts. | Lbs. at 15 cts. | Lbs. at 2 cts. |	700 |  |  |  | $ cts. |  |  |  |  |  | 18,323 |  | 450 |  | 
oocihm.9_08052_1_1	1866-67	921	2482134	warehouse	1	CIGARS.	11	1	4	[[15, 4]]	[[15, 4]]	No. at $2 per M. | No. at $3 per M. | No. at $4 per M. | No. at $5 per M. |  | No. at $1 per M. | No. at $2 per M. | No. at $3 per M. | No. at $4 per M. | No. at $5 per M. | No. at $1 per M. | No. at $2 per M. | No. at $3 per M. | No. at $4 per M. | No. at $5 per M.	58,000 | 367,400 | 159,400 | 24,450 | $ |  |  |  | 600 | 1,000 |  | 21,000 | 146,400 | 28,800 | 8,850
oocihm.9_08052_1_1	1866-67	922	2483566	warehouse	0	BOUCHETTE, Commissioner of Customs and Excise.No. 9.—COMPARATIVE STATEMENT of the Quantity of Tobacco, Cigars from Warehouse, and Remaining in Warehouse, with the Duty Collected.	193	3	2	[[13, 2]]	[[13, 2]]	Years. | REMAINING IN WAREHOUSE FROM LAST YEAR. | PLACED IN WAREHOUSE. | EX-WAREHOUSE || Tobacco. | Snuff. | Tobacco. | Snuff. | Tob || Lbs. at 10 cts. | Lbs. at 5 cts. | Lbs. at 15 cts. | Lbs. at 2 cts. | Lbs. at 10 cts. | Lbs. at 10 cts. | Lbs. at 5 cts. | Lbs. at 15 cts. | Lbs. at 2 cts. | Lbs. a	1866 | 522,387½ | 11,537 | ..... | ..... | 40,828½ | 2,217,839½ | 18,525 | ..... | 2,895½ | 85,539½ | 1,889,845½ | 5,658
oocihm.9_08052_1_1	1866-67	923	2484695	warehouse	1	CIGARS.	11	1	2	[[13, 2]]	[[13, 2]]	 | No. at $1 per M. | No. at $2 per M. | No. at $3 per M. | No. at $4 per M. | No. at $5 per M. | No. at $1 per M. | No. at $2 per M. | No. at $3 per M. | No. at $4 per M. | No. at $5 per M. | No. at $1 per M. | No. at $2 per M.	1866 | ..... | ..... | ..... | ..... | ..... | ..... | 145,000 | 135,200 | 92,150 | ..... | ..... | 129,000
oocihm.9_08052_1_1	1866-67	924	2485798	warehouse	0	TOTAL EXCISE DUTY ON 1866.—Collected ex-Manufactory and ex-Warehouse..... 1867.—Collected ex-Manufactory and ex-Warehouse.....and Snuff Remaining in Warehouse from last year, Placed in Warehouse, Taken thereon, for the Fiscal Years ending 30th June, 1866 and 1867, respectively.	284	3	2	[[14, 2]]	[[14, 2]]	FOR EXCISE DUTY. | EX-WAREHOUSE FOR EXPORTATION, &c. | REMAINING IN WARE- HOUSE. || acco. | Snuff. | DUTY. | Tobacco. | Snuff. | Tobacco. | Snuff. || Lbs. at 15 cts. | Lbs. at 2 cts. | Lbs. at 10 cts. | ¢ cts. | Lbs. at 10 cts. | Lbs. at 5 cts. | Lbs. at 15 cts. | Lbs. at 2 cts. | Lbs. at 10 cts. | 	..... | ..... | 58,619½ | 195,129 40 | 250,240½ | 1,300 | ..... | ..... | ..... | 600,141 | 23,104 | ..... | 2,895½ | 67,748½
oocihm.9_08052_1_1	1866-67	925	2487010	warehouse	1	CIGARS.	11	1	2	[[14, 2]]	[[14, 2]]	No. at $3 per M. | No. at $4 per M. | No. at $5 per M. | ¢ cts. | No. at $1 per M. | No. at $2 per M. | No. at $3 per M. | No. at $4 per M. | No. at $5 per M. | No. at $1 per M. | No. at $2 per M. | No. at $3 per M. | No. at $4 per M. | No. at $5 per M.	135,200 | 45,550 | ..... | 845 80 | ..... | 16,000 | ..... | 30,000 | ..... | ..... | ..... | ..... | 16,600 | .....
oocihm.9_08052_1_1	1866-67	926	2488347	other	0	No. 1.—GENERAL STATEMENT shewing the Quantity of each Article transported on the Welland Canal, during the Fiscal Year ended 30th June, 1867,—and the Amount of Revenue collected thereon.	452	2	28	[[13, 28]]	[[13, 28]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT OF TOLLS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down.	Ashes, Pot and Pearl..... | 490 | 93 | 177 | 34 | 33 | 7 | 132 | 47 | 259 | 231 | 97 57 | 
oocihm.9_08052_1_1	1866-67	927	2493971	other	1		0	0	40	[[1, 1], [12, 39]]	[[12, 40]]		Gypsum..... | 4,075 |  | 2,543 | 21 | 1,064 |  | 447 | 115 | 468 | 3,607 | 382 68
oocihm.9_08052_1_1	1866-67	928	2500805	other	0	No. 1.—GENERAL STATEMENT shewing the Quantity of each Article transportedoon the Welland Canal, &c.—Continued.	112	3	25	[[13, 25]]	[[13, 25]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT OF TOLLS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. ||  |  |  |  |  |  |  |  |  |  |  | 	Totals brought over..... | 428,763 | 6,666 | 18,609 | 5,518 | 6,891 | 5,159 | 118,695 | 146,880 | 118,345 | 164,223 | 262,540 | 80,102 98
oocihm.9_08052_1_1	1866-67	929	2506967	other	1		0	0	25	[[1, 1], [9, 24]]	[[9, 25]]		Square Timber in vessels..... | 26,620 | 17,823 | 110 | 2,767 | 4,130 | 1,900 | 26,620 | 3,978 77
oocihm.9_08052_1_1	1866-67	930	2510889	other	0	BOUCHETTE, *Commissioner of Customs.*No. 2.—GENERAL STATEMENT shewing the Quantity of each Article transported on the St.	389	2	29	[[13, 29]]	[[13, 29]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT of TOLLS. $ cts. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down.	Ashes, Pot and Pearl..... | 3,110 | 282 | 2,817 |  |  | 8 |  | 3 | 282 | 2,838 |  | 520 08
oocihm.9_08052_1_1	1866-67	931	2516707	other	1		0	0	38	[[16, 38]]	[[16, 38]]		Gypsum..... | 495 | 493 | 41 | ..... | ..... | ..... | ..... | ..... | 2 | 493 | ..... | 2 | ..... | 2 | 23 21
oocihm.9_08052_1_1	1866-67	932	2526534	other	0	No. 2.—GENERAL STATEMENT shewing the Quantity of each Article transported, &c.—Continued.	91	2	28	[[13, 28]]	[[13, 28]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT OF TONS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | $ cts.	Totals brought over..... | 208,930 | 113,500 | 89,409 | 1,932 | 1,073 | 1,462 | 913 | 81 | 560 | 116,975 | 91,953 | 28,504 33
oocihm.9_08052_1_1	1866-67	933	2533281	other	1		0	0	20	[[1, 1], [2, 4], [11, 15]]	[[11, 20]]		Wagon Stuff, Wooden Ware and Wood partly manufactured, per ton of 40 cubic feet..... | 1,293 | 284 | 716 | 27 | ..... | 25 | 261 | 316 | 977 | 177 91
oocihm.9_08052_1_1	1866-67	934	2536965	other	0	BOUCHETTE, Commissioner of Customs.No. 3.—GENERAL STATEMENT showing the Quantity of each Article transported on the Chambly Canal, during the Fiscal Year ended 30th June, 1867, and the Amount of Revenue collected thereon.	236	2	28	[[13, 28]]	[[13, 28]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT OF TOLLS. $ cts. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down.	Ashes, Pot and Pearl..... | 1,270 | 19 | 146 |  |  | 1,105 |  |  |  | 19 | 1,251 | 187 27
oocihm.9_08052_1_1	1866-67	935	2542292	other	1		0	0	38	[[13, 38]]	[[13, 38]]		Gypsum ..... | 80 | 80 | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | .....
oocihm.9_08052_1_1	1866-67	936	2550681	other	0	No. 3.—GENERAL STATEMENT shewing the Quantity of each Article transported, &c.—Continued.	91	2	26	[[13, 26]]	[[13, 26]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT or TOLLS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down.	Totals brought over..... | 40,394 | 1,947 | 1,442 | 6,341 | ..... | 30,496 | 163 | ..... | 8,456 | 31,933 | 3,982 | 53
oocihm.9_08052_1_1	1866-67	937	2556832	other	1		0	0	13	[[1, 5], [9, 8]]	[[9, 13]]		Square Timber, per M. cubic feet in vessels ..... | 54,628 | 54,623 | ..... | ..... | ..... | 54,623 | ..... | 5,403 71
oocihm.9_08052_1_1	1866-67	938	2559393	other	0	No. 4.—GENERAL STATEMENT shewing the Quantity of each Article transported on the Burlington Bay Canal, during the Fiscal Year ended 30th June, 1867,—and the Amount of Revenue collected thereon.	195	3	29	[[13, 29]]	[[13, 29]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT OF TOLLS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. ||  |  |  |  |  |  |  |  |  |  |  | 	Ashes, Pot and Pearl..... | 791 |  | 791 |  |  |  |  |  |  |  | 791 | 118 60
oocihm.9_08052_1_1	1866-67	939	2565060	other	1		0	1	37	[[21, 37]]	[[21, 37]]	Goods | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value | Value	Gypsum | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 60
oocihm.9_08052_1_1	1866-67	940	2574904	other	0	No. 4.—GENERAL STATEMENT shewing the Quantity of each Article transported, &c.—Continued.	91	2	25	[[13, 25]]	[[13, 25]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT. OF TOLLS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down.	Totals brought over..... | 100,221 | 24,756 | 21,498 | 18,944 | 35,475 | ..... | ..... | 60,231 | 39,990 | ..... | 11,590 | 33
oocihm.9_08052_1_1	1866-67	941	2580928	other	1		0	0	15	[[11, 15]]	[[11, 15]]		Square Timber, in Vessels..... | 3,900 | 3,530 | ..... | 580 | ..... | ..... | ..... | ..... | ..... | .....
oocihm.9_08052_1_1	1866-67	942	2584162	other	0	BOUCHETTE, Commissioner of Customs.No. 5.—GENERAL STATEMENT shewing the Quantity of each Article transported on the St.	243	2	29	[[13, 29]]	[[13, 29]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT or TOLLS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | $ cts.	Ashes, Pot and Pearl..... | 518 | 10 | 508 |  |  |  |  |  |  | 10 | 508 | 25 90
oocihm.9_08052_1_1	1866-67	943	2589713	other	1		0	0	36	[[16, 2], [17, 34]]	[[17, 36]]		Gypsum..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | ..... | .....
oocihm.9_08052_1_1	1866-67	944	2599656	other	0	No. 5.—GENERAL STATEMENT showing the Quantity of each Article transported, &c.—Continued.	91	3	25	[[13, 25]]	[[13, 25]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT OF TOLLS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. ||  |  |  |  |  |  |  |  |  |  |  | 	Totals brought over..... | 18,634 | 15,015 | 3,619 |  |  |  |  |  |  | 15,015 | 3,619 | 770 68
oocihm.9_08052_1_1	1866-67	945	2604872	other	1		0	0	18	[[2, 4], [13, 14]]	[[13, 18]]		Square Timber in vessels..... | 200 | 200 | 200 | 200 | 200 | 200 | 200 | 200 | 200 | 200 | 200 | 1 00
oocihm.9_08052_1_1	1866-67	946	2608251	other	0	BOUCHETTE, *Commissioner of Customs.*No. 6.—GENERAL STATEMENT shewing the Quantity of each Article transported on the Ottawa and Rideau Canals, during the Fiscal Year ended 30th June 1867,—and the Amount of Revenue collected thereon.	248	2	29	[[13, 29]]	[[13, 29]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT of TOLLS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down.	Ashes, Pot and Pearl..... | 563 | 20 | 543 |  |  |  |  |  |  | 20 | 543 | 31 35
oocihm.9_08052_1_1	1866-67	947	2613818	other	1		0	1	38	[[17, 38]]	[[17, 38]]	 | 85 | 84 | 1 |  |  |  |  |  |  |  |  |  |  | 84 | 1 | 2 13	Gypsum ..... |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
oocihm.9_08052_1_1	1866-67	948	2622162	other	1	No 6.—GENERAL STATEMENT shewing the Quantity of each Article transported, &c.—Continued.	90	2	25	[[13, 25]]	[[13, 25]]	ARTICLES. | TOTAL TONS. | From Canadian to Canadian Ports. | From Canadian to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | AMOUNT OF TOLLS. || Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down. | Up. | Down.	Totals brought over ..... | 32,204 | 26,129 | 6,051 | 24 |  |  |  |  |  | 26,153 | 6,051 | $ 1,432 50
oocihm.9_08052_1_1	1866-67	949	2627373	other	1		0	0	22	[[1, 2], [2, 4], [12, 16]]	[[11, 1], [12, 21]]		Square Timber, in vessels..... | 3,197 | 800 | 2,397 | ..... | ..... | ..... | ..... | ..... | ..... | ..... | 84 75
oocihm.9_08052_1_1	1866-67	950	2631434	other	0	BOUCHETTE, *Commissioner of Customs.*No. 7.—SUMMARY STATEMENT of the Welland, St.	259	3	43	[[1, 3], [5, 40]]	[[5, 43]]	ARTICLES. | Welland Canal. | St. Lawrence Canal. || Tons. | Tolls. | Tons. | Tolls. ||  | $ cts. |  | $ cts.	VESSELS OF ALL KINDS..... | 993,938 | 21,229 10 | 1,122,916 | 8,841 37
oocihm.9_08052_1_1	1866-67	951	2636644	other	1	Ours Lock, and Burlington Bay, Ottawa and Rideau Canals property passing on and through the same, and the Amount of Tolls collected, collected thereon.	168	3	40	[[8, 40]]	[[8, 40]]	Chamblay Canal, including St. Ours Lock. | Burlington Bay Canal. | St. Ann's Lock. | Ottawa and Rideau Canals and their Locks. || Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. ||  | $ cts. |  | $ cts. |  | $ cts. |  | $ cts.	418,644 | 4,959 20 | 282,718 | 1,073 92 | 450,942 | 1,127 42 | 574,614 | 4,558 40
oocihm.9_08052_1_1	1866-67	952	2642173	other	0	No. 7.—SUMMARY STATEMENT of the Welland, St.	79	2	31	[[1, 2], [5, 29]]	[[5, 31]]	ARTICLES. | Welland Canal. | St. Lawrence Canals. || Tons. | Tolls. | Tons. | Tolls.	MANUFACTURES.—Continued.
oocihm.9_08052_1_1	1866-67	953	2645993	other	1	Ours' Locks, and Burlington Bay, Ottawa and Rideau Canals and Locks.—*Continued.*	98	3	30	[[8, 30]]	[[8, 30]]	Chambly Canal, including St. Ours Lock. | Burlington Bay Canal. | St. Ann's Lock. | Ottawa & Rideau Canals, and their Locks. || Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. ||  | $ cts. |  | $ cts. |  | $ cts. |  | $ cts.	1,930 | 183 25 | 2,226 | 378 30 | 2,196 | 90 84 | 3,199 | 162 61
oocihm.9_08052_1_1	1866-67	954	2650561	other	0	BOUCHETTE, *Commissioner of Customs.*No. 8.—STATEMENT shewing the amount of Monthly Tolls of the several Canals, collected during the Fiscal Year ended 30th June, 1867.	183	3	23	[[1, 4], [13, 19]]	[[13, 23]]	CANALS AND OFFICES. | 1866. | 1867. | TOTALS. || July. | August. | September. | October. | November. | December. | March. | April. | May. | June. ||  | $ cts. | $ cts. | $ cts. | $ cts. | $ cts. | $ cts. | $ cts. | $ cts. | $ cts. | $ cts. | $ cts. | 	Welland Canal.
oocihm.9_08052_1_1	1866-67	955	2655730	other	1		0	0	7	[[1, 1], [12, 6]]	[[12, 7]]		St. Ann's Lock..... | 978 81 | 1,047 82 | 1,237 23 | 1,153 46 | 984 41 | 12 79 | ..... | 3 34 | 886 24 | 1,095 46 | 7,399 56
oocihm.9_08052_1_1	1866-67	956	2657410	other	0	BOUCHETTE, *Commissioner of Customs.*No. 9.—RETURNS of the Business of the undermentioned Provincial Canals collected during the Fiscal Year	242	3	40	[[1, 4], [8, 1], [10, 35]]	[[8, 1], [10, 39]]	ARTICLES. | RATES OF TOLLS LEVIED. | WELLAND CANAL. || Welland. | St. Laurent. | Chambly. | Erie to Montreal. | Burlington Bay Canal. | Ottawa and Rideau. | St. Ann's Locks. | Tons. | ToRs. || Up or down. | Up or down. | Up or down. | Up or down. | Up or down. | Up or down. | Up or down. |  | 	CLASS No. 1.
oocihm.9_08052_1_1	1866-67	957	2664592	shipping	0	and Locks, shewing the Net and Gross Tonnage and also the Amount of Tolls ended 30th June, 1867.	98	3	33	[[10, 33]]	[[10, 33]]	ST. LAWRENCE CANAL. | CHAMBLY CANAL. | BURLINGTON BAY CANAL. | ST. ANN'S LOCK. | OTTAWA & RIDEAU CANAL. || Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. ||  | $ cts. |  | $ cts. |  | $ cts. |  | $ cts. |  | $ cts.	317,500 | 3,418 75 | 37,518 | 229 50 | 146,165 | 731 62 | 64,973 | 162 46 | 54,238 | 529 69
oocihm.9_08052_1_1	1866-67	958	2670401	other	0	No. 9.—RETURN of the Business of the undermentioned Provincial Canals collected during the Fiscal Year	104	4	47	[[1, 3], [3, 1], [10, 43]]	[[10, 47]]	ARTICLES. | RATES OF TOLLS LEVIED. | WELLAND CANAL. || Welland. | St. Lawrence. | Chamblay. | Erie to Montreal. | Burlington Bay Canal. | Ottawa and Rideau. | St. Ann's Locks. | Tons. | Tolls. || Up or down. | Up or down. | Up or down. | Up or down. | Up or down. | Up or down. | Up or down. |  |  ||	CLASS No. 4.—Continued. | 54,872 | 10,107 06
oocihm.9_08052_1_1	1866-67	959	2678818	other	1	and Locks, shewing the Net and Gross Tonnage, and also the Amount of Tolls ended 30th June, 1867.—*Continued.*	112	3	36	[[10, 36]]	[[10, 36]]	ST. LAWRENCE CANAL. | CHAMBLY CANAL. | BURLINGTON BAY CANAL. | ST. ANN'S LOCK. | OTTAWA & RIDEAU CANAL. || Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. ||  | $ cts. |  | $ cts. |  | $ cts. |  | $ cts. |  | $ cts.	67,906 | 11,822 83 | 2,212 | 278 00 | 21,841 | 3,276 63 | 7,026 | 351 30 | 9,393 | 521 38
oocihm.9_08052_1_1	1866-67	960	2685117	other	0	No. 9.—A RETURN of the Business of the undermentioned Provincial Canals collected during the Fiscal Year	106	4	23	[[10, 23]]	[[10, 23]]	ARTICLES. | RATES OF TOLLS LEVIED. | WELLAND CANAL. || Welland. | St. Lawrence. | Chambl. | Erie to Montreal. | Burlington Bay Canal. | Ottawa and Rideau. | St. Ann's Locks. | Tons. | Tolls. || Up or down. | Up or down. | Up or down. | Up or down. | Up or down. | Up or down. | Up or down. |  |  ||  	Brought over..... |  |  |  |  |  |  |  | 117,649 | 4,416 23
oocihm.9_08052_1_1	1866-67	961	2690094	other	1	and Docks, shewing the Net and Gross Tonnage, and also the Amount of Tolls ended 30th June, 1867.—*Continued.*	112	3	22	[[10, 22]]	[[10, 22]]	ST. LAWRENCE CANAL. | CHAMBLY CANAL. | BURLINGTON BAY CANAL. | ST. ANN'S LOCK. | OTTAWA & RIDEAU CANAL. || Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. | Tons. | Tolls. ||  | $ cts. |  | $ cts. |  | $ cts. |  | $ cts. |  | $ cts.	243,568 | 7,740 71 | 3,779 | 177 93 | 2,977 | 106 89 | 85,592 | 896 89 | 159,193 | 2,809 12
oocihm.9_08052_1_1	1866-67	962	2694460	shipping	0	BOUCHETTE, *Commissioner of Customs.*No. 10.—STATEMENT shewing the Number, National Character and Tonnage the Fiscal Year ended 30th	149	3	32	[[1, 4], [9, 28]]	[[9, 32]]	VESSELS. | TOTALS. | Canadian to Canadian Ports. | Canadian || No. | Tons. | Up. | Down. | Up. || No. | Tons. | No. | Tons. | No. | Tons.	WELLAND CANAL—
oocihm.9_08052_1_1	1866-67	963	2699702	shipping	0	of Vessels passed on and through the undermentioned Canals and Locks during June, 1867.	89	3	28	[[15, 28]]	[[15, 28]]	to American ports. | From American to Canadian ports. | From American to American ports. | TOTALS. | Amount of Tolls on Vessels. || Down. | Up. | Down. | Up. | Down. | Up. | Down. || No. | Tons. | No. | Tons. | No. | Tons. | No. | Tons. | No. | Tons. | No. | Tons. | No. | Tons.	232 | 38709 | 295 | 38647 | 347 | 73529 | 6 | 1558 | ..... | ..... | 1189 | 198949 | 1171 | 195495 | 7691 22
oocihm.9_08052_1_1	1866-67	964	2706779	shipping	0	No. 10.—STATEMENT shewing the Number, National Character and Tonnage the Fiscal Year ended 30th	97	3	34	[[1, 5], [9, 29]]	[[9, 34]]	VESSELS. | TOTALS. | Canadian to Canadian Ports. | Canadian || No. | Tons. | Up. | Down. | Up. || No. | Tons. | No. | Tons. | No. | Tons.	ST. ANN'S LOCK CANAL—
oocihm.9_08052_1_1	1866-67	965	2712297	shipping	1	of Vessels passed on and through the undermentioned Canals and Locks during June, 1867, &c.—*Continued.*	106	3	28	[[15, 28]]	[[15, 28]]	to American Ports. | From American to Canadian Ports. | From American to American Ports. | TOTALS. | Amount of Tolls or Vessels. || Down. | Up. | Down. | Up. | Down. | Up. | Down. || No. | Tons. | No. | Tons. | No. | Tons. | No. | Tons. | No. | Tons. | No. | Tons. | No. | Tons.	438 | 40421 |  |  |  |  |  |  |  |  | 2606 | 188537 | 2410 | 179598 | $ cts. 920 38
