volume,flow,duty,group,article,year,total_qty,sum_qty,total_val,sum_val,worst_rel_err
as_1872,reexport,,CANDLES,Stearine,1872,,0.0,60561.0,52516.0,0.1328
as_1872,reexport,,CHICORY,Raw or Kiln dried and roasted in Bond,1872,10942.0,10942.0,13310.0,10310.0,0.2254
as_1872,reexport,,CHICORY,China or Porcelain Ware,1872,3158.0,3128.0,18382.0,18382.0,0.0095
as_1872,reexport,,Chloral Hydrate,Cocaineal (including Granilla and Dust),1872,23202.0,23199.0,322235.0,322235.0,0.0001
as_1872,reexport,,COFFEE,,1872,1053812.0,157615930.0,32043.0,4565598.0,148.5674
as_1872,reexport,,CORK,Manufactured,1872,318273.0,348275.0,21515.0,21515.0,0.0943
as_1872,reexport,,CORN,Wheat,1872,213179.0,213176.0,125338.0,125338.0,0.0000
as_1872,reexport,,CORN,Oats,1872,19580.0,17580.0,7607.0,7607.0,0.1021
as_1872,reexport,,COTTON,Raw and Waste of,1872,2437545.0,2437545.0,8815682.0,8755682.0,0.0068
as_1872,reexport,,COTTON,Piece Goods of India and China,1872,8119.0,23663.0,5215.0,10074.0,1.9145
as_1872,reexport,,COTTON,Muslins,1872,30220.0,30190.0,27951.0,27951.0,0.0010
as_1872,reexport,,COTTON,"Piece Goods of other Countries, other than Muslins",1872,218582.0,248582.0,155967.0,155967.0,0.1372
as_1872,reexport,,COTTON,Unenumerated,1872,,0.0,127236.0,97236.0,0.2358
as_1872,reexport,,FEATHERS AND DOWN,Ornamental,1872,41897.0,41897.0,96097.0,92797.0,0.0343
as_1872,reexport,,FRUIT,Currants,1872,100781.0,100451.0,146726.0,146726.0,0.0033
as_1872,reexport,,FRUIT,"Nuts, principally used as Fruit",1872,,0.0,21259.0,24229.0,0.1397
as_1872,reexport,,FRUIT,Raisins,1872,55273.0,55243.0,97977.0,97947.0,0.0005
as_1872,reexport,,FRUIT,"Preserved, without Sugar, Unenumerated",1872,805458.0,805458.0,12825.0,12826.0,0.0001
as_1872,reexport,,GAMBIER,,1872,3797.0,3807.0,86025.0,86025.0,0.0026
as_1872,reexport,,GLASS,"Manufactures, Unenumerated",1872,19487.0,19087.0,42007.0,42007.0,0.0205
as_1872,reexport,,GUM,Arabic,1872,27004.0,27004.0,80570.0,80540.0,0.0004
as_1872,reexport,,GUM,"Lac, Seed, Shell, Stick, and Dye",1872,37399.0,37399.0,232638.0,232534.0,0.0004
as_1872,reexport,,HEMP,Dressed,1872,13190.0,13189.0,26290.0,26290.0,0.0001
as_1872,reexport,,HEMP,Rough or Undressed,1872,116153.0,116083.0,223562.0,223563.0,0.0006
as_1872,reexport,,HIDES,"Not Tanned, &c., Dry",1872,370134.0,370304.0,1407131.0,1407131.0,0.0005
as_1872,reexport,,HIDES,"Not Tanned, &c., Wet",1872,79113.0,79113.0,231826.0,231526.0,0.0013
as_1872,reexport,,Horns and Hoofs,,1872,2178.0,2178.0,83891.0,83889.0,0.0000
as_1872,reexport,,Ice,Indigo,1872,61802.0,61802.0,1744591.0,1743591.0,0.0006
as_1872,reexport,,IRON,"Bars, Unwrought",1872,16715.0,16715.0,219222.0,218922.0,0.0014
as_1872,reexport,,IRON,"Manufactures of Iron or Steel, Unenumerated",1872,167200.0,163300.0,230128.0,227125.0,0.0233
as_1872,reexport,,LARD,,1872,121977.0,91977.0,259826.0,259826.0,0.2459
as_1872,reexport,,LEAD,Pig and Sheet,1872,691.0,661.0,13663.0,13633.0,0.0434
as_1872,reexport,,METAL,,1872,274.0,454.0,22515.0,35589.0,0.6569
as_1872,reexport,,"NITRE, Cubic",,1872,112755.0,112755.0,84704.0,84674.0,0.0004
as_1872,reexport,,NUTS AND KERNELS,Commonly used for expressing Oil therefrom,1872,10202.0,10202.0,148404.0,147604.0,0.0054
as_1872,reexport,,OIL,Coco-nut,1872,261627.0,261627.0,470999.0,467999.0,0.0064
as_1872,reexport,,OIL,Olive,1872,1559.0,1559.0,91811.0,91831.0,0.0002
as_1872,reexport,,OIL,Palm,1872,483832.0,453829.0,899751.0,896754.0,0.0620
as_1872,reexport,,OIL,"Seed Oil, of all kinds",1872,730.0,730.0,27779.0,27749.0,0.0011
as_1872,reexport,,OIL,Unenumerated,1872,,0.0,40334.0,40304.0,0.0007
as_1872,reexport,,OIL SEED CAKE,,1872,308273.0,279421.0,309120.0,250886.0,0.1884
as_1872,reexport,,PAPER,Unenumerated,1872,,0.0,28221.0,27588.0,0.0224
as_1872,reexport,,PLUMBAGO,,1872,4260.0,4229.0,76550.0,76550.0,0.0073
as_1872,reexport,,QUICKSILVER,,1872,2314828.0,2314828.0,320378.0,315378.0,0.0156
as_1872,reexport,,RAGS and other Materials used for making Paper,Linen and Cotton Rags,1872,4099.0,4099.0,83152.0,83122.0,0.0004
as_1872,reexport,,RICE,"Not Rough, nor in the Husk",1872,170044.0,2968959.0,103094.0,1871471.0,17.1531
as_1872,reexport,,ROSEN,,1872,16217.0,23639.0,8785.0,11037.0,0.4577
as_1872,reexport,,SAPFLOWER,,1872,775.0,4405.0,6500.0,25219.0,4.6839
as_1872,reexport,,SAGO and SAGO FLOUR,,1872,8170.0,17218.0,7708.0,14220.0,1.1075
as_1872,reexport,,SALTPETRE,,1872,29613.0,24899.0,43362.0,41007.0,0.1592
as_1872,reexport,,SEEDS,Clover and Grass,1872,31821.0,29981.0,88513.0,84325.0,0.0578
as_1872,reexport,,Cotton,Rape,1872,51889.0,47237.0,150162.0,105560.0,0.2970
as_1872,reexport,,Cotton,"Unenumerated, for expressing Oil therefrom",1872,24610.0,20967.0,74000.0,64683.0,0.1480
as_1872,reexport,,SILK,Raw,1872,82606.0,3130451.0,59326.0,3886445.0,64.5100
as_1872,reexport,,SILK,Thrown,1872,6961.0,34198.0,10262.0,54822.0,4.3422
as_1872,reexport,,SILK,",, Goat and Kid, Undressed",1872,665613.0,665313.0,92260.0,92260.0,0.0005
as_1872,reexport,,SILK,",, Goat and Kid, Undressed",1872,2041556.0,2011526.0,212432.0,212432.0,0.0147
as_1872,reexport,,"SKINS, FURS AND PELTS","Tanned, Tawed, or Dressed",1872,1803736.0,1773736.0,155418.0,155418.0,0.0166
as_1872,reexport,,SPICES,Ginger (Raw),1872,17779.0,17449.0,41030.0,41030.0,0.0186
as_1872,reexport,,SPICES,Pepper,1872,17891620.0,17588620.0,187641.0,487411.0,1.5976
as_1872,reexport,,SPICES,Unenumerated,1872,5316166.0,5286126.0,158812.0,158812.0,0.0057
as_1872,reexport,,SPIRITS,Rum,1872,1536431.0,1506361.0,242341.0,239341.0,0.0196
as_1872,reexport,,SPIRITS,Brandy,1872,351575.0,351575.0,175829.0,145829.0,0.1706
as_1872,reexport,,SPIRITS,"Other Sorts, not Sweetened",1872,424388.0,424888.0,53925.0,53925.0,0.0012
as_1872,reexport,,SPIRITS,Various Sorts mixed in Bond,1872,1280635.0,1277635.0,132558.0,132558.0,0.0023
as_1872,reexport,,SPIRITS,Perfumed and Cologne Water,1872,23567.0,23537.0,36300.0,36300.0,0.0013
as_1872,reexport,,SPIRITS,"Perfumed, in Bond",1872,17947.0,15927.0,73146.0,73146.0,0.1126
as_1872,reexport,,SPIRITS,"Spirits, Sweetened or Mixed, Unenumerated, including Shrub",1872,26564.0,28564.0,20324.0,20324.0,0.0753
as_1872,reexport,,"STATIONERY, other than Paper",SUCCADES and CONFECTIONERY (including Fruits and Vegetables preserved in Sugar),1872,33519.0,20781.0,60557.0,37107.0,0.3872
as_1872,reexport,,"STATIONERY, other than Paper",SUCCADES and CONFECTIONERY (including Fruits and Vegetables preserved in Sugar),1872,204013.0,187985.0,293625.0,278778.0,0.0786
as_1872,reexport,,"STATIONERY, other than Paper",Molasses,1872,75810.0,75810.0,50017.0,50027.0,0.0002
as_1872,reexport,,"STATIONERY, other than Paper",Molasses,1872,39387206.0,38279022.0,3253153.0,3162565.0,0.0281
as_1872,reexport,,TOBACCO,Unmanufactured,1872,15533320.0,15553372.0,526649.0,523649.0,0.0057
as_1872,reexport,,TOBACCO,"Manufactured, Cigars",1872,372349.0,372349.0,204213.0,204353.0,0.0007
as_1872,reexport,,TOBACCO,„ Cavendish or Negrohead,1872,1282274.0,1282274.0,71019.0,70716.0,0.0043
as_1872,reexport,,TOBACCO,Manufactured in Bond,1872,249326.0,248966.0,12039.0,12039.0,0.0014
as_1872,reexport,,WAX,,1872,14937.0,12137.0,90736.0,87686.0,0.1875
as_1872,reexport,,WINE,Red,1872,806243.0,796890.0,302134.0,294875.0,0.0240
as_1872,reexport,,WINE,White,1872,1217483.0,1167153.0,647294.0,647299.0,0.0413
as_1872,reexport,,WINE,"Red and White, Mixed",1872,12551.0,12521.0,3774.0,3774.0,0.0024
as_1872,reexport,,WINE,Total of all Kinds,1872,2036277.0,2035677.0,953202.0,953152.0,0.0003
as_1872,reexport,,WOOL,Sheep and Lambs,1872,137507126.0,137474126.0,9277494.0,9277194.0,0.0002
as_1872,reexport,,WOOLLEN MANUFACTURES,Cloths and Stuffs,1872,77238.0,77238.0,233372.0,233312.0,0.0003
as_1872,reexport,,WOOLLEN MANUFACTURES,Unenumerated,1872,,0.0,150709.0,130049.0,0.1371
as_1872,reexport,,ZINC,Crude in Cakes,1872,1226.0,1196.0,29168.0,29168.0,0.0245
as_1872,reexport,,"GOODS, UNENUMERATED",Unmanufactured,1872,,0.0,302417.0,301647.0,0.0025
as_1872,reexport,,"GOODS, UNENUMERATED",Manufactured,1872,,0.0,638061.0,631731.0,0.0099
as_1872,reexport,,"BUTTONS AND STUDS, not of Metal",",, Stearine",1872,89721.0,86718.0,327830.0,327830.0,0.0335
as_1872,reexport,,TAR,",, Staves",1872,2739.0,2739.0,22913.0,22853.0,0.0026
as_1872,reexport,,TAR,",, Unenumerated",1872,7693.0,7693.0,82823.0,82833.0,0.0001
as_1873,export_uk,,"ANIMALS, LIVING",Horses,1873,2816.0,2816.0,177262.0,177257.0,0.0000
as_1873,export_uk,,"ANIMALS, LIVING",Sheep and Lambs,1873,4812.0,4312.0,52920.0,52920.0,0.1039
as_1873,export_uk,,APPAREL and SLOPS,,1873,,0.0,236367.0,3210953.0,12.5846
as_1873,export_uk,,APPAREL and SLOPS,Gunpowder,1873,16626685.0,16626085.0,442170.0,442170.0,0.0000
as_1873,export_uk,,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,1873,346334400.0,345434400.0,38193.0,38193.0,0.0026
as_1873,export_uk,,APPAREL and SLOPS,"Ordnance Stores, and Ammunition, Unenumerated",1873,,0.0,230068.0,159088.0,0.3085
as_1873,export_uk,,APPAREL and SLOPS,Muskets,1873,181384.0,184384.0,94892.0,94892.0,0.0165
as_1873,export_uk,,"BAGS and SACKS, Empty",,1873,4430418.0,4111648.0,1913153.0,1780105.0,0.0720
as_1873,export_uk,,"BAGS and SACKS, Empty",,1873,584939.0,479707.0,2432020.0,2035207.0,0.1799
as_1873,export_uk,,"BAGS and SACKS, Empty",,1873,113013.0,106882.0,298125.0,280680.0,0.0585
as_1873,export_uk,,BLEACHING MATERIALS,,1873,626632.0,229803.0,393443.0,143083.0,0.6363
as_1873,export_uk,,"BOOKS, Printed",,1873,84001.0,53035.0,913846.0,586554.0,0.3686
as_1873,export_uk,,BRASS,"Manufactures of, not being Ordnance",1873,83541.0,79712.0,500720.0,475140.0,0.0511
as_1873,export_uk,,BUTTER,,1873,44961.0,44961.0,265585.0,262585.0,0.0113
as_1873,export_uk,,"CANDLES, of all Sorts",,1873,6592990.0,6562990.0,220776.0,220776.0,0.0046
as_1873,export_uk,,CAOUTCHouc MANUFACTURES,,1873,,0.0,909287.0,909256.0,0.0000
as_1873,export_uk,,"CARRIAGES, CARTS, &c.",Railway Carriages for Passengers,1873,490.0,560.0,135953.0,135953.0,0.1429
as_1873,export_uk,,"CARRIAGES, CARTS, &c.","Railway Waggons, Trucks, &c. (not of Iron) for Ballast, Minerals, or Merchandize",1873,2788.0,2788.0,230143.0,230113.0,0.0001
as_1873,export_uk,,CEMENT,,1873,4348334.0,3873124.0,660444.0,628251.0,0.1093
as_1873,export_uk,,"CHEMICAL PRODUCTS or Preparations, not specially enumerated",,1873,,0.0,1754797.0,1761497.0,0.0038
as_1873,export_uk,,CLAY unmanufactured,,1873,115998.0,115698.0,140638.0,140638.0,0.0026
as_1873,export_uk,,CLAY unmanufactured,Manufactures thereof,1873,3042734.0,3942734.0,305144.0,305153.0,0.2958
as_1873,export_uk,,"CLOCKS, WATCHES, and parts thereof",Coals,1873,12077507.0,12040297.0,12370638.0,12370608.0,0.0031
as_1873,export_uk,,"CLOCKS, WATCHES, and parts thereof",Coals,1873,48279.0,213370.0,90122.0,409873.0,3.5480
as_1873,export_uk,,"CLOCKS, WATCHES, and parts thereof",Coals,1873,20378.0,188032.0,25508.0,292370.0,10.4619
as_1873,export_uk,,"CLOCKS, WATCHES, and parts thereof","Products of Coal, Peat, or Shale, including Naphtha, Paraffine, and Oil thereof, and Petroleum, Pitch, and Tar",1873,,0.0,371676.0,365646.0,0.0162
as_1873,export_uk,,COPPER,"Mixed, or Yellow Metal, for Sheathing",1873,13298.0,217464.0,58925.0,931235.0,15.3531
as_1873,export_uk,,COPPER,Unenumerated,1873,208237.0,207277.0,1077240.0,1077240.0,0.0046
as_1873,export_uk,,"CORDAGE, CABLES, and ROPES of HEMP or like MATERIAL",,1873,12440.0,108695.0,36579.0,320034.0,7.7491
as_1873,export_uk,,Malt,,1873,67800.0,67800.0,242303.0,242300.0,0.0000
as_1873,export_uk,,MEAL and FLOUR,Wheat Meal or Flour,1873,46213.0,46213.0,43828.0,43888.0,0.0014
as_1873,export_uk,,COTTON YARN and TWIST,,1873,2523593.0,208955394.0,239977.0,15655470.0,81.8008
as_1873,export_uk,,COTTON MANUFACTURES,"Piece Goods, Plain",1873,2384174306.0,2383284046.0,31273471.0,34273261.0,0.0959
as_1873,export_uk,,COTTON MANUFACTURES,"Piece Goods, Printed",1873,1093306079.0,1082405506.0,21580770.0,21557120.0,0.0100
as_1873,export_uk,,COTTON MANUFACTURES,Lace and Patent Net,1873,,0.0,1133307.0,1125007.0,0.0073
as_1873,export_uk,,COTTON MANUFACTURES,Stockings and Socks,1873,1126807.0,1127407.0,416542.0,396908.0,0.0471
as_1873,export_uk,,COTTON MANUFACTURES,Hosiery of Other Sorts,1873,,0.0,659439.0,660066.0,0.0010
as_1873,export_uk,,COTTON MANUFACTURES,Thread for Sewing,1873,8503561.0,7753217.0,1469355.0,1381296.0,0.0882
as_1873,export_uk,,COTTON MANUFACTURES,"Other Manufactures, Unenumerated",1873,,0.0,1296014.0,1286135.0,0.0076
as_1873,export_uk,,EARTHEN and CHINA WARE,Red Pottery and Brown Stone Ware,1873,7705.0,7675.0,47588.0,47588.0,0.0039
as_1873,export_uk,,EARTHEN and CHINA WARE,Cod and Ling,1873,34929.0,34899.0,40722.0,40722.0,0.0009
as_1873,export_uk,,EARTHEN and CHINA WARE,Herrings,1873,723606.0,723636.0,1026978.0,1026978.0,0.0000
as_1873,export_uk,,EARTHEN and CHINA WARE,Herrings,1873,24767.0,24616.0,69536.0,75724.0,0.0890
as_1873,export_uk,,"FURNITURE (Household), CABINET and UP-HOLSTERY WARES",,1873,,0.0,390343.0,390679.0,0.0009
as_1873,export_uk,,"FURNITURE (Household), CABINET and UP-HOLSTERY WARES",,1873,2183110.0,1982156.0,328708.0,294130.0,0.1052
as_1873,export_uk,,"FURNITURE (Household), CABINET and UP-HOLSTERY WARES","Flint, Plain, Cut, or Ornamented (including Bottles and Phials of Flint Glass)",1873,907880.0,1536148.0,461918.0,794937.0,0.7209
as_1873,export_uk,,FLAX,Common Bottles,1873,116600.0,116600.0,192752.0,192952.0,0.0010
as_1873,export_uk,,"HABERDASHERY and MILLINERY, including Em- brassery and Needlework",,1873,,0.0,6597257.0,4988819.0,0.2438
as_1873,export_uk,,"HARDWARES and CUTLERY, Unenumerated",,1873,935366.0,803056.0,4938537.0,3864939.0,0.2174
as_1873,export_uk,,HATS,Of Felt,1873,345767.0,318806.0,607379.0,563760.0,0.0780
as_1873,export_uk,,HATS,Bar,1873,350921.0,259981.0,3261386.0,3259346.0,0.2591
as_1873,export_uk,,HATS,Bar,1873,6475.0,6181.0,91091.0,92990.0,0.0454
as_1873,export_uk,,HATS,Bar,1873,29149.0,26149.0,403503.0,405876.0,0.1029
as_1873,export_uk,,HATS,Bar,1873,699779.0,699645.0,8709265.0,8731049.0,0.0025
as_1873,export_uk,,HEMP,RAILROAD—Rails and Tie Rods,1873,30805.0,30805.0,844258.0,844355.0,0.0001
as_1873,export_uk,,HEMP,RAILROAD—Rails and Tie Rods,1873,51430.0,55430.0,865299.0,865299.0,0.0778
as_1873,export_uk,,HEMP,RAILROAD—Rails and Tie Rods,1873,114609.0,114589.0,2056932.0,2056932.0,0.0002
as_1873,export_uk,,HATS,Tin Plates,1873,32175.0,32235.0,867271.0,867271.0,0.0019
as_1873,export_uk,,HEMP,Hoops,1873,54786.0,54586.0,798686.0,798686.0,0.0037
as_1873,export_uk,,HATS,Hoops,1873,29445.0,29445.0,692470.0,692170.0,0.0004
as_1873,export_uk,,HEMP,Hoops,1873,28194.0,28194.0,760310.0,757310.0,0.0039
as_1873,export_uk,,HATS,"Iron: Tubes and Pipes, Wrought",1873,28194.0,6642.0,760310.0,206536.0,0.7644
as_1873,export_uk,,HATS,"Iron: Tubes and Pipes, Wrought",1873,15973.0,14457.0,496734.0,451028.0,0.0949
as_1873,export_uk,,HATS,"Iron: Cast or Wrought, and all other Manufactures, except Ordnance, unenumerated",1873,218304.0,67646.0,3740782.0,1195015.0,0.6901
as_1873,export_uk,,HATS,"Iron: Cast or Wrought, and all other Manufactures, except Ordnance, unenumerated",1873,36197.0,17151.0,1341359.0,650126.0,0.5262
as_1873,export_uk,,HATS,"Iron: Cast or Wrought, and all other Manufactures, except Ordnance, unenumerated",1873,2969.0,1718.0,112183.0,64762.0,0.4227
as_1873,export_uk,,HATS,"Iron: Cast or Wrought, and all other Manufactures, except Ordnance, unenumerated",1873,10479.0,7246.0,728831.0,514552.0,0.3085
as_1873,export_uk,,LEAD,Pig,1873,21906.0,19371.0,503764.0,439575.0,0.1274
as_1873,export_uk,,LEAD,"Rolled and Sheet, Piping and Tubing",1873,10104.0,9150.0,256530.0,228640.0,0.1087
as_1873,export_uk,,LEATHER,"Tanned, Unwrought",1873,116445.0,109370.0,1048909.0,866919.0,0.1735
as_1873,export_uk,,LEATHER,"Wrought, Boots and Shoes",1873,527694.0,525085.0,1707886.0,1692615.0,0.0089
as_1873,export_uk,,LEATHER,"Wrought, other Articles, Unenumerated",1873,1655109.0,1419759.0,304598.0,241202.0,0.2081
as_1873,export_uk,,Linen Yarn,,1873,28734212.0,27767232.0,1976830.0,1947038.0,0.0337
as_1873,export_uk,,Linen Yarn,Jute Yarn,1873,12263805.0,10875147.0,206521.0,184437.0,0.1132
as_1873,export_uk,,LINEN and JUTE MANUFACTURES,"Plain, Unbleached or Bleached",1873,195404195.0,195404145.0,6204800.0,6204800.0,0.0000
as_1873,export_uk,,LINEN and JUTE MANUFACTURES,"Checked, Printed, or Dyed, and Damasks and Diapers",1873,1293977.0,6903621.0,43793.0,216846.0,4.3352
as_1873,export_uk,,LINEN AND JUTE MANUFACTURES,Sail Cloth and Sails,1873,4521683.0,4521683.0,263276.0,262976.0,0.0011
as_1873,export_uk,,LINEN and JUTE MANUFACTURES,"Checked, Printed, or Dyed, and Damasks and Diapers",1873,2302354.0,2075640.0,293187.0,268533.0,0.0985
as_1873,export_uk,,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",1873,,0.0,284251.0,247631.0,0.1288
as_1873,export_uk,,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",1873,95935108.0,93327475.0,1690850.0,1545075.0,0.0862
as_1873,export_uk,,MACHINERY and MILL WORK,"Steam Engines or Parts of Steam Engines, Locomotive",1873,,0.0,717545.0,717485.0,0.0001
as_1873,export_uk,,MACHINERY and MILL WORK,"Steam Engines or Parts of Steam Engines, other Descriptions",1873,,0.0,2210072.0,2209072.0,0.0005
as_1873,export_uk,,MACHINERY and MILL WORK,"Steam Engines or Parts of Steam Engines, other Descriptions",1873,,0.0,6442442.0,6741442.0,0.0464
as_1873,export_uk,,"MUSICAL INSTRUMENTS, and Parts thereof",Seed,1873,,0.0,202163.0,202170.0,0.0000
as_1873,export_uk,,"MUSICAL INSTRUMENTS, and Parts thereof",Seed,1873,4686887.0,4283273.0,311958.0,279839.0,0.1030
as_1873,export_uk,,PAINTERS' COLOURS and MATERIALSUnenumerated,,1873,,0.0,1012829.0,753524.0,0.2560
as_1873,export_uk,,"PAPER: 
                    Writing or Printing, and Envelopes","Unenumerated, and Articles of Paper (except Papier Mâché)",1873,89350.0,89050.0,252920.0,252318.0,0.0034
as_1873,export_uk,,"PAPER: 
                    Writing or Printing, and Envelopes","Unenumerated, and Articles of Paper (except Papier Mâché)",1873,,0.0,112753.0,112723.0,0.0003
as_1873,export_uk,,PICTURES,,1873,6599.0,6599.0,169590.0,169587.0,0.0000
as_1873,export_uk,,"PLATE, GOLD",Silver,1873,153133.0,147733.0,82328.0,82267.0,0.0353
as_1873,export_uk,,PLATED and GILT WARES,,1873,,0.0,195777.0,195747.0,0.0002
as_1873,export_uk,,PLUMBAGO,,1873,,0.0,72084.0,71784.0,0.0042
as_1873,export_uk,,PLUMBAGO,,1873,,0.0,777838.0,731891.0,0.0591
as_1873,export_uk,,SADDLERY AND HARNESS,,1873,,0.0,455182.0,455582.0,0.0009
as_1873,export_uk,,SALT (Rock and White),,1873,840939.0,840939.0,789054.0,789554.0,0.0006
as_1873,export_uk,,"Thrown, Twist or Yarn",,1873,,0.0,1667545.0,1666722.0,0.0005
as_1873,export_uk,,SILK MANUFACTURES,Broad Stuffs of Silk or Satin,1873,1696605.0,1696605.0,331293.0,331263.0,0.0001
as_1873,export_uk,,SILK MANUFACTURES,Lace,1873,,0.0,22202.0,179233.0,7.0728
as_1873,export_uk,,SILK MANUFACTURES,Unenumerated,1873,,0.0,26616.0,523926.0,18.6846
as_1873,export_uk,,SILK MANUFACTURES,Broad Stuffs,1873,,0.0,90118.0,72757.0,0.1926
as_1873,export_uk,,SKINS AND FURS,"Foreign, Dressed in the United Kingdom",1873,544755.0,544755.0,217749.0,187449.0,0.1392
as_1873,export_uk,,"SPIRITS, BRITISH and IRISH",,1873,1685558.0,1476870.0,210964.0,184720.0,0.1244
as_1873,export_uk,,STONES AND SLATES,Slate by Tale,1873,45663298.0,45663265.0,271986.0,271986.0,0.0000
as_1873,export_uk,,STONES and SLATES,"Grindstones, Millstones, and other Sorts of Stone",1873,2359223.0,9441.0,,33484.0,0.9960
as_1873,export_uk,,STONES and SLATES,"Grindstones, Millstones, and other Sorts of Stone",1873,32952.0,23511.0,157897.0,124413.0,0.2865
as_1873,export_uk,,STONES and SLATES,Refined and Candy,1873,696784.0,696790.0,1045751.0,1015241.0,0.0292
as_1873,export_uk,,STONES AND SLATES,"Molasses, Treacle, and Syrup",1873,82923.0,82923.0,63481.0,62861.0,0.0098
as_1873,export_uk,,"TIN, Unwrought",,1873,113150.0,29670539.0,786156.0,2081935020.0,2647.2467
as_1873,export_uk,,TOBACCO and SNUFF Manufactured in the United Kingdom,Snuff,1873,490139.0,490536.0,80404.0,80404.0,0.0008
as_1873,export_uk,,TOBACCO and SNUFF Manufactured in the United Kingdom,Other Kinds of Manufactured Tobacco,1873,97191.0,90940.0,27907.0,26155.0,0.0643
as_1873,export_uk,,UMBRELLAS and PARASOLS,,1873,,0.0,364210.0,296582.0,0.1857
as_1873,export_uk,,WOOD and TIMBER,"Rough, Hewn, Sawn, or Split",1873,13880.0,13850.0,57657.0,57657.0,0.0022
as_1873,export_uk,,WOOD and TIMBER,Staves and Empty Casks,1873,,0.0,183271.0,180084.0,0.0174
as_1873,export_uk,,WOOD and TIMBER,Unenumerated,1873,,0.0,106380.0,99089.0,0.0685
as_1873,export_uk,,WOOLLEN and WORSTED YARN,Woollen Yarn (Carded),1873,,0.0,696704.0,696404.0,0.0004
as_1873,export_uk,,WOOLLEN and WORSTED YARN,Worsted Yarn (Combed),1873,,0.0,34047803.0,34047773.0,0.0000
