flow,volume,year,group,article,seq_from,seq_to,to_group,to_article,to_unit,rows,value,canada,primary,method,reference,from_block
export_uk,as_1898,1897,"SILK MANUFACTURES, WHOLLY OF SILK",Lace,41760,41945,SILK MANUFACTURES,Broad Stuffs,Yards,38,286131,16550,0,gapx3,as_1884,SILK MANUFACTURES/Lace
export_uk,as_1898,1897,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,43790,43950,"TIN, Unwrought",,,33,322224,21021,0,gap+shapex5,as_1896,"TELEGRAPHIC WIRES, AND APPARATUS/"
export_uk,as_1898,1897,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",45983,46252,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Broad, mixed with other materials",,55,1414748,60976,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1898,1897,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",46257,46402,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Narrow, all Wool",,30,101180,7261,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1898,1897,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",46407,46467,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Narrow, mixed with other materials",,13,26913,2245,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1898,1897,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",46472,46765,WOOLLEN AND WORSTED MANUFACTURES,"Light, Broad, all Wool",,59,799273,24833,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1898,1897,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",46770,47051,WOOLLEN AND WORSTED MANUFACTURES,"Light, Broad, mixed with other materials",,57,734830,18170,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1898,1897,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",47056,47258,WOOLLEN AND WORSTED MANUFACTURES,"Light, Narrow, all Wool",,41,173311,8395,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1898,1897,WOOD AND TIMBER,Hosiery,49809,49979,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool or Worsted, unenumerated",,35,194971,22455,0,gapx3,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Hosiery
export_uk,as_1898,1897,WOOD AND TIMBER,Ore,50048,50108,ZINC or SPELTER,Manufactures of,Tons,13,26730,0,0,gap+shape,as_1876,ZINC or SPELTER/Ore
export_uk,as_1898,1898,"ANIMALS, Living",Stallions,529,658,"ANIMALS, Living",Mares,,24,280260,320,0,gap,as_1892,"ANIMALS, Living/Stallions"
export_uk,as_1898,1898,"ANIMALS, Living",Stallions,662,793,"ANIMALS, Living",Yeldings,,25,472584,129,0,gap,as_1892,"ANIMALS, Living/Stallions"
export_uk,as_1898,1898,"ANIMALS, Living",Stallions,798,926,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Number,27,88903,3259,0,gap,as_1892,"ANIMALS, Living/Stallions"
export_uk,as_1898,1898,"ANIMALS, Living",Stallions,931,1052,"ANIMALS, Living",Sheep and Lambs,Number,27,116068,1221,0,gap,as_1892,"ANIMALS, Living/Stallions"
export_uk,as_1898,1898,"ANIMALS, Living",Swine,1127,1316,"ANIMALS, Living",Unenumerated,Number,38,40359,294,0,gapx3-1,as_1892,"ANIMALS, Living/Swine"
export_uk,as_1898,1898,"ARMS, AMMUNITION, &c.",East Africa,3216,3248,"ARMS, AMMUNITION, and MILITARY STORES",Torpedoes and parts thereof,Cwts,7,5282,0,0,gap,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Cannon, Mortars, and Machine Guns"
export_uk,as_1898,1898,"ARMS, AMMUNITION, &c.",East Africa,3253,3345,"ARMS, AMMUNITION, and MILITARY STORES","Muskets, Rifles, and Fowling Pieces",Cwts,19,31823,0,0,gap,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Cannon, Mortars, and Machine Guns"
export_uk,as_1898,1898,"ARMS, AMMUNITION, &c.",West Africa,3350,3661,"ARMS, AMMUNITION, and MILITARY STORES","Muskets, Rifles, and Fowling Pieces",Cwts,61,265940,4754,0,gap,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Cannon, Mortars, and Machine Guns"
export_uk,as_1898,1898,"ARMS, AMMUNITION, &c.",West Africa,3665,3713,"ARMS, AMMUNITION, and MILITARY STORES",Revolvers,Cwts,11,4117,0,0,gap,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Cannon, Mortars, and Machine Guns"
export_uk,as_1898,1898,"ARMS, AMMUNITION, &c.",Other Firearms and Parts of Firearms,3943,3987,"ARMS, AMMUNITION, and MILITARY STORES","Swords, Cutlasses, Bayonets and Arms of other Sorts, not being Fire-arms",Other Firearms,9,2869,0,0,gapx3,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Other Firearms and Parts of Firearms"
export_uk,as_1898,1898,"ARMS, AMMUNITION, &c.",West Africa,3992,4013,"ARMS, AMMUNITION, and MILITARY STORES","Swords, Cutlasses, Bayonets and Arms of other Sorts, not being Fire-arms",Other Firearms,5,3772,0,0,gapx3,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Other Firearms and Parts of Firearms"
export_uk,as_1898,1898,"COAL, CINDERS, &c.",East Africa,11711,12012,"COAL, CINDERS, &c.",Coal and Cinders,Tons,61,524232,961,0,gapx2,as_1896,"COAL, CINDERS, &c./Coal and Culm"
export_uk,as_1898,1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Oatmeal,15454,15474,MEAL and FLOUR,"Meal, Unenumerated",Cwts,5,3301,0,0,gapx3,as_1896,MEAL and FLOUR/Oatmeal
export_uk,as_1898,1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Oatmeal,15479,15691,"COTTON, YARN, AND TWIST",,Cwts,42,6213142,0,0,gapx3,as_1896,MEAL and FLOUR/Oatmeal
export_uk,as_1898,1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",West Africa,15696,15766,"COTTON, YARN, AND TWIST",,Cwts,15,1032281,25535,0,gapx3,as_1896,MEAL and FLOUR/Oatmeal
export_uk,as_1898,1898,"HABERDASHERY and MILLINERY, including Embroidery and Needle- work",West Africa,23895,24032,"HARDWARES AND CUTLERY, Un- enumerated",,,29,101907,0,0,gapx4,as_1892,"HABERDASHERY and MILLINERY, including Embroidery and Needle- work/"
export_uk,as_1898,1898,"HABERDASHERY and MILLINERY, including Embroidery and Needle- work",Dutch Possessions in Indian Seas,24037,24182,"HARDWARES AND CUTLERY, Un- enumerated",,,30,199801,0,0,gapx4,as_1892,"HABERDASHERY and MILLINERY, including Embroidery and Needle- work/"
export_uk,as_1898,1898,"HABERDASHERY and MILLINERY, including Embroidery and Needle- work",West Africa,24187,24217,"HARDWARES AND CUTLERY, Un- enumerated",,,7,149281,0,0,gapx4,as_1892,"HABERDASHERY and MILLINERY, including Embroidery and Needle- work/"
export_uk,as_1898,1898,"HABERDASHERY and MILLINERY, including Embroidery and Needle- work",East Africa,24222,24362,"HARDWARES AND CUTLERY, Un- enumerated",,,29,433663,25082,0,gapx4,as_1892,"HABERDASHERY and MILLINERY, including Embroidery and Needle- work/"
export_uk,as_1898,1898,HATS,West Africa,24721,25011,HATS,Straw,Dozens,59,384833,35763,0,gapx3,as_1896,HATS/Felt
export_uk,as_1898,1898,HATS,West Africa,25016,25141,HATS,Unenumerated,Dozens,26,23116,928,0,gapx3,as_1896,HATS/Felt
export_uk,as_1898,1898,IMPLEMENTS AND TOOLS,East Africa,26029,26199,INSTRUMENTS AND APPARATUS,,Implements and Tools,35,229832,0,0,gapx3,as_1896,IMPLEMENTS AND TOOLS/
export_uk,as_1898,1898,IMPLEMENTS AND TOOLS,West Africa,26204,26229,INSTRUMENTS AND APPARATUS,,Implements and Tools,6,34686,0,0,gapx3,as_1896,IMPLEMENTS AND TOOLS/
export_uk,as_1898,1898,IMPLEMENTS AND TOOLS,East Africa,26234,26373,INSTRUMENTS AND APPARATUS,,Implements and Tools,29,134489,7546,0,gapx3,as_1896,IMPLEMENTS AND TOOLS/
export_uk,as_1898,1898,IMPLEMENTS AND TOOLS,"Iron, Tin Plates and Sheets",29514,29798,IRON,"Anchors, Grapnels, Chains and Cables",Tons,57,329131,11560,0,gapx4,as_1896,"Iron/Iron, Tin Plates and Sheets"
export_uk,as_1898,1898,IMPLEMENTS AND TOOLS,West Africa,32272,32357,JUTE YARN,,Tons,18,499224,4681,0,gapx2,as_1896,"IRON AND STEEL/Manufactures of Steel, or of 
    Steel and Iron combined"
export_uk,as_1898,1898,IMPLEMENTS AND TOOLS,Piece Goods,32611,32686,JUTE MANUFACTURES,Unenumerated,Yards,16,57514,1105,0,gapx2,as_1896,JUTE MANUFACTURES/Piece Goods
export_uk,as_1898,1898,LEAD,"Rolled, Sheet, Piping, Tubing, and other Manufactures",33020,33130,LEATHER,,Tons,23,147813,17256,0,gapx2,as_1896,"LEAD/Rolled, Sheet, Piping, Tubing, and other Manufactures"
export_uk,as_1898,1898,LEAD,"Wrought, Other Articles, Unenumerated",33521,33646,LINEN YARN,,Leather,26,858785,5268,0,gapx4,as_1896,"LEATHER/Wrought, Other Articles, Unenumerated"
export_uk,as_1898,1898,LEAD,"Piece Goods, Plain, Unbleached or Bleached",33961,34106,LINEN MANUFACTURES,"Checked, Printed, or Dyed and Damasks and Diapers",Yards,30,256058,17408,0,gapx2,as_1896,"LINEN MANUFACTURES/Piece Goods, Plain, Unbleached or Bleached"
export_uk,as_1898,1898,LEAD,Thread for Sewing,34445,34580,LINEN MANUFACTURES,"Manufactures, Unenumerated",Lbs,28,787306,0,0,gapx3,as_1896,LINEN MANUFACTURES/Thread for Sewing
export_uk,as_1898,1898,LEAD,East Africa,34585,34670,LINEN MANUFACTURES,"Manufactures, Unenumerated",Lbs,18,140530,62823,0,gapx3,as_1896,LINEN MANUFACTURES/Thread for Sewing
export_uk,as_1898,1898,LEAD,East Africa,34675,34757,LUCIFERS AND VESTA MATCHES,,Lbs,17,141106,0,0,gapx3,as_1896,LINEN MANUFACTURES/Thread for Sewing
export_uk,as_1898,1898,Gold,West Africa,40573,40626,RAGS (except Woollen) and other Materials for making Paper,,Provisions,12,232247,923,0,gap~+shapex2,as_1888,"Gold/PROVISIONS, Unenumerated—cont"
export_uk,as_1898,1898,Gold,West Africa,40631,40711,SADDLERY and HARNESS,,Provisions,17,54367,0,0,gap~+shapex2,as_1888,"Gold/PROVISIONS, Unenumerated—cont"
export_uk,as_1898,1898,Gold,Dutch Possessions in Indian Seas,40716,40876,SADDLERY and HARNESS,,Provisions,33,95960,0,0,gap~+shapex2,as_1888,"Gold/PROVISIONS, Unenumerated—cont"
export_uk,as_1898,1898,Gold,West Africa,40880,40910,SADDLERY and HARNESS,,Provisions,7,110735,0,0,gap~+shapex2,as_1888,"Gold/PROVISIONS, Unenumerated—cont"
export_uk,as_1898,1898,Gold,East Africa,40915,41055,SADDLERY and HARNESS,,Provisions,29,174120,6540,0,gap~+shapex2,as_1888,"Gold/PROVISIONS, Unenumerated—cont"
export_uk,as_1898,1898,Gold,East Africa,41060,41090,SALT (Rock and White),,Provisions,7,59691,0,0,gap~+shapex2,as_1888,"Gold/PROVISIONS, Unenumerated—cont"
export_uk,as_1898,1898,Gold,West Africa,41095,41264,SALT (Rock and White),,Provisions,34,400054,43978,0,gap~+shapex2,as_1888,"Gold/PROVISIONS, Unenumerated—cont"
export_uk,as_1898,1898,Gold,West Africa,41269,41309,"SALTPETRE, British Prepared",,Provisions,9,26227,0,0,gap~+shapex2,as_1888,"Gold/PROVISIONS, Unenumerated—cont"
export_uk,as_1898,1898,Gold,West Africa,41314,41404,"SEEDS, of all Sorts",,Provisions,19,202478,5945,0,gap~+shapex2,as_1888,"Gold/PROVISIONS, Unenumerated—cont"
export_uk,as_1898,1898,"SILK MANUFACTURES, WHOLLY OF SILK",Lace,41719,41756,SILK MANUFACTURES,Unenumerated,,8,32929,0,0,gapx4,as_1888,SILK MANUFACTURES/Lace
export_uk,as_1898,1898,"SILK MANUFACTURES, WHOLLY OF SILK",Lace,41761,41946,SILK MANUFACTURES,Broad Stuffs,Yards,38,338535,21625,0,gapx4,as_1888,SILK MANUFACTURES/Lace
export_uk,as_1898,1898,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,43791,43951,"TIN, Unwrought",,,33,394865,18272,0,gap+shapex5,as_1896,"TELEGRAPHIC WIRES, AND APPARATUS/"
export_uk,as_1898,1898,WOOD AND TIMBER,Hosiery,49810,49980,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool or Worsted, unenumerated",,35,191535,20770,0,gapx3,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Hosiery
export_uk,as_1898,1898,WOOD AND TIMBER,Ore,50049,50109,ZINC or SPELTER,Manufactures of,Tons,13,33652,0,0,gap+shape,as_1876,ZINC or SPELTER/Ore
export_uk,as_1899,1895,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",885,1006,"ANIMALS, Living",Sheep and Lambs,Number,25,59471,1353,0,gapx5,as_1892,"ANIMALS, Living/Bulls, Oxen, Cows, and Calves"
export_uk,as_1899,1895,"ANIMALS, Living",Swine,1081,1274,"ANIMALS, Living",Unenumerated,Number,40,36211,560,0,gapx4,as_1892,"ANIMALS, Living/Swine"
export_uk,as_1899,1895,"ARMS, AMMUNITION, &c.",West Africa,3524,3573,"ARMS, AMMUNITION, and MILITARY STORES",Revolvers,Number,12,4844,0,0,gapx3,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Muskets, Rifles, and Fowling-pieces"
export_uk,as_1899,1895,BLEACHING MATERIALS,,5614,5847,"Books, Printed",,Cwts,48,483929,0,0,gapx3,as_1896,BLEACHING MATERIALS/
export_uk,as_1899,1895,BLEACHING MATERIALS,West Africa,5852,5887,"Books, Printed",,Cwts,8,129534,0,0,gapx3,as_1896,BLEACHING MATERIALS/
export_uk,as_1899,1895,BLEACHING MATERIALS,East Africa,5892,6039,"Books, Printed",,Cwts,31,615371,67030,0,gapx3,as_1896,BLEACHING MATERIALS/
export_uk,as_1899,1895,CARRIAGES,"Railway Carriages for Passengers, and parts thereof",8242,8540,"CARRIAGES, &c.","Railway Waggons, Trucks, &c. (not of Iron), and parts thereof, for Ballast, Minerals, or Mer- chandise",Railway Waggons,61,505151,2470,0,gapx3,as_1896,"CARRIAGES, &c./Railway Carriages for Passengers, and parts thereof"
export_uk,as_1899,1895,"COAL, CINDERS, &c.",East Africa,11556,11855,"COAL, CINDERS, &c.",Coal and Cinders,,61,446705,1098,0,gapx2,as_1896,"COAL, CINDERS, &c./Coal and Culm"
export_uk,as_1899,1895,"HABERDASHERY and MILLINERY, including Embroidery and Needle-work",West Africa,23891,24029,"HARDWARES AND CUTLERY, Un- enumerated",,,28,575176,0,0,gapx4,as_1892,"HABERDASHERY and MILLINERY, including Embroidery and Needle-work/"
export_uk,as_1899,1895,"HABERDASHERY and MILLINERY, including Embroidery and Needle-work",Dutch Possessions in Indian Seas,24034,24179,"HARDWARES AND CUTLERY, Un- enumerated",,,30,548624,0,0,gapx4,as_1892,"HABERDASHERY and MILLINERY, including Embroidery and Needle-work/"
export_uk,as_1899,1895,"HABERDASHERY and MILLINERY, including Embroidery and Needle-work",West Africa,24184,24214,"HARDWARES AND CUTLERY, Un- enumerated",,,7,181994,0,0,gapx4,as_1892,"HABERDASHERY and MILLINERY, including Embroidery and Needle-work/"
export_uk,as_1899,1895,"HABERDASHERY and MILLINERY, including Embroidery and Needle-work",East Africa,24219,24359,"HARDWARES AND CUTLERY, Un- enumerated",,,29,553058,54438,0,gapx4,as_1892,"HABERDASHERY and MILLINERY, including Embroidery and Needle-work/"
export_uk,as_1899,1895,HATS,West Africa,24717,25007,HATS,Straw,,59,387838,42030,0,gapx3,as_1896,HATS/Felt
export_uk,as_1899,1895,HATS,West Africa,25012,25136,HATS,Unenumerated,,26,22901,937,0,gapx3,as_1896,HATS/Felt
export_uk,as_1899,1895,IMPLEMENTS AND TOOLS,East Africa,26123,26293,INSTRUMENTS AND APPARATUS,,,35,141656,0,0,gapx3,as_1896,IMPLEMENTS AND TOOLS/
export_uk,as_1899,1895,IMPLEMENTS AND TOOLS,West Africa,26298,26323,INSTRUMENTS AND APPARATUS,,,6,27265,0,0,gapx3,as_1896,IMPLEMENTS AND TOOLS/
export_uk,as_1899,1895,IMPLEMENTS AND TOOLS,East Africa,26328,26458,INSTRUMENTS AND APPARATUS,,,28,107401,8042,0,gapx3,as_1896,IMPLEMENTS AND TOOLS/
export_uk,as_1899,1895,IMPLEMENTS AND TOOLS,"Wire of Iron and Steel (except Telegraphic Wire), and Manufactures thereof",28355,28675,IRON,Sheets and Boiler Plates,Tons,65,447147,57682,0,gapx3,as_1896,"Iron/Wire of Iron and Steel (except Telegraphic Wire), and Manufactures thereof"
export_uk,as_1899,1895,IMPLEMENTS AND TOOLS,"ii. Iron, Tin Plates and Sheets",29656,29940,IRON,"Anchors, Grapnels, Chains and Cables",Tons,58,273198,16433,0,gapx4,as_1896,"Iron/ii. Iron, Tin Plates and Sheets"
export_uk,as_1899,1895,IMPLEMENTS AND TOOLS,East Africa,31485,31536,IRON,"Steel, cast in Ingots",Tons,10,59504,7883,0,gap,as_1880,"Iron/Iron, Wrought and Manufactures thereof, Unenumerated"
export_uk,as_1899,1895,LEAD,"Wrought, Other Articles, Unenumerated",33834,33959,LINEN YARN,,Leather Articles,26,965866,4004,0,gapx4,as_1896,"LEATHER/Wrought, Other Articles, Unenumerated"
export_uk,as_1899,1895,LEAD,"Piece Goods, Plain, Unbleached     or Bleached",34274,34419,LINEN MANUFACTURES,"Checked, Printed, or Dyed and Damasks and Diapers",Yards,30,399429,9368,0,gapx2,as_1896,"LINEN MANUFACTURES/Piece Goods, Plain, Unbleached     or Bleached"
export_uk,as_1899,1895,LEAD,Thread for Sewing,34758,34824,LINEN MANUFACTURES,"Manufactures, Unenumerated",Linen Manufactures,15,204913,0,0,gapx3,as_1896,LINEN MANUFACTURES/Thread for Sewing
export_uk,as_1899,1895,LEAD,East Africa,34829,34914,LINEN MANUFACTURES,"Manufactures, Unenumerated",Linen Manufactures,18,129311,54170,0,gapx3,as_1896,LINEN MANUFACTURES/Thread for Sewing
export_uk,as_1899,1895,LEAD,East Africa,34919,34984,LUCIFERS AND VESTA MATCHES,,Linen Manufactures,18,163699,0,0,gapx3,as_1896,LINEN MANUFACTURES/Thread for Sewing
export_uk,as_1899,1895,LEAD,Sewing Machines,36097,36264,"MACHINERY and MILL WORK, or parts thereof",Mining,,34,678846,0,0,gapx2,as_1896,"MACHINERY and MILL WORK, or parts thereof/Sewing Machines"
export_uk,as_1899,1895,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS",West Africa,37589,37720,"METALS, Unenumerated and Manufactures thereof",,,28,362847,0,0,gap,as_1896,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS/"
export_uk,as_1899,1895,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS",West Africa,37725,37745,"METHYLIC ALCOHOL, not purified so as to be potable",,,5,691,0,0,gap,as_1896,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS/"
export_uk,as_1899,1895,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS",West Africa,37750,37775,MICA and TALC,,,6,8128,0,0,gap,as_1896,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS/"
export_uk,as_1899,1895,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS",West Africa,37780,37805,"MILK, CONDENSED",,,6,12114,0,0,gap,as_1896,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS/"
export_uk,as_1899,1895,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS",Dutch Possessions in Indian Seas,37808,37995,"MILK, CONDENSED",,,39,154626,499,0,gap,as_1896,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS/"
export_uk,as_1899,1895,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED","Unenumerated, and Articles of   Paper (except Papier Maché)",40151,40283,"PERFUMERY, of all Sorts",,Cwts,29,94834,697,0,gapx4,as_1896,"PAPER/Unenumerated, and Articles of   Paper (except Papier Maché)"
export_uk,as_1899,1895,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED","Unenumerated, and Articles of   Paper (except Papier Maché)",40288,40485,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,Pickles,42,458899,0,0,gapx4,as_1896,"PAPER/Unenumerated, and Articles of   Paper (except Papier Maché)"
export_uk,as_1899,1895,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",West Africa,40490,40587,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,Pickles,22,618982,58038,0,gapx4,as_1896,"PAPER/Unenumerated, and Articles of   Paper (except Papier Maché)"
export_uk,as_1899,1895,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",West Africa,40592,40662,PICTURES,,Pickles,15,338731,1892,0,gapx4,as_1896,"PAPER/Unenumerated, and Articles of   Paper (except Papier Maché)"
export_uk,as_1899,1895,"SILK MANUFACTURES, WHOLLY OF SILK",Lace,42456,42493,SILK MANUFACTURES,Unenumerated,,10,85301,0,0,gapx4,as_1888,SILK MANUFACTURES/Lace
export_uk,as_1899,1895,"TELEGRAPHIC WIRES, AND APPARATUS",,44552,44712,"TIN, Unwrought",,Telegraphic Wires and Appa,33,384218,25065,0,gap+shapex5,as_1896,"TELEGRAPHIC WIRES, AND APPARATUS/"
export_uk,as_1899,1895,"TOBACCO AND SNUFF, MANUFACTURED IN THE UNITED KINGDOM",Other Kinds of Manufactured Tobacco,45059,45200,UMBRELLAS and PARASOLS,,Lbs,31,280180,0,0,gapx3,as_1896,"TOBACCO AND SNUFF, MANUFACTURED IN THE UNITED KINGDOM/Other Kinds of Manufactured Tobacco"
export_uk,as_1899,1895,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",46720,46989,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Broad, mixed with other materials",Yards,54,1827187,64095,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1899,1895,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",46994,47139,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Narrow, all Wool",Yards,30,145435,12988,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1899,1895,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",47144,47204,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Narrow, mixed with other materials",Yards,13,45544,3164,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1899,1895,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",47209,47502,WOOLLEN AND WORSTED MANUFACTURES,"Light, Broad, all Wool",Yards,60,961345,51145,0,gap,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Heavy, Broad, all Wool"
export_uk,as_1899,1895,WOOD AND TIMBER,"Woollen Tissues, Light, Broad, mixed with other Materials",47791,47992,WOOLLEN AND WORSTED MANUFACTURES,"Light, Narrow, all Wool",Yards,41,180827,6795,0,gapx2,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Light, Broad, mixed with other Materials"
export_uk,as_1899,1895,WOOD AND TIMBER,"Rugs, Coverlets, or Wrappers",50509,50666,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Number,34,597266,141713,0,gapx3,as_1896,"WOOLLEN AND WORSTED MANUFACTURES/Rugs, Coverlets, or Wrappers"
export_uk,as_1899,1895,WOOD AND TIMBER,"Rugs, Coverlets, or Wrappers",50671,50812,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool or Worsted, unenumerated",Number,30,141469,0,0,gapx3,as_1896,"WOOLLEN AND WORSTED MANUFACTURES/Rugs, Coverlets, or Wrappers"
export_uk,as_1899,1896,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",886,1007,"ANIMALS, Living",Sheep and Lambs,Number,23,106586,953,0,gapx4,as_1892,"ANIMALS, Living/Bulls, Oxen, Cows, and Calves"
