volume,year,flow,article_group,article,unit,row_seq,country_raw,value,source,section_total,section_rows,canada
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001190,Italy,43931.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001191,Austrian Territories,20225.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001192,China,3755.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001193,Brazil,4393.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001194,Argentine Republic,2763.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001195,Other Foreign Countries,3442.0,inf,1115432.0,14,0
as_1896,1896,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Cwts,1001196,TOTAL,1115432.0,inf,1115432.0,14,0
as_1896,1896,export_uk,GLASS,"Plate, Rough or Silvered",Square Feet,1002210,Sweden and Norway,4299.0,inf,25737.0,7,0
as_1896,1896,export_uk,GLASS,"Plate, Rough or Silvered",Square Feet,1002211,Italy,5611.0,inf,25737.0,7,0
as_1896,1896,export_uk,GLASS,"Plate, Rough or Silvered",Square Feet,1002212,China,2332.0,inf,25737.0,7,0
as_1896,1896,export_uk,GLASS,"Plate, Rough or Silvered",Square Feet,1002213,Japan,4128.0,inf,25737.0,7,0
as_1896,1896,export_uk,GLASS,"Plate, Rough or Silvered",Square Feet,1002214,United States of America : Atlantic,2494.0,inf,25737.0,7,0
as_1896,1896,export_uk,GLASS,"Plate, Rough or Silvered",Square Feet,1002215,Argentine Republic,1713.0,inf,25737.0,7,0
as_1896,1896,export_uk,GLASS,"Plate, Rough or Silvered",Square Feet,1002216,Other Foreign Countries,5160.0,inf,25737.0,7,0
as_1896,1896,export_uk,GLASS,"Plate, Rough or Silvered",Square Feet,1002217,TOTAL,25737.0,inf,25737.0,7,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004692,Russia,4214.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004693,Sweden and Norway,9496.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004694,Denmark,6779.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004695,Germany,19155.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004696,Holland,44279.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004697,Belgium,30989.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004698,France,14639.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004699,Spain and Canaries,3511.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004700,Italy,3996.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004701,Turkey,6415.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004702,Egypt,16986.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004703,Morocco,3508.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004704,Western Africa (Foreign),3727.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004705,Eastern Africa : Portuguese Possessions,22682.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004706,Eastern Africa : Java,7583.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004707,China,11991.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004708,Japan,7224.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004709,United States of America : Atlantic,166549.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004710,United States of America : Pacific,5917.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004711,United States of America : Foreign West Indies,3169.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004712,United States of America : Central America,8769.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004713,United States of America : Republic of Colombia,4409.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004714,United States of America : Venezuela,2324.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004715,Peru,2241.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004716,Chile,9654.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004717,Brazil,8426.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004718,Uruguay,3971.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004719,Argentine Republic,12871.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004720,Other Foreign Countries,15898.0,inf,461322.0,29,0
as_1896,1896,export_uk,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,1004721,TOTAL,461322.0,inf,461322.0,29,0
as_1896,1896,reexport,GUTTA PERCHA,,,1001006,Germany,15543.0,inf,126423.0,5,0
as_1896,1896,reexport,GUTTA PERCHA,,,1001007,Holland,14434.0,inf,126423.0,5,0
as_1896,1896,reexport,GUTTA PERCHA,,,1001008,France,56078.0,inf,126423.0,5,0
as_1896,1896,reexport,GUTTA PERCHA,,,1001009,United States of America,37041.0,inf,126423.0,5,0
as_1896,1896,reexport,GUTTA PERCHA,,,1001010,Atlantic,3327.0,inf,126423.0,5,0
as_1896,1896,reexport,GUTTA PERCHA,,,1001011,TOTAL,126423.0,inf,126423.0,5,0
