volume,year,flow,article_group,article,country_raw,old_value,new_value,witnesses
as_1899,1899,reexport,"LEATHER, Undressed",,Holland,332414.0,392414.0,obs:tn_1901
as_1899,1899,reexport,MUSICAL INSTRUMENTS,Commonly used for expressing oil therefrom,Portugal,23620.0,33620.0,inf:as_1899
as_1899,1899,reexport,OILS,Olive,Holland,41596.0,41896.0,inf:as_1899
as_1899,1899,reexport,OILS,Palm,TOTAL,593.0,893.0,obs:tn_1901
as_1899,1899,reexport,ROSIN,,Other Foreign Countries,3609.0,3009.0,obs:tn_1901
as_1899,1899,reexport,SILK,Raw,On the Atlantic,4196.0,4126.0,obs:tn_1901
as_1899,1899,reexport,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves",,West Coast of Africa (British),2440.0,2449.0,obs:tn_1901
as_1899,1899,reexport,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves","Refined, Other Sorts, including Candy",United States of America,7047.0,7647.0,inf:as_1899
as_1899,1899,reexport,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves","Refined, Other Sorts, including Candy",Other Foreign Countries,4007.0,4607.0,inf:as_1899
as_1899,1899,reexport,TOBACCO,East Coast of Africa,Natal,603.0,663.0,obs:tn_1901
as_1899,1899,reexport,TOBACCO,East Coast of Africa,British West India Islands,369.0,860.0,obs:tn_1901
as_1899,1899,reexport,Tea: of British East India,of other Countries,Other British Possessions,589.0,580.0,inf:as_1899
as_1899,1899,reexport,WOOD and TIMBER,"Hewn, Fir",France,800.0,809.0,obs:tn_1901
as_1899,1899,reexport,WOOD and TIMBER,"Hewn, Fir",Channel Islands,220.0,229.0,obs:tn_1901
as_1899,1899,reexport,WOOD and TIMBER,Sheep or Lambs',TOTAL,10678838.0,10078838.0,inf:as_1899
tn_1901,1900,export_uk,ALKALI,,Roumania,4909.0,4009.0,inf:tn_1901
tn_1901,1900,export_uk,"ANIMALS, Living",Swine,Germany,324.0,321.0,inf:tn_1901
tn_1901,1900,export_uk,"ANIMALS, Living",Swine,Argentine Republic,163.0,106.0,inf:tn_1901
tn_1901,1900,export_uk,"ANIMALS, Living",Swine,Natal,23.0,25.0,inf:tn_1901
tn_1901,1900,export_uk,"ANIMALS, Living",Swine,Australasia : New South Wales,63.0,65.0,inf:tn_1901
tn_1901,1900,export_uk,"ARMS, AMMUNITION, &c.",Torpedoes and Parts thereof,Austria-Hungary,3000.0,3060.0,inf:tn_1901
tn_1901,1900,export_uk,"CAOUTCHOUQ, MANUFACTURES OF","Railway Carriages for Passengers, and parts thereof",British East Indies : British Burmah,2963.0,2203.0,inf:tn_1901
tn_1901,1900,export_uk,"CAOUTCHOUQ, MANUFACTURES OF","Railway Carriages for Passengers, and parts thereof",Australasia : New Zealand,7896.0,7296.0,inf:tn_1901
tn_1901,1900,export_uk,"CLOCKS, WATCHES, and parts thereof",Coke and Cinders,Russia : Northern Ports,123040.0,128040.0,inf:tn_1901
tn_1901,1900,export_uk,"CLOCKS, WATCHES, and parts thereof","Fuel, Manufactured",British East Indies,9034.0,9054.0,inf:tn_1901
tn_1901,1900,export_uk,"CORN, GRAIN, MEAL, and FLOUR","Meal, unenumerated",Channel Islands,4967.0,4987.0,inf:tn_1901
tn_1901,1900,export_uk,COTTON MANUFACTURES,"Hosiery, Stockings and Socks",Brazil,692.0,602.0,inf:tn_1901
tn_1901,1900,export_uk,COTTON MANUFACTURES,"Hosiery, Stockings and Socks",Other Foreign Countries,3330.0,3380.0,inf:tn_1901
tn_1901,1900,export_uk,"FISH, FRESH AND CURED",Unenumerated,Australasia : Queensland,3022.0,9025.0,inf:tn_1901
tn_1901,1900,export_uk,"FISH, FRESH AND CURED",Unenumerated,Australasia : New Zealand,3967.0,9067.0,inf:tn_1901
tn_1901,1900,export_uk,"FURNITURE (Household), Cabinet and Upholstery Wares","Flint, Plain, Cut, or Ornamented   (including Bottles, and other   Manufactures of Flint Glass)",Malta and Gozo,533.0,855.0,inf:tn_1901
tn_1901,1900,export_uk,"FURNITURE (Household), Cabinet and Upholstery Wares","Flint, Plain, Cut, or Ornamented   (including Bottles, and other   Manufactures of Flint Glass)",Guiana,557.0,857.0,inf:tn_1901
tn_1901,1900,export_uk,"FURNITURE (Household), Cabinet and Upholstery Wares","Plate, Rough, or Silvered",Hong Kong,3903.0,3203.0,inf:tn_1901
tn_1901,1900,export_uk,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron, Bar",British West Africa : Aden and Dependencies,58.0,88.0,inf:tn_1901
tn_1901,1900,export_uk,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC","Iron, Old and Scrap for Re-manufacture",Other British Possessions,317.0,917.0,inf:tn_1901
tn_1901,1900,export_uk,"INSTRUMENTS AND APPARATUS, SURGICAL, ANATOMICAL, AND SCIENTIFIC",Railroad Iron—Unenumerated,British West Africa : Mauritius and Dependencies,695.0,605.0,inf:tn_1901
tn_1901,1900,export_uk,MATCHES,Safety,British East Indies,236.0,256.0,inf:tn_1901
tn_1901,1900,export_uk,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",Hangings,China,2233.0,2933.0,inf:tn_1901
tn_1901,1900,export_uk,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",Hangings,Australasia : New Zealand,23555.0,25555.0,inf:tn_1901
tn_1901,1900,export_uk,SILK,"Thrown, Twist, or Yarn",Canada,2658.0,2058.0,inf:tn_1901
tn_1901,1900,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Carpets, not being Rugs",Other British Possessions,5057.0,6037.0,inf:tn_1901
tn_1901,1900,export_uk,WOOLLEN AND WORSTED MANUFACTURES,Flannels,Australasia : New South Wales,77901.0,77001.0,inf:tn_1901
tn_1901,1900,export_uk,WOOLLEN AND WORSTED MANUFACTURES,Flannels,Australasia : New Zealand,34259.0,31200.0,inf:tn_1901
tn_1901,1900,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Woollen Tissues, Light, Narrow, mixed with other Materials",TOTAL,103631.0,105681.0,inf:tn_1901
tn_1901,1900,export_uk,WOOLLEN AND WORSTED MANUFACTURES,Woollen Yarn (Carded),Sweden,394.0,894.0,inf:tn_1901
tn_1901,1900,export_uk,WOOLLEN AND WORSTED MANUFACTURES,Woollen Yarn (Carded),Germany,9191.0,9491.0,inf:tn_1901
tn_1901,1900,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Tissues, Coatings, Broad, all Wool",Australasia : Victoria,83064.0,89064.0,inf:tn_1901
tn_1901,1900,import,"Beef, Salted",Hams,United States of America,3702714.0,3762714.0,inf:tn_1901
tn_1901,1900,import,"CORN, GRAIN, MEAL, FLOUR, viz.","Meal, unenumerated",Canada,2200.0,2260.0,inf:tn_1901
tn_1901,1900,import,ETHER,"Rum, Imitation, imported in Casks",Other Foreign Countries,50.0,59.0,inf:tn_1901
tn_1901,1900,import,ETHER,"Rum, imported in Casks",Dutch Guiana,2662.0,2062.0,inf:tn_1901
tn_1901,1900,import,ETHER,"Transparent, in the Manufacture     of which Spirit has been used",Belgium,350.0,380.0,inf:tn_1901
tn_1901,1900,import,FISH (including Turtle),"Cured or Salted, Sardines",Spain,30101.0,26101.0,inf:tn_1901
tn_1901,1900,import,FISH (including Turtle),"Cured or Salted, Sardines",Other British Possessions,54.0,154.0,inf:tn_1901
tn_1901,1900,import,"FLOWERS, ARTIFICIAL",,France,433183.0,438183.0,inf:tn_1901
tn_1901,1900,import,"FLOWERS, ARTIFICIAL",Fresh,France,125920.0,125290.0,inf:tn_1901
tn_1901,1900,import,FRUIT (not liable to duty),"Lemons, Limes, and Citrons",Italy,352047.0,352647.0,inf:tn_1901
tn_1901,1900,import,FRUIT (not liable to duty),"Plums, Raw",Holland,10834.0,19831.0,inf:tn_1901
tn_1901,1900,import,HEMP,Eastern Coast of Africa,TOTAL,419952.0,419052.0,inf:tn_1901
tn_1901,1900,import,IVORY,Eastern Coast of Africa,British East Indies : Bombay,10346.0,16340.0,inf:tn_1901
tn_1901,1900,import,"Lead, Ore of","Metal, Unenumerated, Un- wrought : Old, fit only to be Re- manufactured",Cape of Good Hope,4911.0,4011.0,inf:tn_1901
tn_1901,1900,import,"Lead, Ore of","Metal, Unenumerated, Un- wrought : Old, fit only to be Re- manufactured",Canada,4684.0,4584.0,inf:tn_1901
tn_1901,1900,import,NUTS AND KERNELS,For expressing Oil therefrom,Western Coast of Africa : Not particularly designated,5568.0,6508.0,inf:tn_1901
tn_1901,1900,import,NUTS AND KERNELS,"Other sorts, unenumerated (not being Drugs, Dye Stuffs, nor Fruit)",Germany,26.0,20.0,inf:tn_1901
tn_1901,1900,import,NUTS AND KERNELS,Palm,Western Coast of Africa : Liberia,13606.0,13006.0,inf:tn_1901
tn_1901,1900,import,Rabbits (Dead),"Unenumerated, Salted or Fresh",Holland,504803.0,564803.0,inf:tn_1901
tn_1901,1900,import,SEEDS,Clover and Grass,Australasia : New South Wales,44.0,411.0,inf:tn_1901
tn_1901,1900,import,SEEDS,Clover and Grass,Australasia : New Zealand,73907.0,73937.0,inf:tn_1901
tn_1901,1900,import,"VEGETABLES, RAW",Onions,Holland,109578.0,169578.0,inf:tn_1901
tn_1901,1900,import,"VEGETABLES, RAW",Onions,Spain,305593.0,308503.0,inf:tn_1901
tn_1901,1900,import,"VEGETABLES, RAW",Onions,Other British Possessions,333.0,385.0,inf:tn_1901
tn_1901,1900,reexport,CHEESE,,Cuba and Porto Rico,18449.0,13440.0,inf:tn_1901
tn_1901,1900,reexport,"CORN; Grain, Meal, Flour",Barley,Germany,1506.0,1806.0,inf:tn_1901
tn_1901,1900,reexport,"CORN; Grain, Meal, Flour—cont.","Meal, unenumerated",Denmark,6557.0,6587.0,inf:tn_1901
tn_1901,1900,reexport,"Copper, Ore of","Zinc: Crude, in Cakes",Bombay,2336.0,2386.0,inf:tn_1901
tn_1901,1900,reexport,Cotton,Flax or Linseed,Norway,17003.0,17600.0,inf:tn_1901
tn_1901,1900,reexport,Cotton,Flax or Linseed,United States of America : On the Atlantic,23352.0,25155.0,inf:tn_1901
tn_1901,1900,reexport,FRUIT,East Coast of Africa,Argentine Republic,237.0,287.0,inf:tn_1901
tn_1901,1900,reexport,FRUIT,East Coast of Africa,Gibraltar,870.0,570.0,inf:tn_1901
tn_1901,1900,reexport,"FRUIT, Apples, Raw","Nuts, Almonds",Russia : Northern Ports,1000.0,1600.0,inf:tn_1901
tn_1901,1900,reexport,"HAIR: Cow, Ox, Bull, or Elk","Manufactures of, (other than of     Goats' Wool or Hair)",British Possessions,33.0,339.0,inf:tn_1901
tn_1901,1900,reexport,HEMP,Dressed or Undressed,Canada,99576.0,90570.0,inf:tn_1901
tn_1901,1900,reexport,OILS,Seed,Austrian Territories,1216.0,1316.0,inf:tn_1901
tn_1901,1900,reexport,OILS,Turpentine,France,687.0,637.0,inf:tn_1901
tn_1901,1900,reexport,OILS,Turpentine,Turkey,895.0,835.0,inf:tn_1901
tn_1901,1900,reexport,Plate,Bottles,Philippine Islands,150.0,180.0,inf:tn_1901
tn_1901,1900,reexport,Rabbits (dead),Mutton,Other Foreign Countries,1695.0,1605.0,inf:tn_1901
tn_1901,1900,reexport,SILK,"Knubs or Husks of Silk, and Waste",Germany,1600.0,1000.0,inf:tn_1901
tn_1901,1900,reexport,SILK,"Knubs or Husks of Silk, and Waste",TOTAL,41231.0,44231.0,inf:tn_1901
tn_1901,1900,reexport,SPIRITS,East Coast of Africa,Other Foreign Countries,2609.0,2809.0,inf:tn_1901
tn_1901,1900,reexport,SPIRITS,East Coast of Africa,TOTAL,17492.0,17402.0,inf:tn_1901
tn_1901,1900,reexport,SPIRITS,"British and Foreign, mixed, in Bond",Greece,529.0,329.0,inf:tn_1901
tn_1901,1900,reexport,SPIRITS,"British and Foreign, mixed, in Bond",Turkey,338.0,358.0,inf:tn_1901
tn_1901,1900,reexport,SPIRITS,"Unenumerated, not Sweetened or Mixed, imported in Bottles",Other British Possessions,600.0,690.0,inf:tn_1901
tn_1901,1900,reexport,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves",Glucose (solid or liquid),Other Foreign Countries,1083.0,1093.0,inf:tn_1901
tn_1901,1900,reexport,TOBACCO,Imported in Casks,Brazil,2303.0,2905.0,inf:tn_1901
tn_1901,1900,reexport,TOBACCO,Imported in Casks,TOTAL,123574.0,125574.0,inf:tn_1901
tn_1901,1900,reexport,TOBACCO,Manufactured: Cigars,Austria-Hungary,1912.0,1212.0,inf:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,TOTAL,478725.0,476778.0,obs:as_1899
as_1897,1897,export_uk,"ANIMALS, Living",Mares,TOTAL,220764.0,259654.0,obs:as_1899
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,British East Indies : Bombay,2121.0,2536.0,inf:tn_1899
as_1897,1897,export_uk,"ANIMALS, Living",Swine,TOTAL,155.0,1685.0,obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Swine,Channel Islands,11.0,10.0,inf:as_1899
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,British East Indies : Ceylon,220.0,230.0,obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",South Africa,TOTAL,153225.0,153925.0,obs:as_1899
as_1897,1897,export_uk,BISCUIT AND BREAD,Dutch,Channel Islands,14968.0,7676.0,inf:as_1897
as_1897,1897,export_uk,BISCUIT AND BREAD,South Africa,Natal,16782.0,25700.0,inf:as_1897
as_1897,1897,export_uk,BLEACHING MATERIALS,,Norway,6969.0,6000.0,obs:tn_1901
as_1897,1897,export_uk,BLEACHING MATERIALS,,Germany,4936.0,4036.0,obs:tn_1901
as_1897,1897,export_uk,BLEACHING MATERIALS,,Australasia : Victoria,1820.0,1899.0,obs:tn_1901
as_1897,1897,export_uk,"BRASS, AND MANUFACTURES OF, not being Ordnance",Dutch,Channel Islands,1564.0,7676.0,inf:as_1897
as_1897,1897,export_uk,"BRASS, AND MANUFACTURES OF, not being Ordnance",East Africa,Mauritius and Dependencies,2505.0,5201.0,inf:as_1897
as_1897,1897,export_uk,CEMENT,Dutch,Channel Islands,9782.0,7676.0,inf:as_1897
as_1897,1897,export_uk,CEMENT,East Africa,Mauritius and Dependencies,729.0,5201.0,inf:as_1897
as_1897,1897,export_uk,"COAL, CINDERS, &c.",East Africa,Sweden,689.0,640.0,obs:tn_1901
as_1897,1897,export_uk,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",South Africa,Australasia : West Australia,25665.0,25065.0,obs:as_1899
as_1897,1897,export_uk,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",South Africa,TOTAL,105778.0,165778.0,obs:as_1899
as_1897,1897,export_uk,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",South Africa,TOTAL,48826.0,43836.0,obs:as_1899
as_1897,1897,export_uk,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material","Mead, unenumerated",Channel Islands,1265.0,1985.0,obs:as_1899
as_1897,1897,export_uk,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Oatmeal,Norway,1432.0,1493.0,inf:as_1897; inf:as_1899; obs:as_1899
as_1897,1897,export_uk,COTTON MANUFACTURES,South Africa,British East Indies : Straits Settlements,23231.0,33531.0,obs:as_1899
as_1897,1897,export_uk,DYE STUFFS,Products of Coal Tar,Australia,4447.0,4147.0,obs:tn_1901
as_1897,1897,export_uk,IMPLEMENTS AND TOOLS,South Africa,British East Indies : British Burmah,2341.0,2841.0,inf:tn_1901
as_1897,1897,export_uk,IMPLEMENTS AND TOOLS,South Africa,TOTAL,113333.0,153353.0,inf:tn_1901
as_1897,1897,export_uk,IMPLEMENTS AND TOOLS,South Africa,British East Indies : Bombay,20295.0,29205.0,inf:as_1897
as_1897,1897,export_uk,IMPLEMENTS AND TOOLS,"Iron, Old and Scrap for Re-         manufacture",British East Indies,2228.0,2945.0,inf:as_1897
as_1897,1897,export_uk,IMPLEMENTS AND TOOLS,East Africa,Russia,73917.0,73047.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,IMPLEMENTS AND TOOLS,East Africa,Canada,2297.0,2207.0,obs:as_1899
as_1897,1897,export_uk,IMPLEMENTS AND TOOLS,South Africa,Northern Ports,28457.0,38457.0,obs:tn_1901
as_1897,1897,export_uk,IMPLEMENTS AND TOOLS,South Africa,Australasia : Victoria,20288.0,20988.0,obs:tn_1901
as_1897,1897,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Carpets, not being Rugs",Turkey : European,5820.0,8800.0,inf:as_1899; inf:tn_1901; obs:as_1899
as_1897,1897,export_uk,WOOLLEN AND WORSTED MANUFACTURES,Manufactures of,China,339.0,590.0,inf:tn_1901
as_1897,1897,export_uk,WOOLLEN AND WORSTED MANUFACTURES,Woollen Yarn (Carded),Canada,4195.0,4495.0,obs:tn_1901
as_1897,1897,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Tissues, Coatings, Narrow, Mixed with other Materials",British East Indies,3212.0,3219.0,inf:as_1897; inf:tn_1901
as_1897,1897,export_uk,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Tissues, Coatings, Narrow, Mixed with other Materials",Other British Possessions,1699.0,1600.0,inf:as_1899
as_1897,1897,export_uk,WOOLLEN AND WORSTED MANUFACTURES,Worsted Yarn (Combed or Carded),Other British Possessions,1920.0,1090.0,inf:as_1899
as_1897,1897,import,AMMUNITION,Geldings,Other British Possessions,1160.0,663.0,inf:as_1898; inf:tn_1899
as_1897,1897,import,AMMUNITION,Geldings,TOTAL,176972.0,179872.0,obs:tn_1901
as_1897,1897,import,"BONES (except Whalebone) whether burnt or not, or as Animal Charcoal",Applicable to Manufacturing Purposes,Belgium,1517.0,1847.0,obs:as_1899
as_1897,1897,import,CAOUTCHouc,Eastern Coast of Africa,Western Coast of Africa : Sierra Leone,80739.0,86780.0,inf:as_1899
as_1897,1897,import,CAOUTCHouc,Eastern Coast of Africa,TOTAL,1677050.0,1077050.0,inf:as_1899
as_1897,1897,import,CAOUTCHouc,Manufactures of,TOTAL,603676.0,608676.0,inf:as_1899
as_1897,1897,import,CAOUTCHouc,Manufactures of,Canada,2159.0,2189.0,inf:as_1899; obs:as_1899
as_1897,1897,import,CHEESE,,United States of America : On the Atlantic,1113070.0,1413070.0,inf:as_1897
as_1897,1897,import,"COPPER, ORE OF",,Republic of Colombia,11514.0,11814.0,obs:as_1899; obs:tn_1901
as_1897,1897,import,CORDAGE,"Cables (not of Iron), Twine, and Cable Yarn",Germany,179343.0,479343.0,obs:as_1899
as_1897,1897,import,CORDAGE,"Cables (not of Iron), Twine, and Cable Yarn",Roumania,125020.0,425020.0,obs:as_1899
as_1897,1897,import,CORDAGE,"Cables (not of Iron), Twine, and Cable Yarn",Canada,1575058.0,1875058.0,obs:as_1899
as_1897,1897,import,CORDAGE,Maize or Indian Corn,Argentine Republic,557544.0,587544.0,inf:tn_1901; obs:as_1899
as_1897,1897,import,CORDAGE,Wheatmeal or Flour,Belgium,20214.0,29211.0,obs:as_1899
as_1897,1897,import,FEATHERS AND DOWN,"Cured, Sardines",British East Indies,639.0,680.0,inf:as_1899
as_1897,1897,import,FLAX,"Nuts, used as Fruit",TOTAL,410722.0,419722.0,inf:as_1899; obs:as_1899
as_1897,1897,import,FLAX,"Unenumerated, Dried",Egypt,13208.0,13268.0,obs:as_1898; obs:tn_1899
as_1897,1897,import,GLASS,Bottles,Sweden,51690.0,53690.0,inf:as_1897
as_1897,1897,import,GLASS,Bottles,Italy,801.0,501.0,inf:as_1897
as_1897,1897,import,GLASS,Eastern Coast of Africa,Peru,3300.0,3390.0,inf:as_1899
as_1897,1897,import,Horse,,France,10307.0,16397.0,obs:as_1899
as_1897,1897,import,Horse,,Victoria,7277.0,7977.0,obs:as_1899
as_1897,1897,import,ISINGLASS,,Brazil,10296.0,10996.0,obs:as_1899
as_1897,1897,import,METAL,"Unenumerated, Old, fit only to be Re-manufactured—cont.",Other British Possessions,1527.0,1584.0,inf:as_1899
as_1897,1897,import,PORK,Salted (not hams),Germany,6992.0,6903.0,obs:as_1899
as_1897,1897,import,SALTPETRE (Nitrate of Potash),,Germany,52520.0,52829.0,obs:as_1899
as_1897,1897,import,SLATES,,TOTAL,4517.0,4817.0,obs:tn_1899
as_1897,1897,import,SLATES,"In Blocks, Ingots, Bars, or Slabs",TOTAL,151237.0,1512797.0,obs:tn_1899
as_1897,1897,import,TOBACCO,Other Sorts,British East Indies : Bengal,350.0,359.0,inf:as_1897
as_1897,1897,import,TOBACCO,"Red, in Casks",Spain,231501.0,301501.0,inf:as_1897
as_1897,1897,import,TOBACCO,"Red, in Casks",On the Pacific,2663.0,9663.0,inf:as_1897
as_1897,1897,import,TOBACCO,Unmanufactured,United States of America,1809241.0,1860241.0,obs:tn_1901
as_1897,1897,reexport,BEADS OF ALL SORTS,,Natal,6093.0,6026.0,obs:as_1899; obs:tn_1901
as_1897,1897,reexport,CAOUTCHOUÇ,,France,191569.0,101860.0,obs:as_1899; obs:tn_1901
as_1897,1897,reexport,"CONFECTIONERY, in the manufacture of which Spirit has been used",East Coast of Africa,Other Foreign Countries,1650.0,1600.0,obs:as_1899; obs:tn_1901
as_1897,1897,reexport,"CONFECTIONERY, in the manufacture of which Spirit has been used",Sulphuric,Australasia,223.0,193.0,inf:as_1899; obs:as_1899
as_1897,1897,reexport,DRUGS,"Unenumerated, including Medicinal Preparations",Italy,3717.0,2517.0,inf:as_1897
as_1897,1897,reexport,DRUGS,"Unenumerated, including Medicinal Preparations",United States of America: On the Atlantic,153612.0,168012.0,inf:as_1898; inf:tn_1899
as_1897,1897,reexport,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Alizarine,British Possessions,1250.0,1950.0,obs:as_1899
as_1897,1897,reexport,FRUIT,"Preserved without sugar, other than Dried",Other British Possessions,85.0,887.0,inf:tn_1901; obs:as_1899
as_1897,1897,reexport,GUTTA PERCHA,,Holland,21528.0,24430.0,obs:as_1899; obs:tn_1901
as_1897,1897,reexport,GUTTA PERCHA,,TOTAL,67235.0,67878.0,obs:as_1899; obs:tn_1901
as_1897,1897,reexport,"MEAT, Unenumerated",Mutton,Foreign Countries,5805.0,5865.0,inf:as_1897
as_1897,1897,reexport,"MEAT, Unenumerated",Other sorts,Germany,3692.0,3632.0,inf:as_1898
as_1897,1897,reexport,"MEAT, Unenumerated",Other sorts,France,3514.0,3814.0,obs:as_1899
as_1897,1897,reexport,MUSICAL INSTRUMENTS,,France,1964.0,1904.0,obs:tn_1901
as_1897,1897,reexport,MUSICAL INSTRUMENTS,,TOTAL,18833.0,18803.0,obs:tn_1901
as_1897,1897,reexport,MUSICAL INSTRUMENTS,Turpentine,Russia,3668.0,3608.0,inf:as_1899
as_1897,1897,reexport,MUSICAL INSTRUMENTS,Turpentine,France,896.0,806.0,inf:tn_1901
as_1897,1897,reexport,PAPER,Unprinted,TOTAL,5290.0,5200.0,obs:as_1898
as_1897,1897,reexport,POTATOES,,British West India Islands,364.0,309.0,obs:as_1899; obs:tn_1901
as_1897,1897,reexport,SILK,"Manufactures:—Broadstuffs, Silk and Satin",United States of America,5515.0,5818.0,inf:tn_1899
as_1897,1897,reexport,SILK,"Thrown, Dyed or not Dyed",Other Foreign Countries,1061.0,1661.0,inf:as_1897; obs:as_1898; obs:tn_1899
as_1897,1897,reexport,SPIRITS,East Coast of Africa,Channel Islands,1666.0,1066.0,obs:as_1899
as_1897,1897,reexport,SPONGE,,Australasia,2259.0,2250.0,obs:tn_1899
as_1897,1897,reexport,SPONGE,Molasses,Denmark,4066.0,4606.0,inf:as_1899
as_1897,1897,reexport,TALLOW and STEARINE,,TOTAL,912121.0,942121.0,obs:tn_1901
as_1897,1897,reexport,"WATCHES, and parts thereof",,TOTAL,22267.0,22307.0,obs:as_1898; obs:tn_1899
as_1897,1897,reexport,WOOD and TIMBER,"Hewn, Fir",TOTAL,1425.0,1429.0,obs:as_1899
as_1897,1897,reexport,WOOD and TIMBER,"Sawn or Split, Planed or     Dressed: Fir : Unenumerated",Other Foreign Countries,4685.0,4085.0,inf:as_1897
as_1898,1898,export_uk,ALKALI,Dutch Possessions in Indian Seas,TOTAL,188094.0,188691.0,inf:tn_1899
as_1898,1898,export_uk,"ANIMALS, Living",Swine,Natal,2229.0,2329.0,obs:as_1899
as_1898,1898,export_uk,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated",Belgium,49557.0,98507.0,inf:as_1899
as_1898,1898,export_uk,"ARMS, AMMUNITION, &c.",West Africa,Portuguese Possessions,1573.0,1273.0,obs:as_1899
as_1898,1898,export_uk,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Oats,Belgium,553.0,653.0,inf:tn_1901
as_1898,1898,export_uk,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Wheat Flour,Channel Islands,93151.0,98181.0,obs:as_1899
as_1898,1898,export_uk,"ELECTRIC LIGHTING APPARATUS, or parts thereof (except Steam Engines)",,Argentine Republic,33907.0,38997.0,obs:as_1899
as_1898,1898,export_uk,"FISH, FRESH and CURED",Herrings,TOTAL,1591413.0,1831413.0,inf:as_1899
as_1898,1898,export_uk,"FURNITURE (Household), Cabinet and Upholstery Wares",Bottles and Manufactures of Green or Common Glass,United States of America : Spanish West India Islands,2297.0,2997.0,inf:tn_1899
as_1898,1898,export_uk,"FURNITURE (Household), Cabinet and Upholstery Wares","Flint, Plain, Cut, or Ornamented   (including Bottles, and other   Manufactures of Flint Glass)",Chile,1509.0,1900.0,inf:as_1899; inf:tn_1899; obs:as_1899
as_1898,1898,export_uk,"GREASE, TALLOW, and ANIMAL FAT",,France,42209.0,49369.0,obs:tn_1901
as_1898,1898,export_uk,"GREASE, TALLOW, and ANIMAL FAT",,Cape of Good Hope,5552.0,5852.0,obs:tn_1901
as_1898,1898,export_uk,Gold,Silver,Australasia : Victoria,23118.0,28118.0,obs:tn_1901
as_1898,1898,export_uk,"HABERDASHERY and MILLINERY, including Embroidery and Needle- work",,TOTAL,238699.0,238099.0,obs:as_1899
as_1898,1898,export_uk,IMPLEMENTS AND TOOLS,Iron Black Plates for Tinning,Belgium,8844.0,8941.0,inf:as_1899
as_1898,1898,export_uk,IMPLEMENTS AND TOOLS,Iron Black Plates for Tinning,Canada,21086.0,21686.0,inf:as_1898
as_1898,1898,export_uk,IMPLEMENTS AND TOOLS,"Iron, Pig",Italy,250925.0,280028.0,inf:tn_1901
as_1898,1898,export_uk,IMPLEMENTS AND TOOLS,East Africa,Other British Possessions,2069.0,2000.0,obs:as_1899
as_1898,1898,export_uk,IMPLEMENTS AND TOOLS,"Steel Bar, of all kinds",Northern Ports,31979.0,34070.0,obs:tn_1901
as_1898,1898,export_uk,IMPLEMENTS AND TOOLS,Steel Black Plates for Tinning,Canada,1230.0,1320.0,obs:tn_1901
as_1898,1898,export_uk,LEAD,"Piece Goods, Plain, Unbleached or Bleached",Japan,1422.0,1065.0,obs:as_1899
as_1898,1898,export_uk,LEAD,"Piece Goods, Plain, Unbleached or Bleached",Other Foreign Countries,9918.0,9018.0,obs:as_1899
as_1898,1898,export_uk,LEAD,"Piece Goods, Plain, Unbleached or Bleached",West Australia,561.0,861.0,obs:tn_1901
as_1898,1898,export_uk,LEAD,"Piece Goods, Plain, Unbleached or Bleached",Other British Possessions,924.0,994.0,obs:as_1899
as_1898,1898,export_uk,LEAD,Pig,Other British Possessions,2559.0,2880.0,obs:tn_1901
as_1898,1898,export_uk,MARGARINE and ALL ARTIFICIAL BUTTERS,,Denmark,391.0,894.0,obs:tn_1901
